,sentence
0," (SOMA) reported on developments in domestic and foreign financial markets during the period since the Committee met on June 22-23, 2010."
1,"He also reported on System open market operations during the intermeeting period, noting that the Desk at the Federal Reserve Bank of New York had engaged in coupon swap transactions in agency mortgage-backed securities (MBS) to substantially reduce the number of the Committee's earlier agency MBS purchases that remained to be settled."
2,"In addition, the Manager briefed the Committee on the System's progress in developing tools for possible future reserve draining operations."
3,The Federal Reserve successfully conducted two more small-value auctions of term deposits to confirm operational readiness for such auctions at the Federal Reserve and at the depository institutions that chose to participate.
4,The Manager noted that the staff was developing plans for additional small-value tests of the Term Deposit Facility.
5,"In early August, the Federal Reserve successfully executed a few small-value term reverse repurchase operations, including the first the Federal Reserve conducted using agency MBS as collateral, to ensure operational readiness for such transactions at the Federal Reserve, the clearing banks, and the primary dealers."
6,There were no open market operations in foreign currencies for the System's account over the intermeeting period.
7,"By unanimous vote, the Committee ratified the Desk's transactions over the intermeeting period."
8,"The Manager also noted the staff's projection that, if mortgage rates were to remain near their levels at the time of the meeting, repayments of principal on the agency MBS held in the SOMA likely would reduce the face value of those holdings by roughly $340 billion from August 2010 through the end of 2011."
9,The level of repayments would be expected to increase further if mortgage rates were to decline from those levels.
10,"In addition, about $55 billion of agency debt held in the SOMA portfolio would mature over the same time frame."
11,Staff Review of the Economic Situation The information reviewed at the August 10 meeting indicated that the pace of the economic recovery slowed in recent months and that inflation remained subdued.
12,"In addition, revised data for 2007 through 2009 from the Bureau of Economic Analysis showed that the recent recession was deeper than previously thought, and, as a result, the level of real gross domestic product (GDP) at the end of 2009 was noticeably lower than estimated earlier."
13,"Private employment increased slowly in June and July, and industrial production was little changed in June after a large increase in May."
14,"Consumer spending continued to rise at a modest rate in June, and business outlays for equipment and software moved up further."
15,"However, housing activity dropped back, and nonresidential construction remained weak."
16,"Additionally, the trade deficit widened sharply in May."
17,A further decline in energy prices and unchanged prices for core goods and services led to a fall in headline consumer prices in June.
18,Private nonfarm employment expanded slowly in recent months.
19,"The average monthly gain in private payroll employment during the three months ending in July was small, considerably less than the average increase over the preceding three months."
20,"However, average weekly hours of all employees continued to recover."
21,"The net addition of jobs in manufacturing and related industries, and in nonbusiness services such as health and education, continued to contribute importantly to the net increase in private employment."
22,Employment in construction and financial activities fell further.
23,"The unemployment rate moved down in June from its level earlier in the year, and was unchanged in July, as declining civilian employment was accompanied by decreases in labor force participation."
24,Initial claims for unemployment insurance remained at an elevated level over the intermeeting period.
25,Industrial production was little changed in June after three months of strong increases.
26,The output of utilities was boosted by unseasonably hot weather while manufacturing production declined.
27,"The drop in manufacturing output included a reduction in motor vehicle assemblies, but they were scheduled to increase noticeably in July."
28,The June decrease in factory output also reflected weaker production in industries producing non-automotive consumer goods and construction and business supplies.
29,The output of high-technology items and other business equipment continued to rise.
30,"Capacity utilization in manufacturing in June stood well above its mid-2009 low, but it was still substantially short of its longer-run average."
31,"Revised data indicated that consumer spending fell more sharply in 2008 and in the first half of 2009, and subsequently recovered more slowly, than previously estimated."
32,Real personal consumption expenditures (PCE) rose gradually during the second quarter.
33,"Sales of light motor vehicles continued to move up, on balance, with the level of sales in July slightly higher than the second-quarter average."
34,"Real disposable personal income increased at a noticeably stronger pace than spending in recent months, and the personal saving rate moved up further from the upwardly revised level reported in the revisions to the national income and product accounts."
35,"Indicators of household net worth--such as stock prices and house prices--were little changed, on net, over the intermeeting period."
36,"Consumer confidence fell back in July, with households expressing greater concern about their personal finances and the outlook for the recovery."
37,"The housing market, which had been supported earlier in the year by activity associated with the homebuyer tax credits, was quite soft for a second consecutive month in June."
38,"Sales of new single-family homes rebounded some in June after their sharp drop in May, but they remained at a depressed level."
39,"Sales of existing homes fell for a second month in June, and the index of pending home sales suggested another decline in July."
40,"Starts of new single-family houses, which had dropped steeply in May, edged down in June to the lowest level since the spring of 2009."
41,The low number of new permits issued in June appeared to signal that little improvement in new homebuilding was likely in July.
42,"House prices were largely stable, on balance, in recent months."
43,"The interest rate on 30-year fixed-rate conforming mortgages fell further during July, reaching a record low for the 39-year history of the series."
44,"Real business spending on equipment and software rose strongly again in the second quarter, with increases widespread across the categories of spending."
45,"New orders for nondefense capital goods excluding aircraft remained on a solid uptrend, although their three-month change for the period ending in June was less rapid than earlier in the year."
46,Survey indicators of business conditions and sentiment softened in July but remained consistent with further gains in production and capital spending in the near term.
47,"Business investment in nonresidential structures turned up in the second quarter, with spending boosted by the rise in outlays for drilling and mining structures."
48,"The decline in spending for other types of nonresidential buildings appeared to be slowing, and there were a few signs that financial conditions in commercial real estate markets, though still difficult, were stabilizing."
49,"In the second quarter, businesses appeared to add to inventories at a faster rate."
50,"However, ratios of inventories to sales for most industries did not point to any sizable overhangs."
51,Inflation remained subdued in recent months.
52,Headline consumer prices declined in May and June because of sizable drops in consumer energy prices.
53,"At the same time, the core PCE price index moved up only slightly, and the year-over-year increase in the index in June was lower than earlier in the year."
54,"In recent months, prices of core consumer goods continued to decline while prices of non-energy services rose moderately."
55,"At earlier stages of production, producer prices of core intermediate materials fell back in June; in contrast, most indexes of spot commodity prices moved up during July."
56,"Inflation compensation based on Treasury inflation-protected securities moved down further over the intermeeting period, partly in response to softer-than-expected data on economic activity, but survey measures of short- and long-term inflation expectations were largely stable."
57,Nominal hourly labor compensation--as measured by compensation per hour in the nonfarm business sector and the employment cost index--rose modestly during the year ending in the second quarter.
58,Average hourly earnings of all employees rose slowly over the 12 months ending in July.
59,Output per hour in the nonfarm business sector declined in the second quarter after rising rapidly in the preceding three quarters.
60,"On net, unit labor costs remained well below their level one year earlier."
61,"The U. S. international trade deficit widened sharply in May, as a significant increase in exports was more than offset by a surge in imports."
62,The corresponding decline in real net exports made a significant negative contribution to U. S. GDP growth in the second quarter.
63,"The increase in exports was broadly based, with particular strength in exports of capital equipment."
64,"Imports of capital goods also were strong, as were imports of consumer goods and automotive products."
65,"In contrast, imports of petroleum products fell in May, held back by both lower prices and reduced volumes."
66,Available data suggested that aggregate GDP growth in foreign economies remained strong in the second quarter.
67,Recent indicators of economic activity for the euro area showed little imprint of the fiscal stresses that emerged in the spring.
68,"Industrial production continued to grow in May, with particularly solid gains in Germany and France, and purchasing managers indexes and economic sentiment turned up in July."
69,"In Japan, exports continued to support economic growth, even as indicators of household spending remained weak."
70,"Machinery orders declined in May, however, and industrial production moved down in June, suggesting some deceleration in economic activity."
71,"In the emerging market economies (EMEs), incoming data generally pointed to a moderation of economic growth, albeit to a still-solid pace, with a notable slowing in China in the second quarter."
72,"In other EMEs, purchasing managers indexes generally still pointed to expansions in manufacturing activity, though industrial production in many countries began to decelerate."
73,"In contrast, Mexican indicators suggested that economic activity rebounded in the second quarter after contracting in the first quarter."
74,"Headline inflation rates generally declined abroad, reflecting prior declines in oil and other commodity prices."
75,Staff Review of the Financial Situation The decision taken by the Federal Open Market Committee (FOMC) at its June meeting to maintain the 0 to 1/4 percent target range for the federal funds rate was about in line with investor expectations and elicited little market reaction; the same was true of the wording of the accompanying statement.
76,"Over the intermeeting period, investors appeared to mark down the path for monetary policy in response to weaker-than-expected economic data releases and Federal Reserve communications that were read as suggesting that policymakers' concerns about the economic outlook had increased."
77,"Reflecting the same factors, yields on nominal Treasury coupon securities fell noticeably on net."
78,"Treasury auctions were generally well received, with bid-to-cover ratios mostly exceeding historical averages."
79,"Yields on investment- and speculative-grade corporate bonds decreased, and their spreads relative to yields on comparable-maturity Treasury securities declined moderately."
80,"Secondary-market bid prices on syndicated leveraged loans rose a bit, while bid-asked spreads in that market edged down."
81,Conditions in short-term funding markets improved somewhat over the intermeeting period.
82,"Spreads of term London interbank offered rates (Libor) over rates on overnight index swaps moved down at most horizons, and liquidity in term funding markets reportedly increased."
83,Spreads on unsecured commercial paper were little changed.
84,"In secured funding markets, spreads on asset-backed commercial paper moved down, while rates and haircuts on collateral for repurchase agreements involving Treasury and agency collateral held steady."
85,"Broad U. S. equity price indexes increased slightly, on net, as generally positive corporate earnings news and an easing of investors' worries about the potential effects of fiscal strains in Europe were partly offset by concerns about the strength of the economic recovery."
86,Most firms in the S&P 500 reported second-quarter earnings that exceeded analysts' forecasts.
87,Option-implied volatility on the S&P 500 index declined but remained somewhat elevated by historical standards.
88,The spread between the staff's estimate of the expected real return on equities over the next 10 years and an estimate of the expected real return on a 10-year Treasury note--a rough measure of the equity risk premium--was little changed at an elevated level.
89,"Financial stock prices moved about in line with broader indexes, and credit default swap spreads for large financial institutions narrowed moderately."
90,Gross bond issuance by U. S. investment-grade nonfinancial corporations rebounded in July from relatively subdued levels in May and June.
91,Nonfinancial commercial paper outstanding also increased.
92,"Issuance of syndicated leveraged loans rose in the second quarter, but terms on such deals reportedly tightened somewhat."
93,Measures of the credit quality of nonfinancial firms remained solid.
94,Gross equity issuance was moderate in June and July.
95,"Prices of commercial real estate appeared to have increased in the second quarter, though the number of transactions was small."
96,"Nonetheless, commercial real estate markets remained under pressure."
97,"Delinquency rates for securitized commercial mortgages continued to rise in June, and commercial mortgage debt was estimated to have contracted by a sizable amount again in the second quarter."
98,"However, investor demand for high-quality commercial mortgage-backed securities (CMBS) reportedly was robust, although issuance of CMBS remained muted."
99,"Consumer credit contracted again in the second quarter, as revolving credit continued to decline and nonrevolving credit edged down."
100,"Issuance of consumer asset-backed securities slowed a bit in July, reflecting, in part, typical seasonal patterns."
101,Consumer credit quality continued to show improvement.
