,sentence
0, The manager pro tem first discussed developments in global financial markets over the intermeeting period.
1,"Global financial markets were volatile over the intermeeting period, with market participants reacting to incoming information about U. S. –China trade tensions and the global growth outlook."
2,"In the weeks following the July FOMC meeting, U. S. yields declined sharply and risk asset prices fell amid a spate of largely negative news about risks to the global economic outlook."
3,These price moves reversed to some degree in September as developments on trade and economic data turned more positive.
4,"On net, Treasury yields remained substantially lower, while the S&P 500 and corporate credit spreads reversed most or all of their earlier losses to end the period little changed."
5,"Even after the partial rebound in September, market- and survey-based indicators of policy rate expectations suggested that investors viewed it as very likely that the Committee would ease policy further at this meeting."
6,All respondents from the Desk's Survey of Primary Dealers and Survey of Market Participants viewed a 25 basis point decrease in the target range as the most likely outcome at this meeting.
7,"Looking beyond September, most survey respondents expected another 25 basis point cut by year-end."
8,"Further out, while the median of respondents' modal forecasts for the end of 2020 pointed to no rate cuts next year, individual forecasts were much more dispersed, with nearly half of respondents expecting at least one additional 25 basis point cut in 2020, and about one-fourth expecting two or more cuts."
9,"Market participants remained attentive to a range of global risk factors that could affect the policy rate path, including trade tensions between the United States and China, developments in Europe, political tensions in Hong Kong, uncertainties related to Brexit, and escalating geopolitical tension in the Middle East following attacks on Saudi oil facilities."
10,The manager pro tem turned next to a discussion of money market conditions.
11,"Money markets were stable over most of the period, and the reduction in the interest on excess reserves (IOER) rate following the July FOMC meeting fully passed through to money market rates."
12,"However, money markets became highly volatile just before the September meeting, apparently spurred partly by large corporate tax payments and Treasury settlements, and remained so through the time of the meeting."
13,"In an environment of greater perceived uncertainty about potential outflows related to the corporate tax payment date, typical lenders in money markets were less willing to accommodate increased dealer demand for funding."
14,"Moreover, some banks maintained reserve levels significantly above those reported in the Senior Financial Officer Survey about their lowest comfortable level of reserves rather than lend in repo markets."
15,Money market mutual funds reportedly also held back some liquidity in order to cushion against potential outflows.
16,Rates on overnight Treasury repurchase agreements rose to over 5 percent on September 16 and above 8 percent on September 17.
17,Highly elevated repo rates passed through to rates in unsecured markets.
18,Federal Home Loan Banks reportedly scaled back their lending in the federal funds market in order to maintain some liquidity in anticipation of higher demand for advances from their members and to shift more of their overnight funding into repo.
19,"In this environment, the effective federal funds rate (EFFR) rose to the top of the target range on September 16."
20,"The following morning, in accordance with the FOMC's directive to the Desk to foster conditions to maintain the EFFR in the target range, the Desk conducted overnight repurchase operations for up to $75 billion."
21,"After the operation, rates in secured and unsecured markets declined sharply."
22,Rates in secured markets were trading around 2.
23,5 percent after the operation.
24,Market participants reportedly expected that additional temporary open market operations would be necessary both over subsequent days and around the end of the quarter.
25,Many also reportedly expected another 5 basis point technical adjustment of the IOER rate.
26,"By unanimous vote, the Committee ratified the Desk's domestic transactions over the intermeeting period."
27,There were no intervention operations in foreign currencies for the System's account during the intermeeting period.
28,Staff Review of the Economic Situation The information available for the September 17–18 meeting indicated that labor market conditions remained strong and that real gross domestic product (GDP) appeared to be increasing at a moderate rate in the third quarter.
29,"Consumer price inflation, as measured by the 12-month percentage change in the price index for personal consumption expenditures (PCE), was below 2 percent in July."
30,Survey-based measures of longer-run inflation expectations were little changed.
31,"Total nonfarm payroll employment expanded at a solid pace in July and August, al­though at a slower rate than in the first half of the year."
32,"(Separately, the Bureau of Labor Statistics' preliminary estimate of the upcoming benchmark revision to payroll employment, which will be incorporated in the published data in February 2020, indicated that the revised pace of average monthly job gains from April 2018 to March 2019 would be notably slower than in the current published data. )"
33,The unemployment rate remained at 3.
34,"7 percent through August, and both the labor force participation rate and the employment-to-population ratio moved up."
35,"The unemployment rates for African Americans and Hispanics declined over July and August, while the rates for whites and Asians increased; the unemployment rate for each group was below its level at the end of the previous economic expansion, though persistent differentials between these rates remained."
36,The average share of workers employed part time for economic reasons in July and August continued to be below its level in late 2007.
37,Both the rate of private-sector job openings and the rate of quits moved roughly sideways in June and July and were still at relatively high levels; the four-week moving average of initial claims for unemployment insurance benefits through early September was near historically low levels.
38,Total labor compensation per hour in the business sector increased 4.
39,"4 percent over the four quarters ending in the second quarter, a faster rate than a year earlier."
40,Average hourly earnings for all employees rose 3.
41,"2 percent over the 12 months ending in August, the same pace as a year earlier."
42,"Total consumer prices, as measured by the PCE price index, increased 1."
43,4 percent over the 12 months ending in July.
44,"This increase was slower than a year earlier, as core PCE price inflation (which excludes changes in consumer food and energy prices) moved down to 1."
45,"6 percent, consumer food price inflation remained below core inflation, and consumer energy prices declined."
46,"The average monthly change in core PCE prices in recent months was faster than earlier this year, suggesting that the soft inflation readings during the earlier period were transitory."
47,The trimmed mean measure of 12-month PCE price inflation constructed by the Federal Reserve Bank of Dallas remained at 2 percent in July.
48,The consumer price index (CPI) rose 1.
49,"7 percent over the 12 months ending in August, while core CPI inflation was 2."
50,4 percent.
51,Recent survey-based measures of longer-run inflation expectations were little changed on balance.
52,"The preliminary September reading from the University of Michigan Surveys of Consumers dipped after edging up in August, but it remained within its recent range; the measures of longer-run inflation expectations from the Desk's Survey of Primary Dealers and Survey of Market Participants were little changed."
53,Real consumer expenditures appeared to be rising solidly in the third quarter after expanding strongly in the second quarter.
54,"Real PCE rose briskly in July, while the components of the nominal retail sales data used by the Bureau of Economic Analysis (BEA) to estimate PCE were flat in August and the rate of sales of light motor vehicles only edged up, suggesting some slowing in consumer spending growth in the third quarter from its strong second-quarter pace."
55,"Key factors that influence consumer spending—including a low unemployment rate, further gains in real disposable income, high levels of households' net worth, and generally low borrowing rates—were supportive of solid real PCE growth in the near term."
56,"The preliminary September reading on the Michigan survey measure of consumer sentiment picked up a little after weakening notably in August, al­though the Conference Board survey measure of consumer confidence did not show a similar decline in August."
57,Real residential investment seemed to be picking up a little in the third quarter after declining over the previous year and a half.
58,"Starts of new single-family homes were higher in July and August than the second-quarter average, and starts of multifamily units rose in August after falling back in July."
59,Building permit issuance for new single-family homes—which tends to be a good indicator of the underlying trend in construction of such homes—was higher in July and August than its second-quarter average.
60,"Sales of existing homes rose modestly in July, while new home sales declined following an outsized increase in June."
61,Real nonresidential private fixed investment looked to be declining further in the third quarter.
62,"Nominal shipments of nondefense capital goods excluding aircraft decreased in July, and forward-looking indicators generally pointed to continued softness in business equipment spending."
63,"Orders for nondefense capital goods excluding aircraft increased in June but were still below the level of shipments, most measures of business sentiment deteriorated, analysts' expectations of firms' longer-term profit growth declined further, and trade policy concerns continued to weigh on firms' investment decisions."
