,sentence
0, reported on recent developments in foreign exchange markets.
1,"There were no open market transactions in foreign currencies for System account during the period since the meeting on September 24, 1996, and thus no vote was required by the Committee."
2,"The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and federal agency obligations during the period September 24, 1996 through November 12, 1996."
3,"By unanimous vote, the Committee ratified these transactions."
4,"By unanimous vote, the Committee authorized the renewal for an additional one-year period of the System's reciprocal currency (""swap"") arrangements with foreign central banks and the Bank for International Settlements."
5,The amounts and maturity dates of the arrangements approved for renewal are shown in the table that follows: Foreign Bank Amount of Arrangement (millions of $ equivalent) Term (months) Maturity Date Austrian National Bank 250.
6,0 12 mos.
7,"12/04/96 Bank of England 3, 000."
8,"0 "" 12/04/96 Bank of Japan 5, 000."
9,"0 "" 12/04/96 Bank of Norway 250."
10,"0 "" 12/04/96 Bank of Sweden 300."
11,"0 "" 12/04/96 Swiss National Bank 4, 000."
12,"0 "" 12/04/96 Bank for International Settlements-- Swiss francs 600."
13,"0 "" 12/04/96 Other authorized European currencies 1, 250."
14,"0 "" 12/04/96 Bank of Mexico 3, 000."
15,"0 "" 12/13/96 Bank of Canada 2, 000."
16,"0 "" 12/15/96 National Bank of Belgium 1, 000."
17,"0 "" 12/18/96 National Bank of Denmark 250."
18,"0 "" 12/28/96 Bank of France 2, 000."
19,"0 "" 12/28/96 German Federal Bank 6, 000."
20,"0 "" 12/28/96 Bank of Italy 3, 000."
21,"0 "" 12/28/96 Netherlands Bank 500."
22,"0 "" 12/28/96 Return to top The Committee then turned to a discussion of the economic and financial outlook and the implementation of monetary policy over the intermeeting period ahead."
23,"A summary of the economic and financial information available at the time of the meeting and of the Committee's discussion is provided below, followed by the domestic policy directive that was approved by the Committee and issued to the Federal Reserve Bank of New York."
24,"The information reviewed at this meeting suggested that the growth of economic activity slowed substantially in the third quarter, and the limited information available for the period since then indicated continued moderate expansion."
25,"A marked softening in the growth of consumer expenditures accounted for much of the slowing in the third quarter, but slight weakening in housing demand, net exports, and federal purchases of goods and services also exerted retarding effects."
26,"On the other hand, a sizable increase in inventory investment, greater strength in business demand for durable equipment, and an upturn in spending on nonresidential construction helped foster moderate further economic growth in the third quarter."
27,"Employment posted sizable increases over the third quarter and rose substantially further in October, but on balance the gains were somewhat below those recorded earlier in the year."
28,Industrial production had weakened somewhat recently.
29,Consumer price inflation had picked up this year because of larger increases in food and energy prices.
30,"Increases in labor compensation, though moderating in the third quarter, also had been somewhat larger this year."
31,Private nonfarm payroll employment increased considerably in October after a small rise in September; private payroll growth had moderated on balance since midyear but nevertheless had remained substantial.
32,"In October, job gains were large in services industries; construction employment registered another moderate gain; and manufacturing payrolls edged up after a sizable September loss."
33,The civilian unemployment rate in October was unchanged at 5.
34,2 percent.
35,Industrial production appeared to have declined appreciably in October after having grown briskly on balance over earlier months of the year.
36,"Much of the slackening in October was due to work stoppages in the motor vehicles industry, but the output of other industries also apparently decreased slightly on balance."
37,The drop in production was accompanied by a slight decline in capacity utilization in manufacturing.
38,"Total retail sales rose appreciably in September after having changed little on balance over July and August; for the third quarter as a whole, total retail sales edged higher after having expanded briskly in the first half of the year."
