,sentence
0," (SOMA) reported on developments in domestic and foreign financial markets during the period since the Federal Open Market Committee (FOMC) met on January 25-26, 2011."
1,"He also reported on System open market operations, including the ongoing reinvestment into longer-term Treasury securities of principal payments received on the SOMA's holdings of agency debt and agency-guaranteed mortgage-backed securities (MBS) that the Committee authorized in August 2010, as well as the purchase of additional longer-term Treasury securities to increase the face value of such securities held in the SOMA that the FOMC first authorized in November 2010."
2,"Since November, purchases by the Open Market Desk of the Federal Reserve Bank of New York had increased the SOMA's holdings by $310 billion."
3,The Manager reported that achieving an increase of $600 billion in SOMA holdings by the end of June 2011 would require continuing to purchase additional securities at an unchanged pace of about $80 billion per month.
4,There were no open market operations in foreign currencies for the System's account over the intermeeting period.
5,"By unanimous vote, the Committee ratified the Desk's transactions over the intermeeting period."
6,The Manager also discussed the possible benefits of gradually reducing the pace of the Federal Reserve's purchases of Treasury securities when the current asset purchase program nears completion.
7,"As its earlier program of agency MBS purchases drew to a close, the Federal Reserve tapered its purchases during the first quarter of 2010 in order to avoid disruptions in the market for those securities."
8,"However, the Manager indicated that the greater depth and liquidity of the Treasury securities market suggested that it would not be necessary to taper purchases in this market."
9,"The Manager noted that market participants appeared to have reached the same conclusion, as they generally did not seem to expect the Federal Reserve to taper its purchases of Treasury securities."
10,"In light of the Manager's report, almost all meeting participants indicated that they saw no need to taper the pace of the Committee's purchases of Treasury securities when its current program of asset purchases approaches its end."
11,"Staff Review of the Economic Situation The information reviewed at the March 15 meeting indicated that the economic recovery continued to proceed at a moderate pace, with a further gradual improvement in labor market conditions."
12,"Sizable increases in prices of crude oil and other commodities pushed up headline inflation, but measures of underlying inflation were subdued and longer-run inflation expectations remained stable."
13,The labor market continued to show signs of firming.
14,"Private nonfarm payroll employment rose noticeably in February after a small increase in January, with the swing in hiring likely magnified by widespread snow-storms, which may have held down the employment figure for January."
15,"Initial claims for unemployment insurance trended lower through early March, and surveys of hiring plans had improved this year."
16,"The unemployment rate dropped markedly in January after a similar decrease in the preceding month, then ticked down to 8."
17,9 percent in February; the labor force participation rate was roughly flat in January and February.
18,"The share of workers employed part time for economic reasons declined further over the past two months, but long-duration unemployment was still elevated."
19,Total industrial production was little changed in January after a strong rise in December.
20,"Manufacturing output posted a relatively subdued gain in January, likely held down somewhat by the extensive snowfalls during that month; in addition, a scheduled step-up in assemblies of motor vehicles reportedly was restrained in part by some temporary bottlenecks in the supply chain."
21,"As a result, the rate of capacity utilization in manufacturing was essentially unchanged in January, and it remained well below its 1972-2010 average."
22,"In February, indicators of near-term industrial production, such as the new orders diffusion indexes in the national and regional manufacturing surveys, were at levels consistent with solid increases in factory output in the coming months."
23,"Moreover, motor vehicle assemblies picked up in February and were scheduled to rise further through the second quarter of this year."
24,Consumer spending appeared to have increased at a modest pace in early 2011 after rising briskly in the fourth quarter of 2010.
25,"In January, total real personal consumption expenditures (real PCE) were essentially flat."
26,"In February, nominal retail sales, excluding purchases of motor vehicles and parts, rose moderately; sales of light motor vehicles posted a robust gain."
27,"Consumer spending was supported by a solid increase in real disposable income in January, reflecting in part the temporary cut in payroll taxes."
28,"Household net worth rose in the fourth quarter, as the increase in equity values during that period more than offset the further fall in house prices."
29,"However, consumer sentiment dropped back in early March, retracing its increase over the preceding four months."
30,"Activity in the housing market continued to be depressed, held down by the large inventory of foreclosed or distressed properties on the market and by weak demand."
31,"In January, starts and permits for new single-family homes remained near the low levels that had prevailed since the middle of 2010."
32,New home sales moved down in January; existing home sales stepped up somewhat but still were quite low by historical standards.
33,Measures of house prices softened again in December and January.
34,Real business investment in equipment and software (E&S) appeared to rise further in recent months.
35,"Nominal shipments of nondefense capital goods excluding aircraft increased, on net, in December and January, and the expanding backlog of unfilled orders pointed to further gains in shipments in subsequent months."
36,"In addition, readings on business conditions and sentiment remained consistent with solid near-term advances in outlays for E&S."
37,"Credit conditions continued to improve for many firms, though they reportedly were still tight for small businesses."
38,"In contrast to the apparent increase in E&S outlays, nonresidential construction expenditures dropped further in December and January, constrained by high vacancy rates, low prices for commercial real estate, and persistently tight borrowing conditions for construction loans for commercial properties."
39,Real nonfarm inventory investment appeared to have picked up in early 2011 after slowing markedly in the fourth quarter.
40,"In the motor vehicles sector, inventories rose slightly, on net, in January and February after having been drawn down in the fourth quarter."
41,"Outside of motor vehicles, the rise in the book value of business inventories was somewhat larger in January than the average monthly increase in the fourth quarter, while inventory-to-sales ratios for most industries covered by these data were similar to their pre-recession norms."
42,Survey data also suggested that inventory positions were generally in a comfortable range.
43,"In the government sector, the available information suggested that real defense spending in January and February was below its average level in the fourth quarter."
44,"At the state and local level, ongoing fiscal pressures were reflected in further job cuts in January and February."
45,Construction outlays by these governments fell again in January.
46,"The U. S. international trade deficit widened in December and again in January, with rapid gains in both exports and imports."
47,"The largest increases in exports were in capital goods, industrial supplies, and automotive products."
48,"Nominal imports of petroleum products rose sharply, reflecting both higher prices and greater volumes; imports in other major categories rose solidly on net."
49,"Overall consumer prices in the United States rose somewhat faster in December and January than in earlier months, as consumer energy prices posted further sizable increases and consumer food prices responded to the recent upturn in farm commodity prices."
50,"The price index for PCE excluding food and energy (the core PCE price index) rose slightly in January, boosted by an uptick in prices of core goods after four months of declines; the 12-month change in this core price index stayed near the very low levels seen in late 2010."
51,"Recent surveys showed further hefty increases in retail gasoline prices in February and early March, and prices of nonfuel industrial commodities also rose sharply on net."
52,"According to the Thomson Reuters/University of Michigan Surveys of Consumers, households' near-term inflation expectations increased substantially in early March, likely because of the run-up in gasoline prices; longer-term inflation expectations moved up somewhat in the early March survey but were still within the range that prevailed over the preceding few years."
53,"Labor cost pressures remained muted in the fourth quarter, as hourly compensation continued to be restrained by the wide margin of slack in the labor market and as productivity rose further."
54,"Average hourly earnings posted a modest increase, on net, in January and February."
