,sentence
0," reported on developments in domestic and foreign financial markets during the period since the Committee met on January 26-27, 2010."
1,The net effect of these developments was that financial conditions had become modestly more supportive of economic growth.
2,No market strains emerged in conjunction with the Federal Reserve's closing of nearly all of its remaining special liquidity facilities over the intermeeting period.
3,"On February 1, the Primary Dealer Credit Facility, the Commercial Paper Funding Facility, the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility, and the Term Securities Lending Facility were closed, and the Federal Reserve's temporary currency swap lines with foreign central banks expired."
4,Financial markets also adjusted smoothly to the final offering of funds through the Term Auction Facility on March 8.
5,"The Manager noted that securitized credit markets had not shown substantial strain from the anticipated end of new credit extensions under the Term Asset-Backed Securities Loan Facility (TALF), which was scheduled to close on June 30 for loans backed by new-issue commercial mortgage-backed securities (CMBS) and on March 31 for loans backed by all other types of collateral."
6,1 Spreads on asset-backed securities remained tight while issuance--the bulk of which was being financed outside of TALF--continued to be fairly strong.
7,"While the cumulative volume of borrowing from the TALF had expanded fairly steadily in recent months, the volume of repayments of TALF loans had also risen as borrowers were able to secure funding from other sources on more favorable terms."
8,"As a result, the net amount of outstanding TALF credit had leveled out and would likely decline going forward as a result of continuing repayments."
9,"In his report on System open market operations, the Manager noted that over the period since the Committee had met in January, the Federal Reserve's total assets had risen to about $2."
10,"3 trillion, as an increase in the System's holdings of securities was partly offset by the declining usage of the System's credit and liquidity facilities."
11,The Desk continued to gradually slow the pace of its purchases of agency mortgage-backed securities (MBS) and agency debt as it moved toward completing the Committee's previously announced asset purchases by the end of March.
12,The Desk's purchases of agency MBS were on track to meet the targeted amount of $1.
13,"25 trillion, while its purchases of agency debt would likely cumulate to slightly less than $175 billion."
14,The Desk continued to engage in dollar roll transactions in agency MBS securities to facilitate settlement of its outright purchases.
15,There were no open market operations in foreign currencies for the System's account over the intermeeting period.
16,"By unanimous vote, the Committee ratified the Desk's transactions."
17,Participants also agreed that the Desk should continue the interim approach of allowing all maturing agency debt and all prepayments of agency MBS to be redeemed without replacement.
18,"In addition, the Manager reported on recent progress in the development of reserve draining tools, including the initiation of a program for expanding the set of counterparties in conducting reverse repurchase agreements, and the staff gave a presentation on potential approaches for tightening the link between short-term market interest rates and the interest rate paid on reserve balances held at the Federal Reserve Banks."
19,"Secretary's note: A staff memorandum was provided to members of the Board of Governors and Federal Reserve Bank presidents summarizing public comments on last December's Federal Register notice regarding the establishment of a term deposit facility, but that topic was not discussed at this meeting."
20,The staff also briefed the Committee on potential approaches for managing the Treasury securities held by the Federal Reserve.
21,"To date, the Desk had been reinvesting all maturing Treasury securities by exchanging those holdings for newly issued Treasury securities, but an alternative strategy would be to allow some or all of those Treasury securities to mature without reinvestment."
22,Redeeming all of its maturing Treasury holdings would significantly reduce the size of the Federal Reserve's balance sheet over coming years and hence could be helpful in limiting the need to use other reserve draining tools such as reverse repurchase agreements and term deposits.
23,Redemptions would also lower the interest rate sensitivity of the Federal Reserve's portfolio over time.
24,"Nevertheless, the initiation of a redemption strategy might generate upward pressure on market rates, especially if that measure led investors to move up their expected timing of policy firming."
25,Participants agreed that the Committee would give further consideration to these matters and that in the interim the Desk should continue its current practice of reinvesting all maturing Treasury securities.
26,"Staff Review of the Economic Situation The information reviewed at the March 16 meeting suggested that economic activity expanded at a moderate pace in early 2010. Business investment in equipment and software seemed to have picked up, consumer spending increased further in January, and private employment would likely have turned up in February in the absence of the snowstorms that affected the East Coast."
27,Output in the manufacturing sector continued to trend higher as firms increased production to meet strengthening final demand and to slow the pace of inventory liquidation.
28,"On the downside, housing activity remained flat and the nonresidential construction sector weakened further."
29,"Meanwhile, a sizable increase in energy prices pushed up headline consumer price inflation in recent months; in contrast, core consumer price inflation was quite low."
30,Available indicators suggested that the labor market might be stabilizing.
31,"Declines in private payrolls slowed markedly in recent months, and, in the absence of the snowstorms, private employment probably would have risen in February."
32,"The average workweek for production and nonsupervisory workers fell back in February after ticking up in January; however, the drop was likely due to the storms."
33,The unemployment rate was unchanged at 9.
34,"7 percent in February, and the labor force participation rate inched up over the past two months."
35,"However, the level of initial claims for unemployment insurance benefits remained high."
36,"After increasing briskly in the second half of 2009, industrial production (IP) continued to expand, on net, in the early months of 2010, rising sharply in January and remaining little changed in February despite some adverse effects of the snowstorms."
37,"Recent production gains remained broadly based across industries, as firms continued to boost production to meet rising domestic and foreign demand and to slow the pace of inventory liquidation."
38,"Capacity utilization in manufacturing rose further, to a level noticeably above its trough in June, but remained well below its longer-run average."
39,"As a result, incentives for manufacturing firms to expand production capacity were weak."
40,The available indicators of near-term manufacturing activity pointed to moderate gains in IP in coming months.
41,Consumer spending continued to move up.
42,"Although sales of new automobiles and light trucks softened slightly, on average, in January and February, real outlays for a wide variety of non-auto goods and food services increased appreciably, and real outlays for other services remained on a gradual uptrend."
43,"In contrast to the modest recovery in spending, measures of consumer sentiment remained relatively downbeat in February and had improved little, on balance, since a modest rebound last spring."
44,"Household income appeared less supportive of spending than at the January meeting, reflecting downward revisions to estimates by the Bureau of Economic Analysis of wages and salaries in the second half of 2009."
45,The ratio of household net worth to income was little changed in the fourth quarter after two consecutive quarters of appreciable gains.
46,Activity in the housing sector appeared to have flattened out in recent months.
47,"Sales of both new and existing homes had turned down, while starts of single-family homes were about unchanged despite the substantial reduction in inventories of unsold new homes."
48,"Some of the recent weakness in sales might have been due to transactions that had been pulled forward in anticipation of the originally scheduled expiration of the tax credit for first-time homebuyers in November 2009; nonetheless, the underlying pace of housing demand likely remained weak."
49,"The slowdown in sales notwithstanding, housing demand was being supported by low interest rates for conforming fixed-rate 30-year mortgages and reportedly by a perception that real estate values were near their trough."
50,"Real spending on equipment and software increased at a solid pace in the fourth quarter of 2009 and apparently rose further early in the first quarter of 2010. Business outlays for motor vehicles seemed to be holding up after a sharp increase in the fourth quarter, purchases of high-tech equipment appeared to be rising briskly, and incoming data pointed to some firming in outlays on other equipment."
51,The recent gains in investment spending were consistent with improvements in many indicators of business demand.
52,"In contrast, conditions in the nonresidential construction sector generally remained poor."
53,"Real outlays on structures outside of the drilling and mining sector fell again in the fourth quarter, and nominal expenditures dropped further in January."
54,"The weakness was widespread across categories and likely reflected rising vacancy rates, falling property prices, and difficult financing conditions for new projects."
55,"However, real spending on drilling and mining structures increased strongly in response to the earlier rebound in oil and natural gas prices."
56,The pace of inventory liquidation slowed considerably in late 2009.
57,"As measured in the national income and product accounts, real nonfarm inventories excluding motor vehicles were drawn down at a much slower pace in the fourth quarter than in each of the preceding two quarters."
58,Available data for January indicated a further small liquidation of real stocks early this year in the manufacturing and wholesale trade sectors.
59,The ratio of book-value inventories to sales (excluding motor vehicles and parts) edged down again in January and stood well below the recent peak recorded near the end of 2008.
60,"Inventories remained elevated for equipment, materials, and, to a lesser degree, construction supplies, while inventories of consumer goods and business supplies appeared to be low relative to demand."
61,"Although rising energy prices continued to boost overall consumer price inflation, consumer prices excluding food and energy were soft, as a wide variety of goods and services exhibited persistently low inflation or outright price declines."
62,"On a 12-month change basis, core personal consumption expenditures (PCE) price inflation slowed in January 2010 compared with a year earlier, as a marked and fairly widespread deceleration in market-based core PCE prices was partly offset by an acceleration in nonmarket prices."
63,Survey expectations for near-term inflation were unchanged over the intermeeting period; median longer-term inflation expectations edged down to near the lower end of the narrow range that prevailed over the previous few years.
64,"With regard to labor costs, the revised data on wages and salaries showed that last year's deceleration in hourly compensation was even sharper than was evident at the January meeting."
65,"The U. S. international trade deficit widened in December but narrowed slightly in January, ending the period a little larger."
66,Both exports and imports rose sharply in December before pulling back somewhat the following month.
67,"For the period as a whole, the rise in exports was broadly based, with notable gains in aircraft and industrial supplies."
68,"Oil and other industrial supplies accounted for much of the increase in imports over the two months, while purchases of consumer products declined."
69,"Economic performance in the advanced foreign economies was mixed in the fourth quarter, with real gross domestic product (GDP) advancing sharply in Canada and Japan but rising only slightly in the euro area and the United Kingdom."
70,"That divergence appeared to have persisted in the first quarter, as indicators pointed to continued rapid economic growth in Canada and moderate expansion in Japan but somewhat anemic growth in Europe."
71,"In the emerging market economies, rebounding global trade, inventory restocking, and increased domestic demand supported generally robust fourth-quarter growth."
72,Continued rapid expansion in China and several other Asian economies offset slowdowns elsewhere in the region.
73,"In Latin America, Mexican activity was buoyed by rising manufacturing and exports to the United States, while Brazil's economy again grew briskly."
74,"Headline consumer price inflation picked up around the world over the past two months, principally reflecting increases in food and energy prices."
75,"Excluding food and energy, consumer prices were generally more subdued."
76,"Staff Review of the Financial Situation The decision by the Federal Open Market Committee (FOMC) at the January meeting to keep the target range for the federal funds rate unchanged and to retain the ""extended period"" language in the statement was widely anticipated by market participants."
77,"However, investors reportedly read the statement's characterization of the economic outlook as somewhat more upbeat than they had anticipated, and Eurodollar futures rates rose a bit in response."
78,"The changes to the terms for primary credit and the Term Auction Facility that were announced on February 18 resulted in a small increase in near-term futures rates, but this reaction proved short lived, as the statement and subsequent Federal Reserve communications--including the Chairman's semiannual congressional testimony--emphasized that the modifications were technical adjustments and did not signal any near-term shifts in the overall stance of monetary policy."
79,"On balance, incoming economic data led investors to mark down the expected path of the federal funds rate over the intermeeting period."
80,"By contrast, yields on 2-year and 10-year nominal Treasury securities edged up, on net, over the period."
81,"Yields on Treasury inflation-protected securities (TIPS) rose at all maturities, reportedly buoyed by investor anticipation of heavier TIPS issuance and by reduced demand for TIPS by retail investors."
82,"Reflecting these developments, inflation compensation--the difference between nominal yields and TIPS yields for a given term to maturity--declined over the period, a move that was supported by the somewhat weaker-than-expected economic data and the publication of lower-than-expected readings on consumer prices."
83,Conditions in short-term funding markets remained generally stable over the intermeeting period.
84,"Spreads between London interbank offered rates (Libor) and overnight index swap (OIS) rates at one- and three-month maturities stayed low, while six-month spreads edged down somewhat further."
85,Spreads of rates on A2/P2-rated commercial paper and on AA-rated asset-backed commercial paper over the AA nonfinancial rate were also little changed at low levels.
86,The Federal Reserve continued to taper its large-scale asset purchases and wind down the emergency lending facilities with no apparent adverse effects on financial markets or institutions.
87,"Broad stock price indexes rose, on net, over the intermeeting period, boosted in part by favorable earnings reports from the retail sector."
88,Bank equity prices outperformed the broader equity markets.
89,Option-implied volatility on the S&P 500 index dropped back to post-crisis lows after increasing earlier in the period on concerns about Chinese monetary policy tightening and fiscal strains in Europe.
90,"Nonetheless, the gap between the staff's estimate of the expected real equity return over the next 10 years for S&P 500 firms and the real 10-year Treasury yield--a rough measure of the equity risk premium--remained well above its average over the past decade."
91,"Yields on investment-grade corporate bonds, as well as their spreads over yields on comparable-maturity Treasury securities, were about unchanged over the intermeeting period; investment-grade risk spreads were near the levels that prevailed late in 2007."
92,"Yields and spreads on speculative-grade bonds edged down, and secondary-market prices of leveraged loans rose further."
93,"Overall, net debt financing by nonfinancial firms was about zero over the first two months of 2010, consistent with firms' weak demand for credit and banks' tight credit policies."
94,Gross public equity issuance by nonfinancial firms was robust in the fourth quarter of 2009.
95,"Since the turn of the year, gross public equity issuance by nonfinancial firms slowed somewhat, while announcements of both new share repurchase programs and cash-financed mergers and acquisitions picked up."
96,"Public equity issuance by financial firms declined in January and February following very strong issuance in December, when several large banks issued equity to facilitate the repayment of capital received under the Troubled Asset Relief Program."
97,Gross bond issuance by financial firms remained solid.
98,The contraction in commercial mortgage debt accelerated in the fourth quarter.
99,"The dollar value of commercial real estate sales remained very low in February, and the share of properties sold at a nominal loss inched higher."
100,"The delinquency rate on commercial mortgages in securitized pools increased in January, and the delinquency rate on commercial mortgages at commercial banks rose in the fourth quarter."
101,The percentage of delinquent construction loans at banks also ticked higher in the fourth quarter.
102,"Nonetheless, indexes of commercial mortgage credit default swaps changed little, on balance, over the intermeeting period."
103,"Since the January meeting, yields and spreads on agency MBS were little changed despite the continued tapering of the Federal Reserve's purchases of these securities, and residential mortgage interest rates and spreads were roughly flat."
104,Net issuance of MBS by Fannie Mae and Freddie Mac remained subdued through the end of January.
105,"Consumer credit expanded in January, its first increase since January 2009."
