,sentence
0, reported on recent developments in foreign exchange markets.
1,"There were no open market transactions in foreign currencies for the System's account in the period since the previous meeting, and thus no vote was required of the Committee."
2,"The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and federal agency obligations during the period June 28, 2000, through August 21, 2000."
3,"By unanimous vote, the Committee ratified these transactions."
4,The Committee then turned to a discussion of the economic outlook and the implementation of monetary policy over the intermeeting period ahead.
5,The information reviewed at this meeting suggested that economic activity was expanding at a more moderate pace than earlier in the year.
6,"Growth in consumer spending had slowed from the outsized gains seen earlier, and sales of new homes and motor vehicles were down appreciably from their earlier highs."
7,"However, business spending on equipment and software had continued to surge, and industrial production was still trending upward."
8,"Even though expansion in employment had slowed considerably in recent months, labor markets remained extremely tight by historical standards, and some measures of labor compensation had accelerated."
9,"With productivity also continuing to accelerate, unit labor costs had changed little and measures of core price inflation had increased only mildly."
10,Total nonfarm payroll employment dropped appreciably in July after a small increase in June.
11,Much of the weakness over the two months reflected substantial declines in the number of temporary Census workers.
12,"In the private sector, payroll gains had diminished somewhat on balance since the first quarter."
13,The slowdown was particularly large in the usually robust services sector.
14,"Manufacturing employment, by contrast, had risen on net since the early spring after a lengthy decline."
15,The civilian unemployment rate remained at 4.
16,0 percent in July.
17,Industrial production registered further gains in June and July.
18,Persisting strength in manufacturing output was accompanied by brisk increases in mining activity and sizable declines in utilities services associated with cooler-than-normal temperatures.
19,"In manufacturing, production of high-tech equipment and most other types of business equipment remained robust, but the manufacture of motor vehicles and parts dropped substantially in July after a small June decline."
20,The further step-up in overall manufacturing activity lifted capacity utilization to a rate around its long-term average.
21,Growth of nominal retail sales picked up appreciably in July after having slowed noticeably in the second quarter.
22,"Sales rose sharply at general merchandisers, furniture and appliance stores, and outlets for other durable goods."
23,"However, outlays at automotive dealers declined substantially."
24,"Growth in household expenditures for services eased somewhat in the second quarter (latest available data), with a drop in spending for brokerage services more than accounting for the slowdown."
25,The recent deceleration in consumer spending occurred against the background of moderate growth of real disposable income in recent quarters and little net change in stock market valuations thus far this year.
26,"Nevertheless, consumer sentiment continued to be very buoyant."
27,"With mortgage rates at levels well above their average for last year, total private housing starts fell further in June and July, reaching their lowest level since late 1997."
28,Sales of new single-family homes also were weaker in June (latest data).
29,"By contrast, sales of existing homes picked up somewhat in June."
30,Consumers' assessments of homebuying conditions and builders' ratings of new home sales remained soft.
31,"Growth of business fixed investment, while still robust, slowed considerably in the second quarter after having surged in the first quarter."
32,"Business spending on equipment and software continued to expand at its very rapid first-quarter pace; investment in high-tech equipment (notably computers and communications equipment), software, and industrial machinery was particularly strong."
33,"By contrast, outlays for nonresidential structures weakened in the second quarter after a first-quarter burst."
34,The book value of manufacturing and trade inventories jumped in the second quarter.
35,Part of the pickup reflected large increases in stocks of motor vehicles at wholesalers and automotive dealerships that left inventory-sales ratios in the motor vehicle sector at relatively high levels.
36,"Elsewhere, stockbuilding was only a bit stronger than sales, and inventory-sales ratios generally remained within their relatively low ranges for the preceding twelve months."
37,"The U. S. trade deficit in goods and services changed little in June from its May level, but the deficit for the second quarter as a whole was appreciably larger than its average for the first quarter."
38,"Both exports and imports grew rapidly last quarter, though the dollar value of imports increased significantly more than the value of exports."
39,"The available information indicated that economic expansion was vigorous in both foreign industrial countries and major developing countries in the second quarter, but recent information pointed to some slowing of growth in these countries."
40,Recent data suggested that price inflation had picked up slightly.
41,"Consumer prices, as measured in the CPI, jumped in June in response to a surge in energy prices but climbed only modestly further in July when energy prices changed little."
42,"Excluding the food and energy components, consumer prices rose moderately in both months."
43,"For the twelve months ended in July, core CPI prices increased somewhat more than in the previous twelve-month period."
44,"When measured by the PCE chain-price index, however, the acceleration in core consumer prices during the last four quarters was very small."
45,Producer prices exhibited a pattern that was generally similar to that of consumer prices.
46,"Prices of all finished goods jumped in June and were unchanged in July, and core producer prices were unchanged on balance in the June-July period."
47,"For the twelve months ended in July, core producer prices rose slightly more than in the previous twelve-month period."
48,"With regard to labor compensation, recent data suggested an acceleration, on balance, over the past year."
49,Growth in hourly compensation for private industry workers slowed somewhat in the second quarter after having risen sharply in the first quarter.
50,"Over the four quarters ended in June, however, the change in compensation rates was substantially larger than the change over the previous four-quarter period."
51,"By contrast, the advance of average hourly earnings of production or nonsupervisory workers for the twelve months ended in July was about the same as that for the previous twelve-month period."
52,"At its meeting on June 27-28, 2000, the Committee adopted a directive that called for maintaining conditions in reserve markets consistent with an unchanged federal funds rate of about 6-1/2 percent."
53,"In reaching this decision, the members cited increasing though still tentative indications of some slowing in aggregate demand from an unsustainably elevated pace and the likelihood that the policy tightening actions implemented earlier had not yet exerted their full retarding effects on spending."
54,"The members agreed, however, that the statement accompanying the announcement of their decision should continue to underscore their view that the risks remained weighted mainly in the direction of rising inflation."
55,"Open market operations were directed throughout the intermeeting period toward maintaining the federal funds rate at the Committee's target level of 6-1/2 percent, and the rate averaged close to the intended level."
56,"Other interest rates generally moved lower over the period, extending declines that had begun during the spring."
57,"Factors contributing to the most recent reductions included economic data releases that were viewed, on balance, as confirming earlier indications that demand growth was slowing to a more sustainable pace and that price pressures would remain damped, thereby lessening or potentially obviating further tightening of monetary policy."
58,Most broad indexes of stock market prices rose somewhat over the period since the June meeting.
59,"In foreign exchange markets, the trade-weighted value of the dollar increased on net against an index of major currencies, even though interest rate differentials moved against assets denominated in dollars relative to those of other industrial countries."
60,"At least in part, the dollar's appreciation reflected heightened market perceptions that economic growth in the United States, though evidently moderating from its rapid pace in recent quarters, was likely to continue to exceed that in most other industrial nations."
61,"The foreign exchange value of the dollar dropped slightly against the currencies of other important trading partners, paced by a substantial rise in the value of the Mexican peso in response to brightening political and economic prospects in Mexico."
62,The growth of domestic nonfinancial debt moderated slightly in the second quarter as a result of an accelerated paydown in federal debt while private borrowing remained brisk.
63,"However, partial data for the period since midyear suggested that the overall growth in household and business borrowing might also be slowing somewhat."
64,"The expansion of M2 had declined substantially since late spring, apparently in part as a result of the widening opportunity costs of holding assets in M2 stemming from higher market interest rates and possibly also from slackening growth in household incomes."
65,Sluggish currency flows were another contributing factor.
66,"At the same time, M3 accelerated in July and partial data pointed to further robust growth in August."
67,The advance in this broader aggregate seemed to be driven by interest-sensitive inflows to M3's institutional money fund component.
68,"The staff forecast prepared for this meeting suggested that the economic expansion, after slowing appreciably from its elevated pace of recent quarters, would be sustained at a rate a little below that of the staff's upwardly revised estimate of the economy's potential output."
69,The forecast anticipated that the expansion of domestic final demand would be held back to some extent by the waning and eventual disappearance of positive wealth effects associated with outsized earlier gains in equity prices and by higher interest rates.
70,"As a result, growth of spending on consumer durables was expected to stay well below that in recent quarters and housing demand to stabilize at a level below recent highs."
71,"By contrast, the expansion of business fixed investment, notably in equipment and software, was projected to remain robust, and further solid economic growth abroad was expected to boost the expansion of U. S. exports for some period ahead."
72,"Core consumer price inflation was projected to rise somewhat over the forecast horizon, in part as a result of higher import prices but largely as a consequence of some further increases in nominal labor compensation gains that would not be fully offset by growth in productivity."
73,"In the Committee's discussion of current and prospective economic conditions, the members agreed that the information available since midyear provided increased evidence that the growth of aggregate demand and that of aggregate supply were coming into closer balance."
74,"The statistical evidence reviewed by the Committee, which was supported by widespread anecdotal reports, pointed to a noticeable slowing in the expansion of demand and economic activity."
75,The slowdown was led by a moderation in consumer spending and some decline in housing expenditures that were occurring even before the full effects of earlier tightening in financial conditions had been felt.
76,"At the same time, an apparent continued acceleration in underlying productivity was boosting the economy's potential output growth and, in the context of the leveling out of the broadest measures of equity prices this year, was doing so without the full feedback on demand of previous such accelerations."
77,"While prices were rising somewhat more than a year ago, most of this pickup seemed to reflect the direct and indirect effects of higher energy prices, and the increase in productivity growth had kept unit labor costs well contained despite more rapid gains in compensation."
78,These developments had much improved the prospects for a sustainable economic expansion at the prevailing stance of monetary policy.
79,"Even so, the members anticipated that labor markets would remain exceptionally tight, and with labor compensation already accelerating and higher energy prices potentially raising inflation expectations, they agreed that the risks remained weighted toward rising inflation."
80,"In the Committee's discussion of the outlook for the economy, members focused considerable attention on the growth rate of the economy's supply potential--its ability to satisfy further growth in demand on a sustainable basis."
81,The widespread application of technological advances and the associated surge in outlays for capital equipment had been fostering an acceleration in labor productivity that seemed to be ongoing.
82,"Data on productivity and capital accumulation that had become available in recent months had tended to confirm these trends, and the statistical evidence was reinforced by comments from many business executives and by persistent upward revisions to long-term profit forecasts, which had yet to suggest a leveling out of productivity growth."
83,Quickening productivity had been the fundamental factor behind the economy's remarkable performance in recent years.
84,"Members noted, however, that historical episodes involving major changes in productivity trends had been rare and the past therefore provided a limited basis for evaluating the course of future productivity developments."
85,"Accordingly, considerable caution needed to be exercised in assessing the outlook for productivity and in relying on projections of the economy and prices, which necessarily embodied judgments about this outlook, in making monetary policy."
86,Another source of uncertainty related to the interactions of rising productivity and aggregate demand.
87,"Over the course of recent years, accelerating productivity gains had tended to boost aggregate demand by even more than potential aggregate supply owing to the effects of stronger profits on investment spending and, through the rising stock market, on consumption as well."
88,"However, the leveling out in stock prices this year suggested that recent increases in productivity growth had been built into market expectations and prices some time ago and were not likely to provide the same impetus to demand going forward as had past productivity acceleration."
89,"Members cautioned nonetheless that the possibility that long-term interest rates and equity prices did not yet adequately reflect ongoing productivity gains could not be ruled out, with attendant effects boosting demand."
