,sentence
0," (SOMA) reported on developments in domestic and foreign financial markets, including recent monetary policy actions of foreign central banks and the expectations of market participants for the trajectory of U. S. monetary policy."
1,"The deputy manager followed with a briefing on money market developments and System open market operations conducted by the Open Market Desk during the period since the Committee met on January 26-27, 2016."
2,Experience during the intermeeting period continued to suggest that the operational framework for monetary policy implementation was effective in maintaining control over the federal funds rate.
3,"Also, the transitions in early March to the FR 2420 reporting form (Report of Selected Money Market Rates) as the underlying source of data for computing the effective federal funds rate, and to a volume-weighted median as the calculation method, proceeded smoothly."
4,"In addition, the deputy manager reviewed recent and projected trends in foreign portfolio income of the SOMA, including the implications for portfolio income of foreign nominal interest rates that were very low, even negative."
5,The deputy manager also outlined factors that the Committee might consider in determining whether to offer term reverse repurchase agreements (RRPs) over the end of the first quarter.
6,"In the ensuing discussion of this question among Committee participants, it was noted that, in view of the very elevated capacity of the overnight (ON) RRP facility that would remain available for the time being, offering term RRPs in addition to ON RRPs would be unlikely to enhance control of the federal funds rate over quarter-end, and offering term RRPs at an interest rate spread over ON RRPs could marginally increase the Federal Reserve's interest costs."
7,"For these reasons, Committee participants generally preferred not to offer term RRPs over the end of the first quarter."
8,"Participants noted that it may be appropriate to offer term RRPs at some point in the future after the Committee reintroduces an aggregate cap on ON RRP operations, and the Committee's decisions regarding term RRPs over quarter-ends had no implications for the FOMC's plan to phase out the ON RRP facility when it was no longer needed to help control the federal funds rate."
9,"By unanimous vote, the Committee ratified the Desk's domestic transactions over the intermeeting period."
10,There were no intervention operations in foreign currencies for the System's account over the intermeeting period.
11,"Staff Review of the Economic Situation The information reviewed for the March 15-16 meeting suggested that labor market conditions were continuing to improve in the first quarter, and that the pace of expansion in real gross domestic product (GDP) was picking up somewhat from the previous quarter."
12,"Consumer price inflation was still running below the Committee's longer-run objective of 2 percent, restrained in part by decreases in both consumer energy prices and the prices of non-energy imports."
13,"Survey-based measures of longer-run inflation expectations were little changed, on balance, in recent months, while market-based measures of inflation compensation remained low."
14,Total nonfarm payroll employment increased in January and February at a solid average monthly pace.
15,The unemployment rate declined to 4.
16,"9 percent in January and remained at that level in February, while both the labor force participation rate and the employment-to-population ratio increased over these months."
17,The share of workers employed part time for economic reasons edged down in January and February.
18,"The rates of private-sector job openings, hires, and quits rose a little in December."
19,The four-week moving average of initial claims for unemployment insurance benefits moved down in February and early March after increasing a little in January.
20,Labor compensation continued to rise at a modest pace.
21,"Compensation per hour in the nonfarm business sector increased 2-1/2 percent over the four quarters of 2015, and the employment cost index rose nearly 2 percent over the 12 months ending in December; both increases were similar to their averages in recent years."
22,"Average hourly earnings for all employees increased 2-1/4 percent over the 12 months ending in February, about 1/4 percentage point more than over the preceding 12 months."
23,Industrial production increased in January.
24,"Manufacturing output rose, reversing the declines seen in the two previous months, and the output of utilities moved up sharply as the demand for heating rebounded after having been held down by unseasonably warm weather in December."
25,Mining output was unchanged following four months of sizable declines that resulted from decreases in drilling activity.
26,"Automakers' assembly schedules and broader indicators of manufacturing production, such as the readings on new orders from national and regional manufacturing surveys, mostly pointed to a modest pace of gains in factory output over the next few months."
27,Information on drilling activity for crude oil and natural gas through early March was consistent with further declines in mining output.
28,Growth in real personal consumption expenditures (PCE) appeared to pick up some in the first quarter.
29,"The components of the nominal retail sales data used by the Bureau of Economic Analysis to construct its estimate of PCE were little changed, on net, in January and February, but spending on energy services appeared likely to increase somewhat and the rate of sales of new light motor vehicles stepped up following a decline in December."
30,Recent readings on key factors that influence consumer spending generally pointed toward solid growth in real PCE over the first half of the year.
31,Gains in real disposable income picked up in December and January.
32,Households' net worth was supported both by a rebound in equity prices following declines earlier in the year and by further increases in home values through January.
33,"Also, consumer sentiment in the University of Michigan Surveys of Consumers remained at an elevated level in February."
34,Recent information on housing activity was consistent with a continued gradual recovery in this sector.
35,"Starts for new single-family homes moved higher, on balance, in January and February, and building permits were little changed."
36,Starts of multifamily units declined on net.
37,"New home sales fell in January, more than reversing an increase in December."
38,Sales of existing homes increased further in January following a strong gain in December.
39,Real private expenditures for business equipment and intellectual property products appeared to be increasing only modestly in the first quarter.
40,"Nominal shipments of nondefense capital goods excluding aircraft declined in January, and forward-looking indicators of equipment spending, such as new orders for nondefense capital goods along with recent readings from national and regional surveys of business conditions, were generally soft."
41,Firms' nominal spending for nonresidential structures excluding drilling and mining increased somewhat in January after having declined for two months.
42,"Indicators of spending for structures in the drilling and mining sector, such as the number of oil and gas rigs in operation, continued to fall through early March."
43,The limited available data suggested that inventory investment continued to decline in the early part of the year.
44,"Nonetheless, with the exception of the energy sector, inventories generally seemed well aligned with the pace of sales."
45,Growth in total real government purchases appeared to be modest in the first quarter.
46,"Federal government spending for defense was soft in January and February, while nondefense spending seemed likely to be slightly boosted early in the year by the effect of the 2015 Bipartisan Budget Act."
47,"Nominal construction spending by state and local governments increased sharply in January, but the payrolls of these governments were little changed, on net, over the first two months of the year."
48,"The U. S. international trade deficit widened in both December and January, as exports declined in both months, continuing a downward trend that began in late 2014, with particular weakness in exports of capital goods."
49,Imports rose slightly in December before falling back in January.
50,"Net exports subtracted from real GDP growth in the fourth quarter, and the January trade data suggested that net exports would continue to weigh on growth in the first quarter."
51,"Total U. S. consumer prices as measured by the PCE price index increased 1-1/4 percent over the 12 months ending in January, partly restrained by declines in consumer energy prices."
52,"Core PCE price inflation, which excludes changes in food and energy prices, was 1-3/4 percent over the same 12-month period, held down in part by decreases in the prices of non-energy imports and the pass-through of declines in energy prices."
53,"Over the 12 months ending in February, total consumer prices as measured by the consumer price index (CPI) rose 1 percent, while core CPI inflation was around 2-1/4 percent."
54,"Both readings on core inflation were boosted, in part, by movements in prices for some categories of goods and services whose prices tend to be volatile."
55,"Survey measures of longer-run inflation expectations--including those from the Michigan survey, Blue Chip Economic Indicators, Survey of Professional Forecasters, Survey of Primary Dealers, and Survey of Market Participants--were generally little changed on balance."
56,"In February, the Michigan survey measure of median inflation expectations over the next 5 to 10 years was below its typical range of the past 15 years, likely reflecting--at least in part--decreases in energy prices over the past year and a half."
57,"Foreign real GDP growth slowed in the fourth quarter, with Canadian activity restrained by declines in oil-related investment and the Japanese economy contracting amid weakness in consumption."
58,"Economic growth continued to be steady but modest in the euro area and the United Kingdom, while Brazil remained in recession."
59,"In contrast, some economies in emerging Asia recorded robust growth."
60,Indicators pointed to a pickup in growth in most foreign economies in the current quarter but to a further softening of growth in China.
61,Inflation in the advanced foreign economies remained low.
62,"In contrast, inflation rose in China because of a rebound in local food prices, while inflation in much of South America remained elevated, reflecting weaker currencies."
63,Concerns about persistently low inflation spurred further monetary policy accommodation by the Bank of Japan (BOJ) and the European Central Bank (ECB).
64,"Staff Review of the Financial Situation Financial markets were turbulent over the first month and a half of the year, apparently reflecting investors' concerns about global growth prospects and associated risks to the U. S. outlook."
65,"However, these concerns appeared to diminish beginning in mid-February, and domestic financial conditions generally eased, on balance, since the January FOMC meeting: Stock prices rose, equity price volatility declined, and credit spreads on corporate bonds narrowed."
66,"The dollar depreciated against most foreign currencies, and long-term sovereign bond yields declined amid easing by central banks in advanced foreign economies."
67,"Yields on 5- and 10-year nominal Treasury securities declined at the outset of the intermeeting period, reflecting the continued pullback from risky assets that began early in the year on concerns about prospects for global economic growth."
68,"These yields subsequently increased as market sentiment improved and were little changed, on balance, over the intermeeting period."
69,"Measures of inflation compensation over the next 5 years rose, on net, consistent with increases in oil prices, while inflation compensation 5 to 10 years ahead was little changed on the period and remained at the lower end of its historical range."
70,"After becoming considerably flatter early in the intermeeting period, the path of the federal funds rate implied by market quotes on interest rate derivatives steepened subsequently as financial market conditions improved and was little changed, on balance, over the intermeeting period."
71,"However, the median respondent to the Desk's March Survey of Primary Dealers and to the Survey of Market Participants expected only two increases in the FOMC's target range for the federal funds rate this year, one fewer than they had projected in January."
72,"Broad equity market indexes increased, on balance, over the intermeeting period and continued to exhibit a high correlation with crude oil prices."
73,"Reflecting the improvement in investor sentiment that started in mid-February, corporate bond spreads narrowed, with spreads on investment-grade issues finishing the period slightly lower while spreads on speculative-grade issues--particularly those for the lowest-rated bonds--declined appreciably."
74,Financing conditions for investment-grade nonfinancial firms continued to be relatively accommodative.
75,"Corporate bond issuance by these firms was robust in January and February, while speculative-grade bond issuance stayed subdued."
76,"Commercial and industrial loan growth at banks was also strong, mostly driven by the origination of large loans to investment-grade borrowers."
77,"Refinancings of institutional leveraged loans were near zero in February, as was equity issuance through initial public offerings."
78,The credit quality of speculative-grade nonfinancial corporations continued to show signs of deterioration.
79,"Market analysts' earnings forecasts for speculative-grade companies, including those outside the energy sector, were revised down for the first quarter of 2016 amid concerns about a deterioration in the global economic outlook."
80,"In the broader corporate bond market, the volume of downgrades of ratings outpaced that of upgrades, even for investment-grade securities, in January and February, with energy firms accounting for most of the downgrades in February."
81,The default rate on nonfinancial bonds remained somewhat elevated compared with typical levels outside recession periods.
82,Financing conditions for commercial real estate (CRE) tightened somewhat over the intermeeting period but remained accommodative.
83,"Spreads on commercial mortgage-backed securities (CMBS) continued to widen, on net, despite the narrowing of spreads in broader bond markets."
84,"Reportedly in response, CMBS issuance was down somewhat over the first two months of the year, although CRE loans on banks' balance sheets continued to increase at a robust pace through February."
85,"Lending conditions in residential real estate markets were little changed, on balance, over the intermeeting period."
86,"Financing conditions in consumer credit markets generally remained accommodative, and outstanding student and auto debt continued to grow at a robust pace."
87,"During the intermeeting period, foreign financial conditions improved on net."
88,"After deteriorating further early in the period, foreign equity prices bounced back and credit spreads on emerging market bonds narrowed, in both cases returning to December levels in most countries."
89,"Since the January FOMC meeting, the dollar depreciated, on net, against most foreign currencies."
90,"Long-term sovereign bond yields declined notably in the advanced economies, in part as foreign central banks announced additional monetary policy easing measures."
91,The BOJ introduced a negative deposit rate.
92,"The ECB announced a comprehensive package of easing measures, including a further cut in benchmark policy rates, accelerated and more expansive asset purchases, and a new round of targeted long-term refinancing operations."
93,"Over the period since mid-December, when the Committee raised the target range for the federal funds rate 1/4 percentage point, U. S. financial market conditions had registered relatively small changes, on balance, amid significant volatility."
94,"Financial derivatives suggested that market participants had revised down their expected trajectory of the federal funds rate somewhat, and yields on medium- and longer-term Treasury securities declined 20 to 30 basis points."
95,"Yields on investment- and speculative-grade corporate bonds were down slightly less, leaving spreads over Treasury securities little changed over the period between mid-December and mid-March."
96,"Similarly, broad equity price indexes ended this interval only a bit lower, and one-month-ahead option-implied volatility on the S&P 500 index, the VIX, declined on balance."
97,"The broad index of the foreign exchange value of the dollar was also roughly unchanged, on net, since the December meeting."
98,"Staff Economic Outlook In the U. S. economic forecast prepared by the staff for the March FOMC meeting, real GDP in the first half of the year was projected to increase a little more slowly than in the forecast prepared for the January meeting, although estimated real GDP growth in the fourth quarter of last year was revised up."
99,"Beyond the near term, real GDP was expected to increase slightly faster than in the previous forecast, largely reflecting a somewhat higher projected path for equity prices and a lower assumed trajectory for the foreign exchange value of the dollar."
100,"The staff continued to project that real GDP would expand at a somewhat faster pace than potential output in 2016 through 2018, supported primarily by increases in consumer spending."
101,The unemployment rate was expected to gradually decline further and to run somewhat below the staff's estimate of its longer-run natural rate over this period; the staff's estimate of the natural rate was revised down slightly in this forecast.
102,"The staff's forecast for inflation over the first half of the year was revised up somewhat, reflecting recent increases in the price of crude oil as well as stronger-than-expected data on core consumer prices early in the year."
103,"The staff continued to project that inflation would increase gradually over the next several years, as energy prices and the prices of non-energy imported goods were expected to begin steadily rising later this year."
104,"Beyond 2016, the forecast was a bit lower than the previous projection, primarily reflecting a flatter expected path for crude oil prices."
105,"As a result, inflation was projected still to be slightly below the Committee's longer-run objective of 2 percent in 2018."
106,"The staff viewed the uncertainty around its March projections for real GDP growth, the unemployment rate, and inflation as similar to the average of the past 20 years."
107,"The risks to the forecast for real GDP were seen as tilted to the downside, reflecting the staff's assessment that neither monetary nor fiscal policy was well positioned to help the economy withstand substantial adverse shocks; in addition, global economic prospects were still seen as an important downside risk to the forecast."
108,"Consistent with the downside risk to aggregate demand, the staff viewed the risks to its outlook for the unemployment rate as skewed to the upside."
109,"The risks to the projection for inflation were still seen as weighted to the downside, reflecting the possibility that longer-term inflation expectations may have edged down, and that the foreign exchange value of the dollar could rise substantially, which would put additional downward pressure on inflation."
110,"Participants' Views on Current Conditions and the Economic Outlook In conjunction with this FOMC meeting, members of the Board of Governors and Federal Reserve Bank presidents submitted their projections of the most likely outcomes for real GDP growth, the unemployment rate, inflation, and the federal funds rate for each year from 2016 through 2018 and over the longer run."
111,Each participant's projections were conditioned on his or her judgment of appropriate monetary policy.
112,"The longer-run projections represent each participant's assessment of the rate to which each variable would be expected to converge, over time, under appropriate monetary policy and in the absence of further shocks to the economy."
113,"These projections and policy assessments are described in the Summary of Economic Projections, which is an addendum to these minutes."
114,"In their discussion of the economic situation and the outlook, meeting participants viewed the information received over the intermeeting period as suggesting that economic activity had been expanding moderately despite the global economic and financial developments of recent months."
