,sentence
0, reported on recent developments in foreign exchange markets.
1,"There were no open market operations in foreign currencies for the System's account in the period since the previous meeting, and thus no vote was required of the Committee."
2,"The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and federal agency obligations during the period March 21, 2000, through May 15, 2000."
3,The Committee ratified these transactions by unanimous vote.
4,"With Mr. Broaddus dissenting, the Committee voted to extend for one year beginning in mid-December 2000 the reciprocal currency (""swap"") arrangements with the Bank of Canada and the Bank of Mexico."
5,The arrangement with the Bank of Canada is in the amount of $2 billion equivalent and that with the Bank of Mexico in the amount of $3 billion equivalent.
6,"Both arrangements are associated with the Federal Reserve's participation in the North American Framework Agreement, which was established in 1994."
7,"Mr. Broaddus dissented because he believed that the swap lines existed primarily to facilitate foreign exchange market intervention, and he was opposed to such intervention for the reasons he had expressed at the February meeting."
8,The Manager discussed some aspects of a suggested approach to the management of the System's portfolio over coming quarters prior to the Committee's review of an ongoing study relating to the conduct of open market operations in a period of substantial declines in outstanding Treasury debt.
9,"During that interim, the management of the System portfolio should try to satisfy a number of objectives: keeping the maturity of the portfolio from lengthening materially; meeting long-run reserve needs to the extent possible through outright purchases of Treasury securities without distorting the yield curve or impairing the liquidity of the market; and concentrating expansion of the System portfolio in ""off-the-run"" securities in the secondary market to help to maintain liquid markets in benchmark securities."
10,It was important to announce a strategy to allow market participants to take the System's operations into account as they adapted to the declining Treasury debt levels.
11,"While no specific blueprint could be given at this point regarding future Desk operations, the members encouraged the Manager to discuss his plans with Treasury officials."
12,The Committee then turned to a discussion of the economic and financial outlook and the implementation of monetary policy over the intermeeting period ahead.
13,The information reviewed at this meeting suggested that economic growth had remained rapid through early spring.
14,"Consumer spending and business fixed investment were still trending upward strongly, and housing demand was holding at a high level."
15,"Industrial production and nonfarm payrolls were expanding briskly in response to burgeoning domestic demand, but the strength of demand was also showing through in the form of rising imports."
16,"Labor markets continued to be very tight, and some measures of labor costs and price inflation showed signs that they might be picking up."
17,Employment surged in March and April.
18,"Part of the pickup resulted from a step-up in government hiring of census workers, but gains in private employment were very large over the two months."
19,"Job growth in retail trade and services was robust, and employment in manufacturing and construction trended higher."
20,The civilian unemployment rate dropped in April to 3.
21,"9 percent, a thirty-year low."
22,Industrial production accelerated in April after a strong gain in the first quarter.
23,"Manufacturing, notably in high-tech industries, led the way, but growth in mining and utilities also was sizable."
