,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,"The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and securities issued or fully guaranteed by federal agencies during the period May 6, 2003, through June 24, 2003."
3,"By unanimous vote, the Committee ratified these transactions."
4,The Committee discussed at length alternative means of providing monetary stimulus should the target federal funds rate be reduced to a point where there was little or no latitude for additional easing through this conventional policy instrument.
5,The members agreed that current economic conditions and the prevailing stances of monetary and fiscal policy made the need to use unusual monetary policy tools a quite remote possibility.
6,"Even so, they believed it was useful to discuss that possibility because of the implications for financial markets and institutions and for the conduct of monetary policy of reducing short-term interest rates to very low levels."
7,"An environment involving such interest rates could have adverse repercussions on the functioning of some sectors of the money market, but the members agreed that the potential extent of such disruptions would not be sufficient to prevent the Committee from taking advantage of the full scope of conventional easing of the federal funds rate, should that become necessary."
8,"Beyond that, a variety of nonconventional measures for further easing was available."
9,"In this regard, the members discussed the advantages and disadvantages of various approaches that, possibly employed in some combination, would alter the size and composition of the System's balance sheet."
10,They also considered aspects of the Committee's communications as a means of underscoring to the public its willingness to follow a sufficiently accommodative path of monetary policy for as long as necessary to foster improved economic performance.
11,"The members did not see the need at this time to reach a consensus on the desirability of any specific nontraditional approach to the implementation of monetary policy, particularly given the low probability of its near-term use."
12,"As experience had shown, at times of economic and financial market stress the specific policy tools used would depend on circumstances."
13,"For now, however, they believed that arriving at an understanding of the various options that might be employed prepared them to respond more flexibly and effectively to unanticipated developments."
14,"While considerable uncertainty surrounded each individual policy option, the members agreed that the effectiveness of these alternative tools, along with the 125 basis points of conventional easing still available, would allow monetary policy to combat economic weakness and forestall any unexpected tendency for a pernicious deflation to develop."
15,The information reviewed at this meeting suggested that the economy continued to expand at a subpar pace in recent months.
16,"Consumer spending increased moderately, housing activity held at a high level, and government outlays grew substantially."
17,"Business investment, however, was still soft."
18,Industrial production and employment appeared to have stabilized after an extended period of weakness.
19,Consumer price inflation remained at a very low level.
20,Private nonfarm payrolls changed little on balance in April and May after declines earlier in the year.
21,"Although employment in manufacturing continued to fall in May, hiring in temporary help services, which supplies many of its workers to manufacturing, picked up noticeably."
22,Construction and financial services continued to add jobs.
23,"Unemployment edged up further in May, to 6."
24,"1 percent, and the number of both short-term job losers and longer-term unemployed increased as well."
25,Initial claims for unemployment insurance remained high.
26,Industrial production increased slightly in May after sizable declines in the preceding two months.
27,"The manufacturing sector recorded broad-based improvement, though automobile assemblies and the output of communications equipment continued to slide."
28,The effects of strength in the mining sector on the industrial production index were more than offset by a reduction in utility output.
29,"Overall capacity utilization remained very low, with manufacturing utilization near a twenty-year low."
30,"Real consumer outlays, excluding cars and trucks, were flat in April but turned up in May."
31,Spending on motor vehicles rose over the two months from the first-quarter pace.
32,"At the same time, the fundamentals underlying household spending became more favorable: Real disposable income posted solid gains, and both the stock market and consumer confidence recovered from earlier in the year."
33,Activity in the housing market was reasonably well maintained in April and May.
34,"Despite unusually wet weather in many areas, starts of single-family and multifamily units in the two months were just a little below their strong first-quarter levels."
35,Building permits for new single-family and multifamily homes were up from a depressed March level.
36,Sales of both existing and new homes in April and May were above the high levels recorded in recent quarters.
37,Orders and shipments of nondefense capital goods were lackluster in April and May.
