,sentence
0," (SOMA) reported on developments in domestic and foreign financial markets during the period since the Federal Open Market Committee (FOMC) met on January 24–25, 2012."
1,"He also reported on System open market operations, including the ongoing reinvestment into agency-guaranteed mortgage-backed securities (MBS) of principal payments received on SOMA holdings of agency debt and agency-guaranteed MBS as well as the operations related to the maturity extension program authorized at the September 20–21, 2011, FOMC meeting."
2,"By unanimous vote, the Committee ratified the Desk's domestic transactions over the intermeeting period."
3,There were no intervention operations in foreign currencies for the System's account over the intermeeting period.
4,Staff Review of the Economic Situation The information reviewed at the March 13 meeting suggested that economic activity was expanding moderately.
5,"Labor market conditions continued to improve and the unemployment rate declined further, although it remained elevated."
6,Overall consumer price inflation was relatively subdued in recent months.
7,"More recently, prices of crude oil and gasoline increased substantially."
8,Measures of long-run inflation expectations remained stable.
9,"Private nonfarm employment rose at an appreciably faster average pace in January and February than in the fourth quarter of last year, and declines in total government employment slowed in recent months."
10,The unemployment rate decreased to 8.
11,3 percent in January and stayed at that level in February.
12,Both the rate of long-duration unemployment and the share of workers employed part time for economic reasons continued to be high.
13,Initial claims for unemployment insurance trended lower over the intermeeting period and were at a level consistent with further moderate job gains.
14,"Manufacturing production increased considerably in January, and the rate of manufacturing capacity utilization stepped up."
15,"Factory output was boosted by a sizable expansion in the production of motor vehicles, but there also were solid and widespread gains in other industries."
16,"In February, motor vehicle assemblies remained near the strong pace recorded in January; they were scheduled to edge up, on net, through the second quarter."
17,"Broader indicators of manufacturing activity, such as the diffusion indexes of new orders from the national and regional manufacturing surveys, were at levels suggesting moderate increases in factory production in the coming months."
18,"Households' real disposable income increased, on balance, in December and January as labor earnings rose solidly."
19,"Moreover, households' net worth grew in the fourth quarter of last year and likely was boosted further by gains in equity values thus far this year."
20,"Nevertheless, real personal consumption expenditures (PCE) were reported to have been flat in December and January."
21,"Although households' purchases of motor vehicles rose briskly, spending for other consumer goods and services was weak."
22,"In February, nominal retail sales excluding purchases at motor vehicle and parts outlets increased moderately, while motor vehicle sales continued to climb."
23,"Consumer sentiment was little changed in February, and households remained downbeat about both the economic outlook and their own income and finances."
24,"Housing market activity improved somewhat in recent months but continued to be restrained by the substantial inventory of foreclosed and distressed properties, tight credit conditions for mortgage loans, and uncertainty about the economic outlook and future home prices."
25,"After increasing in December, starts of new single-family homes remained at that higher level in January, likely boosted in part by unseasonably warm weather; in both months, starts ran above permit issuance."
26,"Sales of new and existing homes stepped up further in recent months, though they still remained at quite low levels."
27,"Home prices were flat, on balance, in December and January."
28,Real business expenditures on equipment and software rose at a notably slower pace in the fourth quarter of last year than earlier in the year.
29,"Moreover, nominal orders and shipments of nondefense capital goods declined in January."
30,"However, a number of forward-looking indicators of firms' equipment spending improved, including some survey measures of business conditions and capital spending plans."
31,"Nominal business spending for nonresidential construction firmed, on net, in December and January, but the level of spending was still subdued, in part reflecting high vacancy rates and tight credit conditions for construction loans."
32,"Inventories in most industries looked to be reasonably well aligned with sales in recent months, although stocks of motor vehicles continued to be lean."
33,Data for federal government spending in January and February indicated that real defense expenditures continued to step down after decreasing significantly in the fourth quarter.
34,"Real state and local government purchases looked to be declining at a slower pace than last year, as those governments' payrolls edged up in January and February and their nominal construction spending rose a little in January."
35,"The U. S. international trade deficit widened in December and January, as imports increased more than exports."
36,"The expansion of imports was spread across most categories, with petroleum products and automotive products posting strong gains in January."
37,"The rise in exports was supported by shipments of capital goods and automotive products, while exports of consumer goods and industrial supplies declined on average."
38,Data through December indicated that net exports made a moderate negative contribution to the rate of growth in real gross domestic product (GDP) in the fourth quarter of last year.
39,"Overall U. S. consumer prices, as measured by the PCE price index, increased at a modest rate in December and January."
40,"Consumer energy prices rose in January after decreasing markedly in December, and survey data indicated that gasoline prices moved up considerably in February and early March."
41,"Meanwhile, increases in consumer food prices slowed in recent months."
42,Consumer prices excluding food and energy also rose modestly in December and January.
43,"Near-term inflation expectations from the Thomson Reuters/University of Michigan Surveys of Consumers were unchanged in February, and longer-term inflation expectations in the survey remained in their recent range."
44,Measures of labor compensation generally indicated that nominal wage gains continued to be subdued.
45,Increases in compensation per hour in the nonfarm business sector picked up somewhat over the four quarters of 2011.
46,"However, the employment cost index increased at a more modest pace than the compensation per hour measure over the past year, and the 12-month change in average hourly earnings for all employees remained muted in January and February."
47,Recent indicators suggested some improvement in foreign economic activity early this year after a significant slowing in the fourth quarter of last year.
48,"Aggregate output in the euro area contracted in the fourth quarter, but manufacturing purchasing managers indexes (PMIs) improved in January and February relative to their low fourth-quarter readings, and consumer and business confidence edged up."
49,Floods caused steep production declines in the fourth quarter in Thailand and also had negative effects on output in other countries linked through Thai supply chains.
50,"However, economic activity in Thailand recovered sharply around year-end, and manufacturing PMIs moved up across Asia through February."
51,"Higher prices for energy and food put upward pressure on headline inflation in foreign economies, but measures of core inflation remained subdued."
52,"Staff Review of the Financial Situation On balance, U. S. financial conditions became somewhat more supportive of growth over the intermeeting period, and strains in global financial markets eased, as domestic and foreign economic data were generally better than market participants had expected and investors appeared to see diminished downside risks associated with the situation in Europe."
53,"Measures of the expected path for the federal funds rate derived from overnight index swap (OIS) rates suggested that the near-term portion of the expected policy rate path was about unchanged, on balance, since the January FOMC meeting, but the path beyond the middle of 2014 shifted down a bit, reportedly reflecting in part the change in the forward rate guidance in the Committee's January statement."
54,"On balance, yields on Treasury securities were little changed over the intermeeting period."
55,"Indicators of inflation compensation over the next five years edged up, while changes in measures of longer-term inflation compensation were mixed."
56,"Conditions in unsecured short-term dollar funding markets improved over the period, especially for financial institutions with European parents."
57,The spread of the three-month London interbank offered rate (LIBOR) over the OIS rate narrowed.
58,"In addition, spreads of rates on asset-backed commercial paper over those on AA-rated nonfinancial paper decreased significantly, and the amounts outstanding from programs with European sponsors remained stable."
59,"Moreover, the average maturity of unsecured U. S. commercial paper issued by European banks lengthened somewhat over the intermeeting period."
60,"Responses to the March 2012 Senior Credit Officer Opinion Survey on Dealer Financing Terms indicated little change, on balance, over the past three months in credit terms for important classes of counterparties."
61,"Demand for securities financing was reported to have risen somewhat across asset types, but dealers indicated that the risk appetite of most clients had changed relatively little over the previous three months."
62,Broad U. S. equity price indexes rose significantly over the intermeeting period; equity prices of large banking organizations increased about in line with the broader market.
63,"Aggregate earnings per share for firms in the Standard & Poor's 500 index declined in the fourth quarter, but profit margins for large corporations remained wide by historical standards."
64,"Reflecting a narrowing of spreads over yields on comparable-maturity Treasury securities, yields on investment- and speculative-grade corporate bonds continued to decline over the period, moving toward the low end of their historical ranges."
65,"Prices in the secondary market for syndicated leveraged loans moved up further, supported by continued strong demand from institutional investors."
66,The spreads of yields on A2/P2-rated unsecured commercial paper issued by nonfinancial firms over yields on A1/P1-rated issues narrowed slightly on balance.
67,"Bond issuance by financial firms was strong in January and February, likely reflecting in part the refinancing of maturing debt that had been issued during the financial crisis under the Federal Deposit Insurance Corporation's Temporary Liquidity Guarantee Program."
68,"The issuance of bonds by domestic nonfinancial firms was solid in recent months, and indicators of credit quality remained firm."
69,"Growth of commercial and industrial (C&I) loans continued to be substantial and was widespread across domestic banks, though holdings of such loans at U. S. branches and agencies of European banks decreased further."
70,"Financing conditions in the commercial real estate sector continued to be tight, and issuance of commercial mortgage-backed securities remained low in the fourth quarter of last year."
71,"Gross public equity issuance by nonfinancial firms was still solid in January and February, boosted by continued strength in initial public offerings."
72,"Share repurchases and cash-financed mergers by nonfinancial firms maintained their strength in the fourth quarter, leading to a sharp decline in net equity issuance."
73,"Although mortgage rates remained near their historical lows, conditions in residential mortgage markets generally remained depressed."
74,"Consumer credit rose in recent months, with the growth in nonrevolving credit led by continued rapid expansion of government-originated student loans."
75,Issuance of consumer credit asset-backed securities remained at moderate levels in the fourth quarter of 2011 and in early 2012.
76,Gross long-term issuance of municipal bonds was subdued in the first two months of this year.
77,"Meanwhile, spreads on credit default swaps for debt issued by states were roughly flat over the intermeeting period."
78,"Bank credit rose at a modest pace, on average, in January and February, mainly reflecting strong increases in securities holdings and C&I loans."
79,"Commercial real estate loans held by banks continued to decline, while noncore loans--a category that includes lending to nonbank financial institutions--grew at a slower pace than in previous months."
80,The aggregate credit quality of loans on banks' books continued to improve across most asset classes in the fourth quarter.
81,"M2 advanced at a rapid pace in January, apparently reflecting year-end effects, but its growth slowed in February."
82,"The rise in M2 was mainly attributable to continued strength in liquid deposits, reflecting investors' preferences for safe and liquid assets as well as very low yields on short-term instruments outside M2."
83,"Currency expanded robustly, and the monetary base also grew significantly over January and February."
