,sentence
0," reported on developments in foreign exchange and international financial markets in the period since the previous meeting on November 12, 1997."
1,"There were no open market transactions in foreign currencies for System Account during this period, and thus no vote was required of the Committee."
2,"The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and federal agency obligations during the period November 12, 1997, through December 15, 1997."
3,"By unanimous vote, the Committee ratified these transactions."
4,The Committee then turned to a discussion of the economic outlook and the conduct of monetary policy over the intermeeting period ahead.
5,The information reviewed at this meeting suggested that economic activity had continued to grow at a rapid pace in recent months.
6,The further advance reflected moderating but still sizable increases in business fixed investment and consumer spending and an upturn in business inventory accumulation.
7,"Housing demand remained at a high level, and deepening trade deficits provided only a partial offset to the strength in domestic spending."
8,"Against this background, employment and production posted further large gains."
9,Price inflation remained subdued despite tight labor markets and some pickup in the rate of wage increases.
10,Nonfarm payroll employment rose sharply further in October and November.
11,"The increases in payrolls were widespread across sectors, and in November they included notably large gains in the service- producing industries."
12,"Manufacturing employment also rose considerably further in November, and aggregate weekly hours of production or nonsupervisory workers registered a particularly large advance in that month."
13,The civilian unemployment rate fell to 4.
14,"6 percent in November, its low for the current expansion."
15,Industrial production continued to advance at a brisk pace in October and November.
16,The November increase was widespread across market groups.
17,"It featured particularly strong growth in the production of durable goods, including a surge in the output of motor vehicles and parts."
18,Partly offsetting the strength in the manufacturing sector in November was a decline in mining activity and in utilities output after two months of robust expansion.
19,The large rise in production boosted the rate of utilization of manufacturing capacity to its highest level in more than two years.
20,Growth in consumer spending had moderated in recent months from a very brisk pace during the summer.
21,Retail sales were unchanged on balance over October and November after having increased rapidly in the third quarter.
22,"The flat sales for the two months reflected some softening in the durable goods category, notably at automotive dealers, and relatively slow growth in the nondurable goods sector."
23,Consumer spending on services appeared to have remained relatively robust in October.
24,"According to recent surveys, consumer sentiment remained at an extraordinarily ebullient level in the context of continuing strong gains in jobs and incomes, the cumulative effect of large increases in household net worth, and the ready availability of financing for most consumers."
25,Available information suggested that business capital expenditures had moderated in recent months from the exceptionally strong increases of the second and third quarters.
26,"Shipments of office and computing equipment fell in nominal terms in October, while shipments of communications equipment were about unchanged after having posted strong gains earlier in the year."
27,Shipments of nondefense capital goods other than aircraft and high-tech equipment also declined in October.
28,Spending on nonresidential structures had softened a bit in recent months.
29,"In the housing sector, demand had continued to display appreciable strength in recent months in association with relatively moderate mortgage rates and very positive consumer assessments of homebuying conditions."
30,"In October, the latest month for which data were available, sales of new homes were well maintained, and sales of existing homes rose."
31,Housing starts increased somewhat in October and November from the already high level reached earlier in the year.
32,"After picking up considerably in September, the pace of business inventory investment in October remained above that recorded earlier in the summer."
33,"The rise in stocks at the manufacturing level was at a somewhat faster pace in October than in September, but the buildup in inventories at the wholesale level, and especially at the retail level, moderated in October."
34,"On balance, inventories remained at quite low levels in relation to shipments and sales."
35,The nominal deficit on U. S. trade in goods and services was significantly larger in the third quarter than in the second.
36,"Exports of goods and services rose only marginally in the third quarter, as increases in machinery, industrial supplies, and service receipts were nearly offset by sharp declines in exports of aircraft and gold."
37,Imports of goods and services rose appreciably in the third quarter; the increases were in most major trade categories and included strong further advances in the quantity of oil imports.
38,"Economic growth in most major foreign industrial countries was relatively vigorous in the third quarter, and preliminary indicators for the fourth quarter suggested continued above-trend expansion."
39,"However, growth since midyear appeared to have recovered only modestly in Japan from a sharp second-quarter decline."
40,The ongoing financial turmoil affecting a number of Asian economies had led to a significant slowdown in economic activity in the region.
41,Available data also suggested a favorable economic performance in major Latin American countries in the third quarter.
42,"Consumer price inflation had remained at a low level in recent months, reflecting a variety of influences including a favorable labor cost environment, falling import prices, small increases in energy prices, and declining inflation expectations."
43,"For the twelve months ended in November, overall consumer prices and consumer prices excluding food and energy items increased appreciably less than in the year-earlier period."
44,"At the producer level, prices for finished goods edged lower in November and the index was down somewhat on balance over the past year, reflecting declines in the food and energy components."
45,"The rate of increase in average hourly earnings had picked up in recent months, apparently reflecting the effects of an increase in the federal minimum wage and some bidding up of wages in a tight labor market."
46,"At its meeting on November 12, 1997, the Committee had adopted a directive that called for maintaining conditions in reserve markets that were consistent with an unchanged federal funds rate averaging around 5-1/2 percent."
47,In the directive the Committee had retained a tilt toward a possible firming of reserve conditions during the intermeeting period.
48,Such a bias had been seen as consistent with the members' views that the risks continued to be skewed toward rising inflation and that the next policy move was more likely to be in the direction of some firming than toward easing.
49,Reserve market conditions associated with this directive had been expected to be consistent with some moderation in the growth of M2 and M3 over coming months.
50,"Open market operations throughout the intermeeting period were directed toward maintaining reserve conditions consistent with the intended average of around 5-1/2 percent for the federal funds rate, and the average effective rate over the period was close to that rate level."
51,"In other domestic financial markets, short-term interest rates registered small mixed changes since the day before the Committee meeting on November 12, 1997, while bond yields fell somewhat."
52,Share prices in U. S. equity markets recorded mixed changes over the period.
53,"Domestic financial markets became somewhat less volatile over the period, though further turmoil in a number of foreign markets fostered a sense of unease that was reflected in relatively wide yield spreads and, on occasion, in trading activity and price movements."
54,"Equity markets in other countries, notably in Asia, remained volatile."
55,"In foreign exchange markets, the value of the dollar rose over the intermeeting period in terms of both the trade-weighted index of the other G-10 currencies and the currencies of a number of Asian countries."
56,The dollar's appreciation against the German mark and other Western European currencies appeared to reflect market perceptions that the prospects for monetary tightening had ebbed in those countries in light of the persistence of subdued inflation and indications that the continuing financial turmoil in Asian and other emerging economies was likely to have a retarding effect on the economies of the industrial countries.
57,The dollar's appreciation relative to the yen appeared to reflect rising concerns about the Japanese economy in the wake of continuing financial difficulties in Japan and spillover effects from events elsewhere in Asia.
58,"The dollar strengthened further in this period against most of the other East Asian currencies, notably against the Korean won."
59,Growth in the broad monetary aggregates picked up to relatively rapid rates in November.
60,"Strength in currency and a surge in liquid deposits boosted the expansion of M2, while that of M3 was amplified by a step-up in RP borrowing to help finance more rapid growth in bank credit."
61,"For the year through November, M2 expanded at a rate that was slightly above the upper bound of the Committee's annual range, and M3 at a rate substantially above the upper bound of its range."
62,The increase in total domestic nonfinancial debt for the year to date was at a pace somewhat below the middle of the Committee's range.
63,The staff forecast prepared for this meeting suggested somewhat greater moderation in economic expansion than had been projected earlier and slightly less pressure on wages and prices.
