,sentence
0, reported on recent developments in domestic and foreign financial markets.
1,"The Manager also reported on System open market operations in Treasury securities, agency debt, and agency mortgage-backed securities (MBS) since the Committee's June 23-24 meeting."
2,"By unanimous vote, the Committee ratified those transactions."
3,There were no open market operations in foreign currencies for the System's account during the intermeeting period.
4,"The Federal Reserve's total assets were about unchanged, on balance, since the Committee met in June, remaining at approximately $2 trillion as the System's purchases of securities were essentially matched by a further decline in usage of the System's credit and liquidity facilities."
5,"Meeting participants again discussed the merits of including agency MBS backed by adjustable-rate mortgages (ARMs) in the Committee's MBS purchase program: Some thought it would be useful to include agency ARM MBS, noting that doing so could reduce the unusually large spreads between ARM rates and yields on similar-duration Treasury securities--spreads that were far larger than the comparable spreads on fixed-rate mortgages; others saw little potential benefit, given the small stock and limited issuance of ARM MBS, and were hesitant to involve the Federal Reserve in another market segment."
6,The Committee made no decision on purchasing ARM MBS at this meeting.
7,"Participants also discussed the merits of progressively reducing the pace at which the Federal Reserve buys Treasury securities, agency debt, and agency MBS prior to the end of the asset purchase programs."
8,They generally were of the view that gradually slowing the pace of the Committee's purchases of $300 billion of Treasury securities and extending their completion to the end of October could help promote a smooth transition in markets.
9,A number of participants noted that a similar tapering of agency debt and MBS purchases could be helpful in the future as those programs approach completion.
10,The Committee made no decisions on tapering those purchases at this meeting.
11,The staff presented an update on the continuing development of several tools that could help support a smooth withdrawal of policy accommodation at the appropriate time.
12,"These measures include executing reverse repurchase agreements on a large scale, potentially with counterparties other than the primary dealers; implementing a term deposit facility that would be available to depository institutions in order to reduce the supply of excess reserves; and taking steps to tighten the link between the interest rate paid on reserve balances held at the Federal Reserve Banks and the federal funds rate."
13,Several participants noted the need to continue refining the Committee's strategy for an eventual withdrawal of policy accommodation.
14,"The staff also updated the Committee on developments in the Term Asset-Backed Securities Loan Facility (TALF), summarized the pros and cons of expanding the range of collateral eligible for TALF loans, and recommended extending the final date for making new TALF loans into 2010."
15,Participants generally supported the extension of TALF into 2010 but were skeptical about expanding the range of assets at this time.
16,"Secretary's note: As announced on August 17, 2009, the Board of Governors subsequently approved an extension of the TALF while holding in abeyance any further expansion in the types of collateral eligible for the TALF."
17,Staff Review of the Economic SituationThe information reviewed at the August 11-12 meeting suggested that overall economic activity was stabilizing after a contraction in real gross domestic product (GDP) during 2008 and early 2009 that the Bureau of Economic Analysis recently reported to have been greater than it had previously estimated.
18,"Employment continued to move lower through July, but the pace of job losses had slowed noticeably in recent months."
19,A sizable pickup in motor vehicle production appeared to be under way.
20,Housing activity apparently was beginning to turn up.
21,"Consumer spending dropped only a little further in the first half of this year, on balance, after falling sharply in the second half of last year."
22,"The decline in equipment and software (E&S) investment seemed to be moderating, although the incoming data did not point to an imminent recovery."
23,"The sharp cuts in production this year reduced inventory stocks significantly, though they remained high relative to the level of sales."
24,"A jump in gasoline prices pushed up overall consumer price inflation in June, but core consumer price inflation remained relatively stable in recent months."
25,"Job losses continued to abate in July, and aggregate hours of production and nonsupervisory workers were unchanged."
26,"The step-up in motor vehicle assemblies boosted employment in that industry; job losses decreased in a number of other manufacturing industries, and factory workweeks generally rose."
27,Employment declines in business and financial services in July were also smaller than those in recent months.
28,"Payrolls in nonbusiness services posted their third monthly gain, supported by the continued uptrend in health and education and a small gain in the leisure and hospitality industry."
29,"However, job losses in the construction industry continued at about the recent rate."
30,"In the household survey, the unemployment rate edged down in July to 9."
31,"4 percent, while the labor force participation rate fell back to its March level."
32,Other indicators also suggested a reduced pace of deterioration in labor demand.
33,Both initial claims for unemployment insurance and insured unemployment moved down since June.
34,"However, with labor markets still quite slack, year-over-year growth in average hourly earnings of production and nonsupervisory workers slowed further in July."
35,"The contraction in industrial production slowed markedly in the second quarter, although the rate of decline remained rapid and the factory utilization rate recorded a new low in June."
36,The moderation in the pace of decline in industrial production in the second quarter was widespread across industries and major market groups.
37,"Available indicators suggested that industrial production increased noticeably in July, led by motor vehicle assemblies; manufacturing output excluding motor vehicles likely also rose in July."
38,Real personal consumption expenditures (PCE) edged down in June after holding steady in May and declining in April.
39,"Apart from a jump in motor vehicle purchases, which were boosted appreciably by the government's ""cash-for-clunkers"" program, indicators of consumer spending in July were mixed."
