,sentence
0," reported on developments in domestic and foreign financial markets as well as System open market operations, including the progress of the overnight reverse repurchase agreement operational exercise, during the period since the Federal Open Market Committee (FOMC) met on September 17-18, 2013."
1,"By unanimous vote, the Committee ratified the Desk's domestic transactions over the intermeeting period."
2,There were no intervention operations in foreign currencies for the System's account over the intermeeting period.
3,The Committee considered a proposal to convert the existing temporary central bank liquidity swap arrangements to standing arrangements with no preset expiration dates.
4,"The Manager described the proposed arrangements, noting that the Committee would still be asked to review participation in the arrangements annually."
5,"A couple of participants expressed reservations about the proposal, citing opposition to swap lines with foreign central banks in general or questioning the governance implications of these standing arrangements in particular."
6,"Following the discussion, the Committee unanimously approved the following resolution: ""The Federal Open Market Committee directs the Federal Reserve Bank of New York to convert the existing temporary dollar liquidity swap arrangements with the Bank of Canada, the Bank of England, the Bank of Japan, the European Central Bank, and the Swiss National Bank to standing facilities, with the modifications approved by the Committee."
7,"In addition, the Federal Open Market Committee directs the Federal Reserve Bank of New York to convert the existing temporary foreign currency liquidity swap arrangements with the Bank of Canada, the Bank of England, the Bank of Japan, the European Central Bank, and the Swiss National Bank to standing facilities, also with the modifications approved by the Committee."
8,Drawings on the dollar and foreign currency liquidity swap lines will be approved by the Chairman in consultation with the Foreign Currency Subcommittee.
9,"The Foreign Currency Subcommittee will consult with the Federal Open Market Committee prior to the initial drawing on the dollar or foreign currency liquidity swap lines if possible under the circumstances then prevailing; authority to approve subsequent drawings of a more routine character for either the dollar or foreign currency liquidity swap lines may be delegated to the Manager, in consultation with the Chairman."
10,The Chairman may change the rates and fees on the swap arrangements by mutual agreement with the foreign central banks and in consultation with the Foreign Currency Subcommittee.
11,"The Chairman shall keep the Federal Open Market Committee informed of any changes in rates or fees, and the rates and fees shall be consistent with principles discussed with and guidance provided by the Committee. """
12,"Staff Review of the Economic Situation In general, the data available at the time of the October 29-30 meeting suggested that economic activity continued to rise at a moderate pace; the set of information reviewed for this meeting, however, was reduced somewhat by delays in selected statistical releases associated with the partial shutdown of the federal government earlier in the month."
13,"In the labor market, total payroll employment increased further in September, but the unemployment rate was still high."
14,"Consumer price inflation continued to be modest, and measures of longer-run inflation expectations remained stable."
15,"Private nonfarm employment rose in September but at a slower pace than in the previous month, while total government employment increased at a solid rate."
16,The unemployment rate edged down to 7.
17,2 percent in September; both the labor force participation rate and the employment-to-population ratio were unchanged.
18,Other recent indicators of labor market activity were mixed.
19,"Measures of firms' hiring plans improved, the rate of job openings increased slightly, and the rate of long-duration unemployment declined a little."
20,"However, household expectations of the labor market situation deteriorated somewhat, the rate of gross private-sector hiring remained flat, and the share of workers employed part time for economic reasons was essentially unchanged and continued to be elevated."
21,"In addition, initial claims for unemployment insurance rose in the first few weeks of October, likely reflecting, in part, some spillover effects from the government shutdown."
22,"Manufacturing production expanded modestly in September, but output was flat outside of the motor vehicle sector and the rate of total manufacturing capacity utilization was unchanged."
23,"Automakers' schedules indicated that the pace of light motor vehicle assemblies would be slightly lower in the coming months, but broader indicators of manufacturing production, such as the readings on new orders from the national and regional manufacturing surveys, pointed to further gains in factory output in the near term."
24,Real personal consumption expenditures (PCE) rose moderately in August.
25,"In September, nominal retail sales, excluding those at motor vehicle and parts outlets, increased significantly, while sales of light motor vehicles declined."
26,"Recent readings on key factors that influence consumer spending were somewhat mixed: Households' net worth likely expanded further as both equity values and home prices rose in recent months, and real disposable incomes increased solidly in August, but measures of consumer sentiment declined in September and October."
27,"The recovery in the housing sector appeared to continue, although recent data in this sector were limited."
28,"Starts and permits of new single-family homes increased in August, but starts and permits of multifamily units declined."
29,"After falling significantly in July, sales of new homes increased in August, but existing home sales decreased, on balance, in August and September, and pending home sales also contracted."
30,Growth in real private expenditures for business equipment and intellectual property products appeared to be tepid in the third quarter.
31,"Nominal shipments of nondefense capital goods excluding aircraft rose modestly, on balance, in August and September after declining in July."
32,"However, nominal new orders for these capital goods continued to be above the level of shipments, pointing to increases in shipments in subsequent months, and other forward-looking indicators, such as surveys of business conditions, were consistent with some gains in business equipment spending in the near term."
33,Nominal business expenditures for nonresidential construction were essentially unchanged in August.
34,"Recent book-value data for inventory-to-sales ratios, along with readings on inventories from national and regional manufacturing surveys, did not point to notable inventory imbalances."
35,Real federal government purchases likely declined as federal employment edged down further in September and many federal employees were temporarily furloughed during the partial government shutdown in October.
36,"Real state and local government purchases, however, appeared to increase; the payrolls of these governments expanded briskly in September, and nominal state and local construction expenditures rose in August."
37,"The U. S. international trade deficit remained about unchanged in August, as both exports and imports were flat."
38,"Available measures of total U. S. consumer prices--the PCE price index for August and the consumer price index for September--increased modestly, as did the core measures, which exclude prices of food and energy."
39,"Both near- and longer-term inflation expectations from the Thomson Reuters/University of Michigan Surveys of Consumers were little changed, on balance, in September and October."
40,Nominal average hourly earnings for all employees increased slowly in September.
41,"Foreign economic growth appeared to improve in the third quarter following a sluggish first half, largely reflecting stronger growth estimated for China and a rebound in Mexico from contraction in the previous quarter."
42,"Growth also picked up in the third quarter in the United Kingdom, and available indicators suggested an increase in growth in Canada and continued mild recovery in the euro area."
43,"Economic activity in Japan appeared to have decelerated somewhat from its first-half pace but continued to expand, and inflation measured on a 12-month basis turned positive in the middle of this year."
44,Inflation elsewhere generally remained subdued.
45,Monetary policy stayed highly accommodative in advanced foreign economies.
46,"In addition, the Bank of Mexico continued to ease monetary policy, citing concerns about the strength of the economy, but central banks in certain other emerging market economies, including Brazil and India, tightened policy and intervened in currency markets in response to concerns about the potential effect of currency depreciation on inflation."
47,"Staff Review of the Financial Situation On balance over the intermeeting period, longer-term interest rates declined and equity prices rose, largely in response to expectations for more-accommodative monetary policy."
48,"In addition, financial markets were affected for a time by uncertainties about raising the federal debt limit and resolving the government shutdown."
49,"Financial market views about the outlook for monetary policy shifted notably following the September FOMC meeting, as the outcome and communications from that meeting were seen as more accommodative than expected."
50,Investors pushed out their anticipated timing of both the first reduction in the pace of FOMC asset purchases and the first hike in the target federal funds rate.
51,"The path of the federal funds rate implied by financial market quotes shifted down over the period, as did the path based on the results from the Desk's survey of primary dealers."
52,The Desk's survey also indicated that the dealers had revised up their expectations of the total size of the Committee's asset purchase program.
53,Concerns about the fiscal situation and somewhat weaker-than-expected economic data releases also contributed to the change in expectations about the timing of monetary policy actions.
54,Five- and 10-year yields on both nominal and inflation-protected Treasury securities declined 30 basis points or more over the intermeeting period.
55,"The reduction in longer-term Treasury yields was also reflected in other longer-term rates, such as those on agency mortgage-backed securities (MBS) and corporate securities."
56,Short-term funding markets were adversely affected for a time by concerns about potential delays in raising the federal debt limit.
57,The Treasury bill market was particularly affected as yields on bills maturing between mid-October and early November rose sharply and some bill auctions saw reduced demand.
58,"Conditions in other short-term markets, such as the market for repurchase agreements, were also strained."
59,"However, these effects eased quickly after an agreement to raise the debt limit was reached in mid-October."
60,"Credit flows to nonfinancial businesses appeared to slow somewhat during the fiscal standoff amid increased market volatility; however, access to credit generally remained ample for large firms."
61,"Gross issuance of nonfinancial corporate bonds and commercial paper, which had been particularly strong in September, slowed a bit in October."
62,"In September, leveraged loan issuance was also robust."
63,"Commercial and industrial (C&I) loans at banks continued to advance, on balance, in the third quarter at about the pace posted in the previous quarter, and commercial real estate (CRE) loans at banks rose moderately."
64,"In response to the October Senior Loan Officer Opinion Survey on Bank Lending Practices (SLOOS), banks generally indicated that they had eased standards on C&I and CRE loans over the past three months."
65,Developments affecting financing for the household sector were generally favorable.
66,House prices posted further gains in August.
67,"Mortgage rates declined over the intermeeting period, although they were still above their early-May lows."
68,"Mortgage refinancing applications were down dramatically compared with May, but purchase applications were only a bit below their earlier level."
69,Some large banks responding to the October SLOOS reported having eased standards on home-purchase loans to prime borrowers on net.
70,"In nonmortgage credit, automobile loans and student loans continued to expand at a robust pace, while balances on revolving consumer credit were again about flat."
71,"In the municipal bond market, issuance of bonds for new capital projects remained solid."
72,Yields on 20-year general obligation municipal bonds decreased about in line with other longer-term market rates over the intermeeting period.
73,Bank credit declined slightly during the third quarter.
74,"Growth of core loans slowed, primarily because of a sizable decline in outstanding balances of residential mortgages on banks' books."
75,Third-quarter earnings reports for large banks generally met or exceeded analysts' modest expectations.
76,M2 grew moderately in September.
77,"Preliminary data indicated that growth in M2 picked up temporarily in early October amid uncertainty about the passage of debt limit legislation; deposits increased sharply as institutional investors appeared to shift from money fund shares to bank deposits, and as money funds increased their bank deposits in anticipation of possible redemptions."
78,These inflows to deposits were estimated to have reversed shortly after the debt limit agreement was reached.
79,"Foreign stock prices rose, foreign yields and yield spreads declined, and the dollar depreciated against most other currencies."
80,A large portion of these asset price changes occurred immediately following the September FOMC announcement.
81,"In addition, yields and the value of the dollar fell further after the debt ceiling agreement was reached and in response to the U. S. labor market report."
82,"Mutual fund flows to emerging markets stabilized, following large outflows earlier this year."
83,"Staff Economic Outlook In the economic projection prepared by the staff for the October FOMC meeting, the forecast for growth in real gross domestic product (GDP) in the near term was revised down somewhat from the one prepared for the previous meeting, primarily reflecting the effects of the federal government shutdown and some data on consumer spending that were softer than anticipated."
84,"In contrast, the staff's medium-term forecast for real GDP was revised up slightly, mostly reflecting lower projected paths for the foreign exchange value of the dollar and longer-term interest rates, along with somewhat higher projected paths for equity prices and home values."
85,"The staff anticipated that the pace of expansion in real GDP this year would be about the same as the growth rate of potential output but continued to project that real GDP would accelerate in 2014 and 2015, supported by an easing in the effects of fiscal policy restraint on economic growth, increases in consumer and business sentiment, further improvements in credit availability and financial conditions, and accommodative monetary policy."
86,Real GDP growth was projected to begin to slow a little in 2016 but to remain above potential output growth.
87,"The expansion in economic activity was anticipated to slowly reduce resource slack over the projection period, and the unemployment rate was expected to decline gradually."
88,The staff's forecast for inflation was little changed from the projection prepared for the previous FOMC meeting.
89,"The staff continued to expect that inflation would be modest in the second half of this year, but higher than its level in the first half."
90,"Over the medium term, with longer-run inflation expectations assumed to remain stable, changes in commodity and import prices expected to be relatively small, and slack in labor and product markets persisting over most of the projection period, inflation was projected to run somewhat below the FOMC's longer-run inflation objective of 2 percent through 2016."
91,The staff continued to see a number of risks around the forecast.
92,"The downside risks to economic activity included the uncertain effects and future course of fiscal policy, concerns about the outlook for consumer spending growth, and the potential effects on residential construction of the increase in mortgage rates since the spring."
93,"With regard to inflation, the staff saw risks both to the downside, that the low rates of core consumer price inflation posted earlier this year could be more persistent than anticipated, and to the upside, that unanticipated increases in energy or other commodity prices could emerge."
