,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,The Manager also reported on developments in domestic financial markets and on System open market operations in government securities and federal agency obligations during the period since the previous meeting.
3,"By unanimous vote, the Committee ratified these transactions."
4,"The Committee approved a foreign currency swap arrangement with the Swiss National Bank that paralleled the arrangement with the European Central Bank approved during the Committee's conference call on December 6, 2007."
5,"With Mr. Poole dissenting, the Committee voted to direct the Federal Reserve Bank of New York to establish and maintain a reciprocal currency (swap) arrangement for the System Open Market Account with the Swiss National Bank in an amount not to exceed $4 billion."
6,"The Committee authorized associated draws of up to the full amount of $4 billion, and the arrangement itself was authorized for a period of up to 180 days unless extended by the FOMC."
7,Mr. Poole dissented because he viewed the swap agreement as unnecessary in light of the size of the Swiss National Bank's dollar-denominated foreign exchange reserves.
8,"The information reviewed at the December meeting indicated that, after the robust gains of the summer, economic activity decelerated significantly in the fourth quarter."
9,"Consumption growth slowed, and survey measures of sentiment dropped further."
10,"Many readings from the business sector were also softer: Industrial production fell in October, as did orders and shipments of capital goods."
11,Employment gains stepped down during the four months ending in November from their pace earlier in the year.
12,Headline consumer price inflation moved higher in September and October as energy prices increased significantly; core inflation also rose but remained moderate.
13,The slowing in private employment gains was due in large part to the ongoing weakness in the housing market.
14,"Employment in residential construction posted its fourth month of sizable declines in November, and employment in housing-related sectors such as finance, real estate, and building-material and garden-supply retailers continued to trend down."
15,"Elsewhere, factory jobs declined again, while employment in most service-producing industries continued to move up."
16,Aggregate hours of production or nonsupervisory workers edged up in October and November.
17,"Some indicators from the household survey also suggested softening in the labor market, but the unemployment rate held steady at 4."
18,7 percent through November.
19,Industrial production fell in October after small increases in the previous two months.
20,"The index for motor vehicles and parts fell for the third consecutive month, and the index for construction supplies moved down for the fourth straight month."
21,"Materials output also declined in October, with production likely curbed by weak demand from the construction and motor vehicle sectors."
22,"Production in high-tech industries, however, increased modestly, and commercial aircraft production registered another solid gain."
23,"In November, output appeared to have edged up in manufacturing sectors (with the exception of the motor vehicles sector) for which weekly physical product data were available."
24,"After posting notable gains in the summer, real consumer spending was nearly flat in September and October."
25,Spending on goods excluding motor vehicles was little changed on net over that period.
26,"Spending on services edged down, reflecting an extraordinarily large drop in securities commissions in September."
27,The most recent readings on weekly chain store sales as well as industry reports and surveys suggested subdued gains in November and an uneven start to the holiday shopping season.
28,Sales of light motor vehicles in November remained close to the pace that had prevailed since the second quarter.
29,Real disposable income was about unchanged in September and October.
30,The Reuters/University of Michigan index of consumer sentiment ticked down further in early December as respondents took a more pessimistic view of the outlook for their personal finances and for business conditions in the year ahead.
31,"In the housing market, new home sales were below their third-quarter pace, and sales of existing homes were flat in October following sharp declines in August and September."
32,These declines likely were exacerbated by the deterioration in nonprime mortgage markets and by the higher interest rates and tighter lending conditions for jumbo loans.
33,Single-family housing starts stepped down again in October after substantial declines in the June-September period.
34,"Yet, because of sagging sales, builders made only limited progress in paring down their substantial inventories."
35,"Single-family permit issuance continued along the steep downward trajectory that had begun two years earlier, which pointed toward further slowing in homebuilding over the near term."
36,"Multifamily starts rebounded in October from an unusually low reading in September, and the level of multifamily starts was near the midpoint of the range in which this series had fluctuated over the past ten years."
37,Real spending on equipment and software posted a solid increase in the third quarter.
