,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and federal agency obligations during the period since the previous meeting.
3,"By unanimous vote, the Committee ratified these transactions."
4,The information reviewed at this meeting suggested that economic activity was expanding strongly in the first quarter.
5,"Consumer spending was on track to rise at a robust pace, and business purchases of equipment and software picked up appreciably."
6,"Warm weather boosted housing construction in January and February, although sales of new homes dropped back and house prices decelerated slightly."
7,Private payrolls advanced solidly in the first two months of the year.
8,Headline consumer price inflation jumped in January but moderated in February as energy prices moved down.
9,Core inflation remained contained.
10,"Labor demand continued to increase in the first two months of 2006, as private nonfarm payroll employment showed large gains in both January and February."
11,"With favorable weather conditions, employment growth was especially brisk in the construction sector."
12,"Financial activities, business services, and nonbusiness services also posted solid payroll gains."
13,"Although the average workweek edged down in February, the level of aggregate hours for production and nonsupervisory workers was above its average for the fourth quarter of 2005."
14,The unemployment rate continued to decline and averaged 4¾ percent over the first two months of the year.
15,Several other labor market indicators also signaled a further tightening of labor market conditions.
16,Industrial production picked up in February after a modest decline in January.
17,"That pattern was attributable to swings in utilities output, as temperatures were historically warm early in the year before reverting to near seasonal norms in February."
18,"Excluding utilities, industrial production posted a sizable gain in January before flattening out in February, pointing to a solid rise in the first quarter."
19,Mining output--which includes oil and natural gas extraction--slipped in February after registering robust gains in each of the previous three months.
20,Manufacturing output was unchanged in February after a significant increase in January.
21,The rate of capacity utilization in the manufacturing sector stood a bit above its long-run average.
22,Consumer spending appeared to have rebounded strongly in the first quarter.
23,"Motor vehicle purchases bounced back in late 2005 and early 2006 from the sluggish pace that followed the end of the past summer's ""employee pricing"" programs."
24,"Excluding motor vehicles, consumption spending was robust, supported by continuing improvement in the labor market and advances in wage and salary income."
25,"The annual raise in the pay of federal employees, cost-of-living adjustments to Social Security benefits and other transfer programs, and the initiation of the Medicare Prescription Drug Plan boosted the level of personal disposable income in January."
26,Consumption was likely supported also by ongoing increases in home prices and gains in the stock market.
27,Consumer confidence as measured by surveys remained consistent with moderate increases in consumer spending.
28,Housing activity had moderated somewhat from the robust pace of the past summer.
29,"Although the level of single-family housing starts was unusually high in January and February, much of this strength was likely the result of mild winter weather; new permit issuance extended the downward trajectory that began in October."
30,"After an unusual spike in January, multifamily housing starts dropped back in February to a rate well within their historical range."
31,"Sales of new homes fell in the first two months of the year, while sales of existing homes turned up in February for the first time since last August; both measures were well below their peaks of mid-2005."
32,The stock of homes for sale was elevated compared with its range of the last several years.
33,"Mortgage applications continued to decline in February, and survey measures of homebuying attitudes also maintained their recent downward trend."
34,"Housing demand was likely damped by rising mortgage rates, which moved up further in late 2005 and early 2006."
35,"House price appreciation appeared to have slowed from the rapid pace of the summer, but price increases for both new and existing homes remained well within the elevated range that has prevailed in recent years."
36,Real outlays for equipment and software decelerated in the fourth quarter of 2005 but appeared to have gained strength in early 2006.
37,This pattern reflected sizable swings in outlays for transportation equipment.
38,"The fundamentals underlying capital spending continued to be supportive, as business sector output expanded briskly, firms remained flush with funds, and relative price declines for high-tech equipment continued to push down its user cost."
39,"Although vacancy rates for nonresidential properties were well below the peaks reached in the first quarter of 2004, real spending on new construction had yet to gain traction."
