,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and federal agency obligations during the period since the previous meeting.
3,"By unanimous vote, the Committee ratified these transactions."
4,The information reviewed at this meeting suggested that the economy had a good deal of forward momentum in the third quarter.
5,"Although recent hurricanes caused considerable damage and disruption, particularly in the energy sector, economic activity outside the Gulf region appeared to have been well maintained."
6,"In September, hiring in other regions remained in line with its pace over the preceding twelve months, and excluding the estimated effects of the hurricanes and a strike by Boeing machinists, industrial production increased briskly."
7,"In addition, residential construction remained buoyant."
8,"Consumer spending, however, showed some signs of weakening."
9,"Although consumer spending was strong for the third quarter as a whole, it softened in September, and survey measures of consumer confidence slumped noticeably."
10,"Despite the large increase in consumer energy prices since midyear, core price inflation was restrained through September."
11,"Hurricane Rita caused further disruption to energy production in the Gulf area, which had not yet fully recovered from Hurricane Katrina."
12,"Energy production in October was still below pre-hurricane levels, although progress had been made in reopening shut-down energy facilities."
13,"Rising imports, along with more-subdued consumption of gasoline and other petroleum products, helped to offset the effect on energy prices of some of the output losses in refined products."
14,"In addition, to address the low level of gasoline inventories and more-immediate retail demands, domestic refiners sharply increased the share of gasoline in their output of total refined product."
15,Wholesale and retail gasoline prices spiked soon after Rita's landfall but had since declined to pre-hurricane levels.
16,Spot prices for natural gas soared with the hurricanes and remained at elevated levels.
17,"Payroll employment fell in September, held down by substantial job losses associated with Hurricane Katrina."
18,Employment in the areas unaffected by the hurricane increased at a rate in line with the average pace over the previous twelve months.
19,"The largest employment loss occurred in the leisure and hospitality category, an industry particularly hard hit by the storm."
20,"The average workweek was unchanged in September, so with employment lower, aggregate hours declined slightly."
21,The unemployment rate rose 0.
22,2 percentage points to 5.
23,1 percent.
24,"The labor force participation rate held steady, but the number of individuals reporting that they had a job but were not at work because of bad weather surged."
25,"More recently, weekly data on initial claims for unemployment insurance suggested that the job losses associated with the hurricane were subsiding."
26,"Industrial production fell substantially in September, but excluding the effects of hurricane-related disturbances and the Boeing strike, industrial production was estimated to have risen at a brisk pace."
27,"The hurricanes caused the index for oil and natural gas extraction and refining to plummet in September, and they also significantly affected petrochemical production."
28,"Manufacturing output fell noticeably in the shipbuilding, food manufacturing, paper, and plywood industries."
29,"In the transportation equipment category, motor vehicle production climbed notably, but the machinists' strike at Boeing caused the company to cease nearly all commercial aircraft production during the month."
30,High-tech output--led by strong gains in the production of semiconductors and communications equipment--surged in September.
31,"Manufacturing capacity utilization dropped substantially in September, but was still noticeably above its year-earlier level."
32,"Real consumer spending increased at a moderate rate in the third quarter as a whole, although it declined in August and September after having risen substantially earlier in the summer."
33,The softening in spending of late reflected in part the diminishing boost to light vehicle sales from manufacturers' programs offering employee discounts to nonemployees.
34,"Spending on other goods and services was also sluggish, likely because of the direct effects of the dislocation of households by the hurricanes, high energy prices, and falling consumer confidence."
35,"Consumer sentiment in October, as measured by both the Michigan Survey and the Conference Board's indicator, dropped a little further after plunging in September."
36,The personal saving rate remained slightly negative in September.
37,Residential construction continued at a robust pace.
38,"In September, new single-family homes were started at a rate a bit above their elevated average rate in the first half of the year, and permit issuance jumped to a new high."
39,"New home sales remained substantial in August, but they were below July's elevated level."
