,sentence
0, (SOMA) reported on developments in domestic and foreign financial markets.
1,"The manager also reported on the System open market operations conducted during the period since the Committee met on June 17-18, 2014, summarized the outcomes of recent test operations of the Term Deposit Facility (TDF), described the results from the fixed-rate overnight reverse repurchase agreement (ON RRP) operational exercise, and reviewed the ongoing effects of recent foreign central bank policy actions on yields on the international portion of the SOMA portfolio."
2,"In addition, the manager noted plans for a pilot program for increasing the number of the Open Market Desk's counterparties for agency mortgage-backed securities (MBS) operations to include a few firms that are too small to qualify as primary dealers."
3,"By unanimous vote, the Committee ratified the Desk's domestic transactions over the intermeeting period."
4,There were no intervention operations in foreign currencies for the System's account over the intermeeting period.
5,"Monetary Policy Normalization Meeting participants continued their discussion of issues associated with the eventual normalization of the stance and conduct of monetary policy, consistent with the Committee's intention to provide additional information to the public later this year, well before most participants anticipate the first steps in reducing policy accommodation to become appropriate."
6,The staff detailed a possible approach for implementing and communicating monetary policy once the Committee begins to tighten the stance of policy.
7,The approach reflected the Committee's discussion of normalization strategies and policy tools during the previous two meetings.
8,"Participants expressed general support for the normalization approach outlined by the staff, though some noted reservations about one or more of its features."
9,"Almost all participants agreed that it would be appropriate to retain the federal funds rate as the key policy rate, and they supported continuing to target a range of 25 basis points for this rate at the time of liftoff and for some time thereafter."
10,"However, one participant preferred to use the range for the federal funds rate as a communication tool rather than as a hard target, and another preferred that policy communications during the normalization period focus on the rate of interest on excess reserves (IOER) and the ON RRP rate in addition to the federal funds rate."
11,Participants agreed that adjustments in the IOER rate would be the primary tool used to move the federal funds rate into its target range and influence other money market rates.
12,"In addition, most thought that temporary use of a limited-scale ON RRP facility would help set a firmer floor under money market interest rates during normalization."
13,"Most participants anticipated that, at least initially, the IOER rate would be set at the top of the target range for the federal funds rate, and the ON RRP rate would be set at the bottom of the federal funds target range."
14,"Alternatively, some participants suggested the ON RRP rate could be set below the bottom of the federal funds target range, judging that it might be possible to begin the normalization process with minimal or no reliance on an ON RRP facility and increase its role only if necessary."
15,"However, many other participants thought that such a strategy might result in insufficient control of money market rates at liftoff, which could cause confusion about the likely path of monetary policy or raise questions about the Committee's ability to implement policy effectively."
16,Participants generally agreed that the ON RRP facility should be only as large as needed for effective monetary policy implementation and should be phased out when it is no longer needed for that purpose.
17,Participants expressed their desire to include features in the facility's design that would limit the Federal Reserve's role in financial intermediation and mitigate the risk that the facility might magnify strains in short-term funding markets during periods of financial stress.
18,"They discussed options to address these concerns, including methods for limiting the program's size."
19,Many participants noted that further testing would provide additional information that could help determine the appropriate features to temper the risks that might be associated with an ON RRP facility.
20,Participants also discussed approaches to normalizing the size and composition of the Federal Reserve's balance sheet.
21,"In general, they agreed that the size of the balance sheet should be reduced gradually and predictably."
22,"In addition, they believed that, in the long run, the balance sheet should be reduced to the smallest level consistent with efficient implementation of monetary policy and should consist primarily of Treasury securities in order to minimize the effect of the SOMA portfolio on the allocation of credit across sectors of the economy."
23,A few participants noted that the appropriate size of the balance sheet would depend on the Committee's future decisions regarding its framework for monetary policy.
24,Most participants supported reducing or ending re- investment sometime after the first increase in the target range for the federal funds rate.
25,"A few, however, believed that ceasing reinvestment before liftoff was a better approach because it would lead to an earlier reduction in the size of the portfolio."
26,"Most participants continued to anticipate that the Committee would not sell MBS, except perhaps to eliminate residual holdings."
27,"However, a couple of participants preferred to sell MBS in order to unwind the effect of the Federal Reserve's holdings on mortgage rates relative to other interest rates more rapidly than would occur as a result of repayments of principal alone."
28,"Some others noted that, given the uncertainties attending the normalization process and the outlook for the economy and financial markets, it could be helpful to retain the option to sell some assets."
29,Participants agreed that the Committee should provide additional information to the public regarding the details of normalization well before most participants anticipate the first steps in reducing policy accommodation to become appropriate.
30,They stressed the importance of communicating a clear plan while at the same time noting the importance of maintaining flexibility so that adjustments to the normalization approach could be made as the situation changed and in light of experience.
31,Participants requested additional analysis from the staff on issues related to normalization as background for further discussion at their next meeting.
32,"A few participants also suggested that the Committee should solicit additional information from the public regarding the possible effects of an ON RRP facility, but some others pointed out that the Committee would continue to receive such feedback informally in response to its ongoing communications regarding normalization."
33,The Board meeting concluded at the end of the discussion of approaches to policy normalization.
