,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System’s account in the period since the previous meeting.
2,"The Manager reported on recent developments in domestic financial markets and on System open market transactions in government securities and securities issued or fully guaranteed by federal agencies during the period September 21, 2004, through November 9, 2004."
3,"By unanimous vote, the Committee ratified these transactions."
4,"The Manager also discussed the pressures on the federal funds rate prior to, and volatility in the rate that has ensued at times after, recent FOMC meetings as depository institutions sought to satisfy a larger portion of their reserve requirements before anticipated increases in the FOMC’s target funds rate."
5,The Committee agreed that the Desk would continue to conduct open market operations as it has in such situations--leaning against anticipatory pressures in the funds market while taking account of the reserve management implications of such operations for the remainder of the reserve maintenance period.
6,The information received at this meeting suggested that the economy expanded at a moderate pace over the third quarter.
7,Low interest rates helped to maintain a buoyant housing market and spending by both consumers and businesses was firm.
8,Available information suggested that the recent tempo of economic activity continued into the current quarter despite the restraint imparted on real incomes and consumer confidence from higher oil prices.
9,"However, industrial production was flat in recent months, and hiring activity was lackluster through September before advancing sharply in October."
10,Inflation measures continued at low levels through September.
11,"Employment gains were subdued in the third quarter, but showed substantial strength in October."
12,"Job growth last month was fairly widespread, although heavy hiring in the construction sector was due partly to efforts to repair damage from the four hurricanes that hit the southeastern states."
13,Employment increases were particularly large in the financial and services sectors.
14,"However, a small decline was registered in employment in the manufacturing sector."
15,The average workweek held steady in October at its third-quarter level and was a bit above the average for the second quarter.
16,"Despite the strong increase in payroll employment, the household survey indicated a slight increase in the unemployment rate to 5."
17,5 percent in October.
18,"Industrial production was about unchanged in September, likely restrained by the hurricanes that month."
19,A decline in manufacturing was about offset by a jump in utilities output and expansion in high-tech industries.
20,The available data suggested that industrial production rebounded in October.
21,Capacity utilization was unchanged in September at about the third-quarter average but was up from its level earlier in the year.
22,Consumer spending advanced strongly in the third quarter from the sluggish pace of the second quarter.
23,"The acceleration reflected a surge in expenditures on motor vehicles that owed partly to attractive incentives, but spending on other durables and nondurables was also up."
24,"Spending on services was steady for the third quarter on average, but advanced in September on a boost to electricity consumption related to unseasonably warm weather."
25,"Real disposable income slowed in the third quarter to a moderate pace and was flat in September, probably in part because of effects of the hurricanes."
26,Measures of consumer confidence moved down in September and again in October.
27,"Activity in housing markets remained generally strong in September, supported by favorable mortgage rates."
28,"Although starts of single-family homes slowed to well below the level of preceding months, multifamily starts rose and sales of both existing and new homes were elevated."
29,"Business investment spending on equipment and software continued to expand at a rapid pace in the third quarter, supported by positive fundamentals that included robust business output, low interest rates and readily available credit, and healthy business balance sheets."
30,"Outlays for high-tech equipment and software stepped down in the third quarter, but spending on other types of equipment, including transportation, was at a high level."
31,"At the same time, investment in nonresidential structures, which had turned up in the second quarter, softened in the third quarter."
32,"Construction spending for retail buildings and warehouses advanced, but high vacancy rates for office buildings held back investment in that sector."
33,Accumulation of nonfarm inventories excluding motor vehicles picked up smartly over the third quarter.
34,"The level of sales also rose, however, keeping inventory-sales ratios fairly steady at low levels."
35,"The U. S. international trade deficit rose in the third quarter on average, reflecting some weakening in the growth of service exports and an increase in the price and quantity of petroleum imports."
36,"The deficit narrowed in September, however, as imports fell while exports expanded moderately."
37,The lower level of imports in September mainly reflected declines in the petroleum and services categories.
38,"Economic expansion abroad on average appeared to slow in the third quarter, although it remained solid."
