,sentence
0," (SOMA) reported on developments in domestic and foreign financial markets during the period since the FOMC met on June 19-20, 2012."
1,"He also reported on System open market operations, including the ongoing reinvestment into agency-guaranteed mortgage-backed securities (MBS) of principal payments received on SOMA holdings of agency debt and agency-guaranteed MBS as well as the operations related to the continuation of the maturity extension program authorized at the June 19-20, 2012, FOMC meeting."
2,His report included a summary of analysis prepared by the staff on the potential implications of the size and composition of the Federal Reserve's securities portfolio for private- sector holdings of Treasury securities and agency MBS and for trading conditions in markets related to these securities.
3,The Manager also reported on recent developments in European money markets and implications for the yields on the euro-denominated assets that the Federal Reserve holds in its foreign exchange reserves.
4,"By unanimous vote, the Committee ratified the Desk's domestic transactions over the intermeeting period."
5,There were no intervention operations in foreign currencies for the System's account over the intermeeting period.
6,Staff Review of the Economic Situation The information reviewed at the July 31-August 1 meeting indicated that economic activity increased at a slower pace in the second quarter than earlier in the year and that labor market conditions had improved little in recent months.
7,"In addition, revised data for 2009 through 2011 from the Bureau of Economic Analysis indicated that the recession had been slightly less deep and the early part of the subsequent recovery had been a bit more gradual than previously thought, leaving the level of real gross domestic product (GDP) at the end of last year essentially the same as estimated earlier."
8,"In the second quarter, consumer price inflation was markedly lower than in the first quarter, mostly reflecting substantial declines in consumer energy prices, while measures of longer-run inflation expectations remained stable."
9,"Private nonfarm employment expanded in June at about the same modest pace as in the second quarter as a whole, and government employment decreased slightly."
10,The unemployment rate was 8.
11,"2 percent in June, the same as its average during the first half of the year."
12,"The rate of long-duration unemployment stayed elevated, and the share of workers employed part time for economic reasons was still high."
13,Indicators of job openings and firms' hiring plans were generally subdued.
14,"While initial claims for unemployment insurance trended down a bit over the intermeeting period, they remained at a level consistent with continued modest increases in employment in the coming months."
15,"Manufacturing production decelerated significantly in the second quarter following a large gain in the first quarter, while the rate of manufacturing capacity utilization was unchanged on balance."
16,"The production of motor vehicles and parts increased considerably last quarter, but factory output outside of the motor vehicle sector was essentially flat."
17,Automakers' schedules indicated that the pace of motor vehicle assemblies in the third quarter would be about the same as in the second quarter.
18,"Broader indicators of manufacturing output, such as the diffusion indexes of new orders from the national and regional manufacturing surveys, declined in recent months and were at levels consistent with only muted increases in production in the near term."
19,"Real personal consumption expenditures increased at a slower rate in the second quarter than in the first quarter, primarily reflecting a decrease in spending for motor vehicles."
20,"Meanwhile, real disposable personal income rose at a faster pace than consumer spending in both the first and second quarters, boosted in part in recent months by lower energy prices."
21,Consumer sentiment as measured by the Thomson Reuters/University of Michigan Surveys of Consumers (Michigan Survey) was more downbeat in June and July than earlier in the year.
22,"Conditions in the housing market generally improved further in recent months, but activity remained at a low level against the backdrop of the large inventory of foreclosed and distressed properties and tight underwriting standards for mortgage loans."
23,Both starts and permits of new single-family homes increased in the second quarter.
24,"Starts of new multifamily units were about the same last quarter as in the previous quarter, but permits rose, which pointed to higher multifamily construction in the coming months."
25,Home prices increased in May for the fifth consecutive month.
26,"Sales of new homes in the second quarter were moderately higher than in the first quarter, but existing home sales decreased slightly."
27,Real business expenditures on equipment and software rose in the second quarter at a faster pace than in the first quarter.
28,"However, new orders for nondefense capital goods excluding aircraft decreased last quarter, and the backlog of unfilled orders decelerated sharply."
29,"Other recent forward-looking indicators, such as surveys of business conditions and capital spending plans, also suggested that increases in outlays for business equipment would slow in coming months."
30,Real business spending for nonresidential construction increased somewhat in the second quarter but remained at a relatively low level.
31,"Meanwhile, business inventories generally appeared to be relatively well aligned with sales."
32,"Real federal government purchases decreased a little in the second quarter, following a much sharper decline in the previous three quarters, as the continued contraction in defense spending eased."
33,Real state and local government purchases continued to contract at a moderate rate last quarter.
34,"The U. S. international trade deficit narrowed in May, as exports edged up and imports declined."
35,The increase in exports primarily reflected higher exports of services and agricultural products.
36,"The decrease in imports was the result of a decline in oil imports, as both the price and the quantity of oil imports fell."
37,"Imports of consumer goods and industrial supplies also moved down, but imports of capital goods and automotive products increased."
38,"Based on an estimate of the trade data for June, the advance release of the national income and product accounts showed that real net exports of goods and services made a small negative arithmetic contribution to the increase in U. S. real GDP in the second quarter."
39,Overall U. S. consumer prices increased at a slower pace in the second quarter than in the first.
40,"Consumer energy prices declined significantly last quarter, and survey data indicated that gasoline prices fell somewhat further in the first few weeks of July."
41,"Meanwhile, consumer food prices posted only a small increase last quarter, but the recent sizable run-up in spot and futures prices of farm commodities, reflecting the effects of the drought and hot weather in the midwestern part of the United States, pointed to some temporary upward pressures on retail food prices later this year."
42,Consumer prices excluding food and energy increased more moderately in the second quarter than in the first.
43,"Near-term inflation expectations from the Michigan Survey rose a little in June and July, while longer-term inflation expectations in the survey continued to be stable."
44,Available measures of labor compensation indicated that nominal wage gains remained restrained.
45,The employment cost index rose at a modest pace again in the second quarter.
46,Average hourly earnings for all employees also increased at a relatively slow rate last quarter.
47,"Foreign economic growth continued to be subdued, as fiscal retrenchment and financial stresses in the euro area continued to weigh on economic activity in Europe and elsewhere."
48,"Recent indicators of production and confidence in the euro area remained weak, and the preliminary second-quarter estimate of real GDP in the United Kingdom showed a contraction."
49,"Real GDP in China accelerated somewhat in the second quarter following a relatively weak expansion in the first quarter, and recent monthly data suggested some further improvement."
50,"However, data for other emerging market economies generally pointed to a deceleration in economic activity last quarter."
51,"Foreign inflation eased in the second quarter and remains well contained, as earlier declines in the prices of energy and other commodities passed through to the retail level."
52,Staff Review of the Financial Situation Several factors influenced developments in financial markets since the time of the June FOMC meeting.
53,"Generally weaker-than-expected economic data in the United States, concerns about the fiscal and banking situation in the euro area, and the outlook for global economic growth weighed on investor sentiment."
54,"However, the effects of these factors were offset to some extent by actual and expected easing of monetary policy in the United States and abroad and by better-than-anticipated profits at some S&P 500 firms."
55,"Interest rates generally moved down, on net, over the intermeeting period."
56,"The yield on nominal 10-year Treasury securities declined to a historically low level, partly due to a lower expected path of the federal funds rate, the continuation of the maturity extension program announced at the June FOMC meeting, and perceptions of an increased likelihood that the Federal Reserve will ease monetary policy further."
57,"In addition, persistent concerns about euro-area developments were reportedly associated with increased safe-haven demands that contributed to the decline in Treasury yields."
58,Anecdotal reports suggested that the decrease in shorter-term yields may also have reflected somewhat increased expectations that the Federal Reserve would reduce the interest rate paid on reserve balances in coming months.
59,Near-term indicators of inflation expectations derived from nominal and inflation-protected Treasury securities fell modestly despite an increase in some commodity prices; such indicators changed little at longer horizons.
60,The expected path for the federal funds rate derived from money market futures quotes shifted down.
61,"Conditions in short-term unsecured dollar funding markets remained stable over the intermeeting period, although most peripheral euro-area institutions continued to have little, if any, access to such markets."
62,"In secured funding markets, Treasury general collateral repurchase agreement rates rose slightly on balance."
63,"Broad indexes of U. S. equity prices rose somewhat, on net, over the intermeeting period, with significant gains prompted in part by comments from European officials that apparently raised investor expectations for near-term European policy actions."
64,Option-implied volatility on the S&P 500 index rose slightly.
65,"Stock prices for the large domestic bank holding companies posted mixed changes over the period, and credit default swap (CDS) spreads for those firms generally moved lower on net."
66,"Yields on investment- and speculative-grade corporate bonds fell further over the intermeeting period, approaching record lows."
67,Their spreads relative to comparable-maturity Treasury securities narrowed but were still above their average levels prior to the financial crisis.
68,Nonfinancial firms continued to issue debt at a strong pace over the period.
69,"Gross investment-grade corporate bond issuance remained robust in June and July, while the volume of nonfinancial commercial paper outstanding rose early in the second quarter but decreased slightly in June."
70,Commercial and industrial (C&I) loans advanced further over the intermeeting period.
71,Issuance in the syndicated leveraged loan market remained solid in the second quarter; terms and structures of new leveraged loan deals reportedly loosened modestly on the margin.
72,Gross public equity issuance by nonfinancial firms was anemic in June and July.
73,Financial conditions in the commercial real estate market remained somewhat strained against a backdrop of weak fundamentals and still-tight underwriting.
74,"That said, issuance of commercial mortgage-backed securities picked up in the second quarter."
75,"Despite new historical lows for residential mortgage rates over the intermeeting period, refinancing activity remained relatively muted."
76,Evidence from the Senior Loan Officer Opinion Survey on Bank Lending Practices (SLOOS) conducted in July indicated that mortgage underwriting standards at banks generally have not eased much from their tightest post-crisis levels.
77,"Consumer credit expanded further in May as a result of rapid increases in student loans and, to a lesser extent, auto loans."
78,"Delinquency rates for consumer credit remained low, likely in part because of a compositional shift of credit supply over the past few years toward the least-risky borrowers."
79,Gross issuance of long-term municipal bonds was robust in June and July.
80,Net issuance of long-term bonds turned positive in the second quarter after staying in negative territory for much of the past year.
81,"Yields on long-term general obligation municipal bonds generally followed Treasury yields lower, while default rates remained very low and CDS spreads for states were roughly unchanged on net."
82,"Bank credit and total loans continued to expand modestly in the second quarter, largely because of the further robust increase in C&I loans."
83,"The gradual expansion in total loans was broadly consistent with the July SLOOS, in which domestic banks generally indicated that demand strengthened for many types of loans in the second quarter and that lending standards eased somewhat, on balance, across most major loan categories."
84,"The staff's broad nominal index for the foreign exchange value of the dollar changed little, on net, over the intermeeting period, although the dollar appreciated against the euro."
85,"Financial markets in the euro area were volatile, as a deterioration in market sentiment gave way to periods of optimism following the euro-area summit in late June, the decision by the European Central Bank (ECB) to ease policy in early July, and indications from the ECB later in July that the central bank might take further steps to support the monetary union."
86,"On net, European stock markets finished the period higher."
87,"Yield spreads on Spanish and Italian 10-year bonds over their German equivalents, which rose sharply over most of July, fell back from their intermeeting peaks but remained elevated."
88,Several foreign central banks eased monetary policy over the intermeeting period.
89,The ECB cut its benchmark policy rate by 25 basis points and reduced the rate on its overnight deposit facility to zero.
90,The Bank of England increased the size of its asset purchase program and announced details on its new program designed to boost bank lending to the nonfinancial sector.
91,"The central banks of Brazil, China, and South Korea all reduced official rates as well."
92,"Amid policy easing in the euro area and United Kingdom, yields on German and U. K. sovereign bonds declined, with two-year German sovereign bonds trading at yields below zero."
93,"Staff Economic Outlook In the economic forecast prepared by the staff for the July 31-August 1 FOMC meeting, the near-term projection for real GDP growth was revised down somewhat."
94,"The revision primarily reflected a slower pace of consumer spending than the staff expected at the time of the previous projection, along with a deterioration in some forward-looking indicators."
95,"However, the staff's medium-term forecast for real GDP growth was little changed, as the slightly weaker underlying pace of economic activity suggested by the recent data was roughly offset by the anticipated effects of the continuation of the maturity extension program announced following the June FOMC meeting, which had not been incorporated in the previous projection."
96,"With the restraint from fiscal policy assumed to increase next year, the staff projected that increases in real GDP would not significantly exceed the growth rate of potential output in 2013."
97,"Thereafter, economic activity was expected to accelerate gradually, supported by an eventual easing in fiscal policy restraint, gains in consumer and business sentiment, further improvements in credit conditions, and continued accommodative monetary policy."
98,"The expansion in economic activity was anticipated to reduce the substantial margin of slack in labor and product markets only slowly over the projection period, and the unemployment rate was expected to remain elevated at the end of 2014."
99,The staff's forecast for inflation was little changed from the projection prepared for the June FOMC meeting.
100,"With crude oil prices expected to decline a bit from their current levels, the boost to retail food prices from the current drought in the Midwest anticipated to be only temporary and relatively small, longer-run inflation expectations remaining stable, and substantial resource slack persisting over the forecast period, the staff continued to project that inflation would be subdued through 2014."
101,"Participants' Views on Current Conditions and the Economic Outlook In their discussion of the economic situation and the outlook, meeting participants agreed that the information received since the Committee met in June suggested that economic activity had decelerated in recent months to a slower pace than they had anticipated."
102,"Although business investment had continued to advance, consumer spending had slowed considerably since earlier in the year."
103,"Conditions in the housing sector appeared to have improved somewhat, but from a very low level."
104,Indicators of manufacturing activity had softened.
105,"Recent monthly gains in payroll employment had continued to be small, and the unemployment rate in June remained at an elevated level."
106,"Consumer price inflation had been low in recent months, as declines in the costs of crude oil were passed through to retail energy prices."
107,Longer-term inflation expectations had remained stable.
108,"Regarding the economic outlook, most participants agreed that economic growth was likely to remain moderate over coming quarters and then pick up gradually."
109,"However, some participants indicated that they had lowered their near-term forecasts for economic growth in light of the weaker-than-expected increases in consumer spending and employment in recent months."
110,"In addition, some participants expressed concern about the persistent headwinds restraining the pace of the recovery, including the weak housing sector, still-tight borrowing conditions for some households and firms, and fiscal restraint at all levels of government."
111,Many participants judged that a high level of uncertainty about possible spillovers from the fiscal and banking strains in the euro area and about the outlook for U. S. fiscal or regulatory policies was holding back household and business spending.
112,And they saw the possibilities of an intensification of strains in the euro area and of a sharper-than-anticipated U. S. fiscal consolidation as significant downside risks to the economic outlook.
113,"Although participants generally agreed that improvements in recent years in the capital and liquidity of financial institutions and in the strength of household and business balance sheets have increased the resilience of the economy, some were concerned that at its current pace, the recovery was still vulnerable to adverse shocks."
114,"Given participants' forecasts of economic activity, they generally anticipated that the unemployment rate would decline only slowly toward levels that participants judge to be consistent with the Committee's mandate."
115,Participants' assessments of the outlook for inflation were largely unchanged from those reported in June.
116,"Smoothing through the effects of fluctuations in food and energy prices, participants anticipated that inflation over the medium term would remain at or below the Committee's 2 percent longer-run objective."
117,Meeting participants again exchanged views on the extent of slack in labor and product markets.
118,A number of participants expressed the view that structural changes in the labor market were not sufficient to explain the high level of unemployment.
119,Those participants saw substantial slack in resource utilization and hence continued to judge that inflation was likely to remain subdued over the medium term as the economy continued to recover.
120,"However, several other participants interpreted the moderate pace of the recovery as pointing to a more substantial markdown in the trajectory of potential output."
121,"In particular, a couple of participants noted that they would have expected inflation to have fallen more in recent years if the output gap had been as substantial as some measures suggested."
122,"One participant posited that the sharp decline in net worth and reduced credit availability in recent years not only weighed on aggregate demand, but also reduced aggregate supply by hampering new business formation and product innovation; another participant cited evidence that structural unemployment was elevated as a result of mismatches between the skills demanded by employers and those of the long-duration unemployed."
123,"In discussing developments in the household sector, many participants noted the recent deceleration in overall consumer spending, although a couple cited new autos and tourism as areas of relative strength."
124,"Participants saw several factors as likely contributing to slower consumer spending, including the weakness in earned income and a high level of uncertainty among households about the economic outlook."
125,"Several pointed out that while households had made considerable progress in reducing their debt and rebuilding their savings, the deleveraging process was still ongoing, the level of housing debt remained high, and a significant number of mortgage borrowers continued to be underwater on their loans."
126,"Home sales and construction were generally viewed as gradually improving, supported in part by historically low mortgage interest rates."
127,"Many participants reported that house prices in their Districts were rising or had bottomed out, and several noted that their contacts saw signs of progress in reducing the overhang of unsold properties."
128,"However, it was noted that the reduction in inventories should be viewed cautiously because owners who are underwater on their mortgages may be withholding their homes from the market, implying a substantial ""shadow"" inventory."
129,"Regarding the business sector, many participants reported that, with the exception of motor vehicle production, manufacturing activity in their Districts was slow or had declined in recent months."
130,"Nonetheless, forward-looking surveys of orders and manufacturing production in a couple of Districts were more positive."
131,"Energy-related activity continued to expand, and investment projects in that sector were reported to be moving forward."
132,"However, contacts in several Districts indicated that export demand had weakened as a result of the slowdown in economic activity in Europe; Asia; and some emerging market countries, including China."
133,"More generally, some participants reported that their business contacts regarded the economic outlook to be highly uncertain, in part due to unresolved fiscal and regulatory matters."
134,"Although several participants noted that the uncertainty had not led businesses in their Districts to reduce payrolls or cut back spending, others cited reports of shortfalls from business plans that could lead to cost-cutting, of restructuring to position firms for leaner operations, or even of postponed investment and hiring."
135,"Two participants provided an update on the situation in the agricultural sector in light of the drought in the Midwest: With crop yields projected to be down markedly and prices rising, livestock producers appeared likely to suffer losses as a result of higher input costs while crop producers would need to rely on higher prices and crop insurance to stabilize their income."
136,The incoming information on inflation over the intermeeting period was largely in line with participants' expectations.
137,Consumer prices had decelerated as a result of the pass-through of lower crude oil costs to retail prices of gasoline and fuel oil.
138,"Crude oil prices had turned up again more recently, but one participant noted that global inventories of oil were elevated and, with world demand easing, prices should be restrained going forward."
139,Participants acknowledged that the drought would likely result in a temporary run-up in consumer food prices later this year.
140,"Nonetheless, inflation was expected to remain subdued, on balance, over coming quarters."
141,"In explaining that outlook, participants cited the lack of upward pressure from labor costs and prices of imported commodities as well as the stability of inflation expectations."
142,"A couple of participants referred to information from business contacts suggesting that inflation was unlikely to decline further, and a few expressed concerns that maintaining a highly accommodative stance of monetary policy for an extended period could erode the stability of inflation expectations over time and hence posed upside risks to the inflation outlook."
143,"Financial markets remained sensitive to ongoing developments related to the sovereign debt and banking situation in the euro area, and participants continued to view the possibility of an intensification of strains in global financial markets as a significant downside risk to the domestic economic outlook."
144,"Several participants indicated that recent trends in euro-area equity indexes and sovereign debt yields had not been encouraging, and some noted that the uncertainty prevailing in global financial markets was showing through in a cautious posture of investors."
145,"Nonetheless, participants generally agreed that conditions in domestic credit markets remained more favorable than they were a year ago."
146,One participant pointed out that credit risk spreads--while still above pre-recession norms--may have been boosted by safe-haven demands for Treasury securities and indicated that broader financial market conditions seemed reasonably accommodative.
147,"Banks were reported to be seeing an increase in their residential mortgage business along with a continued rise in C&I lending, especially to large firms; consumer credit was also increasing."
148,Participants discussed a number of policy tools that the Committee might employ if it decided to provide additional monetary accommodation to support a stronger economic recovery in a context of price stability.
149,One of the policy options discussed was an extension of the period over which the Committee expected to maintain its target range for the federal funds rate at 0 to 1/4 percent.
150,It was noted that such an extension might be particularly effective if done in conjunction with a statement indicating that a highly accommodative stance of monetary policy was likely to be maintained even as the recovery progressed.
151,"Given the uncertainty attending the economic outlook, a few participants questioned whether the conditionality of the forward guidance was sufficiently clear, and they suggested that the Committee should consider replacing the calendar date with guidance that was linked more directly to the economic factors that the Committee would consider in deciding to raise its target for the federal funds rate, or omit the forward guidance language entirely."
152,Participants also exchanged views on the likely benefits and costs of a new large-scale asset purchase program.
153,Many participants expected that such a program could provide additional support for the economic recovery both by putting downward pressure on longer-term interest rates and by contributing to easier financial conditions more broadly.
154,"In addition, some participants noted that a new program might boost business and consumer confidence and reinforce the Committee's commitment to making sustained progress toward its mandated objectives."
155,Participants also discussed the merits of purchases of Treasury securities relative to agency MBS.
156,"However, others questioned the possible efficacy of such a program under present circumstances, and a couple suggested that the effects on economic activity might be transitory."
157,"In reviewing the costs that such a program might entail, some participants expressed concerns about the effects of additional asset purchases on trading conditions in markets related to Treasury securities and agency MBS, but others agreed with the staff's analysis showing substantial capacity for additional purchases without disrupting market functioning."
158,Several worried that additional purchases might alter the process of normalizing the Federal Reserve's balance sheet when the time came to begin removing accommodation.
159,A few participants were concerned that an extended period of accommodation or an additional large-scale asset purchase program could increase the risks to financial stability or lead to a rise in longer-term inflation expectations.
160,"Many participants indicated that any new purchase program should be sufficiently flexible to allow adjustments, as needed, in response to economic developments or to changes in the Committee's assessment of the efficacy and costs of the program."
161,"Some participants commented on other possible tools for adding policy accommodation, including a reduction in the interest rate paid on required and excess reserve balances."
162,"While a couple of participants favored such a reduction, several others raised concerns about possible adverse effects on money markets."
163,It was noted that the ECB's recent cut in its deposit rate to zero provided an opportunity to learn more about the possible consequences for market functioning of such a move.
164,"In light of the Bank of England's Funding for Lending Scheme, a couple of participants expressed interest in exploring possible programs aimed at encouraging bank lending to households and firms, although the importance of institutional differences between the two countries was noted."
165,"Committee Policy Action The information received over the intermeeting period indicated that economic activity had decelerated in recent months, with a notable slowing in consumer spending."
166,"Employment gains continued to be modest, and the unemployment rate was unchanged at a level that almost all members saw as elevated relative to levels consistent with the Committee's mandate."
167,"Inflation had declined from its rate earlier in the year, mainly reflecting lower prices of crude oil and gasoline, and inflation expectations had been stable."
168,Members generally expected that economic growth would be moderate over coming quarters and then would pick up very gradually.
169,"While most members did not view the medium-run economic outlook as having changed significantly since the June meeting, several noted that they had lowered their expectations for economic growth over coming quarters."
170,"Furthermore, members generally attached an unusually high level of uncertainty to their assessments of the economic outlook and continued to judge that the risks to economic growth were tilted to the downside because of strains in financial markets stemming from the sovereign debt and banking situation in Europe as well as the potential for a significant slowdown in global economic growth and for a sharper-than-anticipated fiscal contraction in the United States."
171,"A number of members noted that if the recent modest rate of economic growth were to persist, the economy would be less able to weather a material adverse shock without slipping back into recession."
