,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,"The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and securities issued or fully guaranteed by federal agencies during the period March 18, 2003, through May 5, 2003."
3,"By unanimous vote, the Committee ratified these transactions."
4,"With Mr. Broaddus dissenting, the Committee voted to extend for one year beginning in mid-December 2003 the reciprocal currency (""swap"") arrangements with the Bank of Canada and the Bank of Mexico."
5,The arrangement with the Bank of Canada is in the amount of $2 billion equivalent and that with the Bank of Mexico in the amount of $3 billion equivalent.
6,Both arrangements are associated with the Federal Reserve's participation in the North American Framework Agreement.
7,The vote to renew the System's participation in the swap arrangements maturing in December was taken at this meeting because of the provision that each party must provide six months prior notice of an intention to terminate its participation.
8,"Mr. Broaddus dissented because he believed that the swap lines exist primarily to facilitate foreign exchange market intervention, and he was opposed to such intervention for the reasons he had expressed at the January meeting."
9,The Committee then turned to a discussion of the economic and financial outlook and the conduct of monetary policy over the intermeeting period.
10,The information reviewed at this meeting suggested that economic activity continued to grow at a subpar pace in recent months.
11,"Consumer spending advanced slightly in the first quarter and housing activity remained at a high level, but business investment slowed."
12,"Industrial production was sluggish, and additional slack accumulated in the labor market."
13,"Core consumer inflation had moved lower, but overall consumer prices had been pushed up recently by sharp rises in energy prices."
14,Private nonfarm payroll employment continued to fall in April.
15,"Manufacturing employment registered widespread losses, and the retail trade, transportation, and utilities industries extended their declines of prior months."
16,"The unemployment rate rose to 6 percent in April, with increases spread widely across most demographic groups."
17,"Initial claims for unemployment insurance remained at an elevated level, suggesting further labor market weakness in May."
18,"Industrial production fell in March, and weekly physical product data and other indicators pointed to another drop in April."
19,"Lower output at utilities accounted for some of the decline in overall production in March but manufacturing output, especially motor vehicle assemblies, fell again."
20,"Total industrial capacity utilization declined in March, with capacity utilization in manufacturing reaching a twenty-year low."
21,Real personal consumer expenditures rose in March and for the first quarter as a whole.
22,Spending on durable goods increased in March but was down a bit for the full quarter.
23,"By contrast, spending on services and nondurable goods fell in March but was up on balance in the first quarter."
24,Disposable income was unchanged in March.
25,Measures of consumer confidence rebounded sharply in April after sizable declines in February and March.
26,"Residential housing activity remained solid, though some signs of potential moderation emerged."
27,"Supported by continued low mortgage rates, first-quarter housing starts in the single-family sector stayed at the high level of the fourth quarter."
28,Multifamily starts also changed little in the first three months of the year and vacancy rates in the sector remained high.
29,"Sales of existing homes were off a bit in March, but sales for the first quarter as a whole edged up from the fourth-quarter rate."
30,"New home sales, however, were down from their fourth-quarter pace."
31,Real outlays on equipment and software declined in the first quarter after rising moderately over the three preceding quarters.
32,A sharp drop in purchases of transportation equipment more than accounted for the first-quarter decline.
33,"The weakness in the transportation category reflected sluggish expenditures for aircraft, medium and heavy trucks, and light vehicles."
34,"By contrast, the high-tech category recorded strong growth owing to a surge in spending for computer and peripheral equipment and an upturn in purchases of communications equipment."
35,"Although investment fundamentals, such as corporate cash flows and reduced costs of capital, remained favorable, reports from businesses were downbeat."
36,"The extended decline in real investment spending on nonresidential structures moderated further in the first quarter, with the smallest decline since the first quarter of 2001."
37,Real nonfarm inventories excluding motor vehicles appeared to have declined a little in the first quarter after accumulating in recent quarters.
38,"The buildup of manufacturing and trade inventories, however, continued in January and February at an average pace similar to that of the second half of 2002."
