,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,The Manager also reported on developments in domestic financial markets and on System open market operations in government securities and federal agency obligations during the period since the previous meeting.
3,"By unanimous vote, the Committee ratified these transactions."
4,"The information reviewed at the August meeting indicated that the economy expanded at a moderate pace in the second quarter, but recent financial market developments highlighted some of the stresses that the economy faced going forward."
5,"Both consumer and business spending recorded gains in the second quarter, and net exports contributed importantly to the rise in real gross domestic product (GDP)."
6,"However, residential construction continued to fall sharply, the labor market weakened further, and industrial production declined."
7,"Core consumer price inflation remained relatively stable, while headline inflation was elevated as a result of large increases in food and energy prices."
8,Labor demand continued to contract in July.
9,Private nonfarm payroll employment fell in July at a pace only a bit less than the average monthly rate during the first six months of the year.
10,"By industry, the pattern of job losses was roughly similar to those earlier in the year, although July's report showed a smaller decline in construction than earlier."
11,"Nonbusiness services, which include health and education, remained the only notable source of net additions to employment."
12,Both the average workweek and aggregate hours edged down in July.
13,"The unemployment rate rose in July and was about 1 percentage point above its level of a year earlier, while the labor force participation rate was about unchanged."
14,Industrial production declined in the second quarter after having been flat over the previous two quarters.
15,Motor vehicle assemblies tumbled in the second quarter because of soft demand and the effects of strikes.
16,"Production of high-tech equipment continued to expand at a moderate pace; however, the available indicators of high-tech manufacturing activity pointed to slower production in the current quarter."
17,"The output of other manufacturing industries contracted, on balance, in the second quarter, and indicators of near-term production generally pointed to further declines, including a sizable retrenchment in the scheduled production of motor vehicles."
18,The factory utilization rate held steady in June at a rate below its long-run average but was still well above its low rate from 2001 through 2002.
19,Real personal consumption expenditures (PCE) rose modestly in the second quarter after posting weak gains in the previous two quarters.
20,"However, real outlays for goods other than motor vehicles dropped noticeably in June after three months of robust gains."
21,"Sales of motor vehicles, which had begun to weaken earlier in the year, fell sharply in June and again in July."
22,"Tax rebates provided a notable, albeit temporary boost to income since the end of April, but real disposable income excluding rebates was essentially flat in the second quarter."
23,"The ratio of wealth to income likely declined again in the second quarter, as equity prices declined, on balance, and house prices continued to fall."
24,Consumer sentiment rose a bit in July but remained at a depressed level.
25,Residential construction activity continued to descend rapidly but at a somewhat slower pace than during the second half of last year.
26,"Single-family housing starts fell further in June, leaving the pace of construction in this sector well below its December reading."
27,Starts of multifamily homes jumped in June to a level well above the range of readings seen over the past two years.
28,"However, available information suggested that this increase could be traced to more-stringent building codes that took effect in New York City on July 1, which apparently led developers to move up some planned apartment projects."
29,"Even though cuts in new construction continued to trim the level of new home inventories, the months' supply of new homes remained quite high because of the ongoing reductions in the demand for new houses."
30,Sales of existing single-family homes fell in June.
31,"Tight conditions in the mortgage credit markets continued to restrain housing demand, particularly for borrowers seeking nonconforming mortgages."
32,House prices remained on a downward trajectory.
33,"In the business sector, real spending on equipment and software declined in the second quarter as outlays on transportation equipment dropped sharply."
34,"Spending on computers and software rose at a moderate rate in the second quarter, while outlays on other equipment improved a bit last quarter after having declined in the preceding two quarters."
35,Data through June continued to show a robust increase in nonresidential construction activity.
36,"However, vacancy rates for commercial properties ticked up in the first quarter, and the architectural billings index registered a string of weak readings from February to June."
37,Real nonfarm inventories excluding motor vehicles fell sharply in the second quarter.
38,The ratio of book-value inventories to sales (excluding motor vehicles) ticked down again in May.
