,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,"The Manager also reported on recent developments in domestic financial markets and on System open market transactions in government securities and securities issued or fully guaranteed by federal agencies during the period June 29, 2004, through August 9, 2004."
3,"By unanimous vote, the Committee ratified these transactions."
4,The information reviewed at this meeting suggested that economic growth softened somewhat in recent months.
5,"While strength in the housing market persisted and business outlays remained healthy, growth in consumer spending fell off significantly."
6,"Additionally, gains in employment, which were robust in earlier months, slowed sharply in June and July."
7,"Industrial production also decelerated modestly in June, but available indicators suggested a bounceback in July."
8,"Core consumer price inflation moderated in May and June, despite further increases in energy prices."
9,Growth in employment slowed in June and July after displaying significant improvement in preceding months.
10,"The weakness was reported to be widespread, with the retail trade, information, financial activities, and government sectors registering declines on average over the two months."
11,"The construction and services sectors posted gains, but at a pace well below those of previous months."
12,"In contrast, after little change in June, payrolls in manufacturing rose appreciably in July."
13,"The average workweek declined in June but edged up in July, and aggregate hours of private production workers showed a similar pattern."
14,"Labor force participation moved up slightly in recent months, and the unemployment rate, which was unchanged in June, edged down to 5-1/2 percent in July."
15,"After rising rapidly in April and May, industrial production declined modestly in June, although manufacturing output, excluding motor vehicles and parts, increased a bit."
16,"Production of motor vehicles and parts declined noticeably, as automakers scaled back assemblies in response to elevated inventories."
17,Output at utilities also fell in June as temperatures returned to more normal levels after an unseasonably warm May.
18,Activity in the mining sector changed little.
19,"Overall capacity utilization was off slightly in June, but utilization on average over the quarter was above that of the first quarter."
20,"However, data on the growth in production-worker hours and other indicators of production suggested that manufacturing output bounced back in July."
21,"Growth in consumer spending slowed sharply in the second quarter, posting only a small increase after a robust expansion in the first quarter."
22,"Although gains in outlays for services continued at a solid rate in the second quarter, expenditures for goods declined markedly."
23,"Data on consumer expenditures showed particular weakness in June, with either declines or no growth in purchases across most categories of goods and services."
24,Purchases of cars and trucks contracted in that month but rebounded in July.
25,"Real disposable income was unchanged in June, held back by increases in prices of food and, especially, energy."
26,Activity in the housing market remained strong in June despite some variation across segments.
27,Single-family housing starts fell back from very high levels in April and May.
28,"Multifamily housing starts also declined in June, though only a bit."
29,"Sales of existing homes jumped again in June to set a new record, and sales of new homes came in just below the record pace posted in May."
30,"Business investment spending on equipment and software was solid in the second quarter, posting growth a little above the pace of the first quarter."
31,"Performance across categories, however, was uneven."
32,"Spending in the transportation equipment sector bounced back from a first-quarter decline, and outlays in the high-tech sector grew twice as fast as overall equipment and software spending in the quarter."
33,"Excluding transportation and high-tech equipment, however, gains were minimal."
34,"Real business investment in nonresidential structures turned up in the second quarter, albeit to a still-depressed level."
35,"Increased spending on office buildings, commercial structures, and various other types of buildings more than offset a sizable decline in the power generation component."
36,"Real nonfarm inventories excluding motor vehicles picked up in the second quarter as the manufacturing, merchant wholesalers, and retail trade segments all boosted stocks."
37,"Book-value inventory-sales ratios edged up, but remained at fairly low levels."
38,The U. S. international trade deficit declined somewhat in May after reaching a record high in April.
39,"The value of exports of goods and services climbed substantially, with exports of goods more than accounting for the entire rise, as exports of services edged down."
40,"The value of imports of goods and services also increased in the month, but by less than exports."
41,Available data indicated that major foreign industrial economies continued to expand at a solid pace in recent months.
42,"In Japan, gains in exports and household expenditures fueled the advance in output, and surveys of business and consumer confidence were also favorable."
