,sentence
0," should he/she be unable to serve, and it made several technical changes to its Program for Security of FOMC Information."
1,"By unanimous vote, the Federal Reserve Bank of New York was selected to execute transactions for the System Open Market Account."
2,"By unanimous vote, William C. Dudley was selected to serve at the pleasure of the Committee as Manager, System Open Market Account, on the understanding that his selection was subject to being satisfactory to the Federal Reserve Bank of New York."
3,Secretary's note: Advice subsequently was received that the selection of Mr. Dudley as Manager was satisfactory to the board of directors of the Federal Reserve Bank of New York.
4,"By unanimous vote, the Committee approved the Authorization for domestic Open Market Operations with an amendment to paragraph 1(b) that brings the language for repurchase agreements into conformity with the authorization's existing language for outright purchases and reverse repurchase agreements."
5,"Accordingly, the Authorization for Domestic Open Market Operations was adopted, effective January 30, 2007, as shown below: AUTHORIZATION FOR DOMESTIC OPEN MARKET OPERATIONS (Amended January 30, 2007) 1."
6,"The Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York, to the extent necessary to carry out the most recent domestic policy directive adopted at a meeting of the Committee: (a) To buy or sell U. S. Government securities, including securities of the Federal Financing Bank, and securities that are direct obligations of, or fully guaranteed as to principal and interest by, any agency of the United States in the open market, from or to securities dealers and foreign and international accounts maintained at the Federal Reserve Bank of New York, on a cash, regular, or deferred delivery basis, for the System Open Market Account at market prices, and, for such Account, to exchange maturing U. S. Government and Federal agency securities with the Treasury or the individual agencies or to allow them to mature without replacement; (b) To buy U. S. Government securities, obligations that are direct obligations of, or fully guaranteed as to principal and interest by, any agency of the United States, from dealers for the account of the System Open Market Account under agreements for repurchase of such securities or obligations in 65 business days or less, at rates that, unless otherwise expressly authorized by the Committee, shall be determined by competitive bidding, after applying reasonable limitations on the volume of agreements with individual dealers."
7,"(c) To sell U. S. Government securities and obligations that are direct obligations of, or fully guaranteed as to principal and interest by, any agency of the United States to dealers for System Open Market Account under agreements for the resale by dealers of such securities or obligations in 65 business days or less, at rates that, unless otherwise expressly authorized by the Committee, shall be determined by competitive bidding, after applying reasonable limitations on the volume of agreements with individual dealers."
8,2.
9,"In order to ensure the effective conduct of open market operations, the Federal Open Market Committee authorizes the Federal Reserve Bank of New York to lend on an overnight basis U. S. Government securities held in the System Open Market Account to dealers at rates that shall be determined by competitive bidding."
10,The Federal Reserve Bank of New York shall set a minimum lending fee consistent with the objectives of the program and apply reasonable limitations on the total amount of a specific issue that may be auctioned and on the amount of securities that each dealer may borrow.
11,The Federal Reserve Bank of New York may reject bids which could facilitate a dealer's ability to control a single issue as determined solely by the Federal Reserve Bank of New York.
12,3.
