,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,The Manager also reported on developments in domestic financial markets and on System open market operations in government securities and federal agency obligations during the period since the previous meeting.
3,"By unanimous vote, the Committee ratified these transactions."
4,"By unanimous vote, the Committee extended for one year beginning in mid-December 2008 the reciprocal currency (""swap"") arrangements with the Bank of Canada and the Banco de Mexico."
5,The arrangement with the Bank of Canada is in the amount of $2 billion equivalent and that with the Banco de Mexico is in the amount of $3 billion equivalent.
6,Both arrangements are associated with the Federal Reserve's participation in the North American Framework Agreement of 1994.
7,The vote to renew the System's participation in the swap arrangements maturing in December was taken at this meeting because of the provision that each party must provide six months' prior notice of an intention to terminate its participation.
8,"In view of continuing strains in interbank and other financial markets, the Committee took up proposals to expand several of the liquidity arrangements that had been put in place in recent months."
9,"Chairman Bernanke indicated his intention to increase the overall size of the Term Auction Facility under delegated authority from the Board of Governors, and he proposed increases in the swap lines with the European Central Bank and Swiss National Bank to help address pressures in short-term dollar funding markets."
10,Meeting participants discussed the possible costs and benefits of a proposed broadening of eligible collateral for the Term Securities Lending Facility (TSLF).
11,"On balance, the Committee agreed that expanding the range of eligible collateral for the TSLF might help to increase the effectiveness of the facility and so further promote the orderly functioning of financial markets."
12,"By unanimous votes, the Committee approved the following three resolutions: The Federal Open Market Committee directs the Federal Reserve Bank of New York to increase the amount available from the System Open Market Account under the existing reciprocal currency arrangement (""swap"" arrangement) with the European Central Bank to an amount not to exceed $50 billion."
13,"Within that aggregate limit, draws of up to $25 billion are hereby authorized."
14,"The current swap arrangement shall be extended until January 30, 2009, unless further extended by the Federal Open Market Committee."
15,"The Federal Open Market Committee directs the Federal Reserve Bank of New York to increase the amount available from the System Open Market Account under the existing reciprocal currency arrangement (""swap"" arrangement) with the Swiss National Bank to an amount not to exceed $12 billion."
16,"Within that aggregate limit, draws of up to $6 billion are hereby authorized."
17,"The current swap arrangement shall be extended until January 30, 2009, unless further extended by the Federal Open Market Committee."
18,"In connection with the Term Securities Lending Facility, the Federal Reserve Bank of New York may accept pledges of AAA-rated asset-backed securities (in addition to the other assets previously authorized by the FOMC) as collateral against loans of U. S. Government securities."
19,"The information reviewed at the April meeting, which included the advance data on the national income and product accounts for the first quarter, indicated that economic growth had remained weak so far this year."
20,"Labor market conditions had deteriorated further, and manufacturing activity was soft."
21,"Housing activity had continued its sharp descent, and business spending on both structures and equipment had turned down."
22,"Consumer spending had grown very slowly, and household sentiment had tumbled further."
23,"Core consumer price inflation had slowed in recent months, but overall inflation remained elevated."
24,Labor demand continued to weaken in March.
25,Private payroll employment fell in March at a rate similar to that in January and February.
26,"The reduction in jobs was again widespread, with losses registered at firms in the construction, manufacturing, and professional and business services sectors."
27,"Employment at firms in the nonbusiness services sector, which includes health care, continued to rise."
28,Aggregate hours of private production or nonsupervisory workers moved up in March but posted a decline for the first quarter as a whole after having contracted slightly in the first two months of the year.
29,The unemployment rate rose to 5.
30,"1 percent in March, significantly above its level a year ago, and the labor force participation rate was little changed."
31,"Although industrial production rose in March, production over the first quarter as a whole was soft, having declined, on average, in January and February."
32,Gains in manufacturing output of consumer and high-tech goods in March were partially offset by a sharp drop in production of motor vehicles and parts and by ongoing weakness in the output of construction-related industries.
