,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,"The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and federal agency obligations during the period October 3, 2000, through November 14, 2000."
3,"By unanimous vote, the Committee ratified these transactions."
4,The Committee then turned to a discussion of the economic situation and outlook and the implementation of monetary policy over the intermeeting period ahead.
5,The information reviewed at this meeting suggested that economic growth had slowed appreciably from the rapid pace in the first half of the year.
6,"The slowdown was most apparent in housing construction and business investment in equipment and software, while consumer spending remained on a relatively solid upward trend."
7,"With expansion of aggregate demand less robust, industrial production and employment were rising at appreciably slower rates, though unemployment remained very low."
8,"Core inflation appeared to be increasing, but very gradually and in part reflecting the indirect effects of higher energy costs."
9,"Growth in private nonfarm payroll employment slowed in October from the moderate September rate; since midyear, employment growth had been considerably lower than earlier in the year."
10,"The falloff in growth was concentrated in the manufacturing, retail trade, and temporary help services industries."
11,"By contrast, the pace of hiring was brisk in real estate and construction and slowed only slightly in services industries other than temporary help."
12,The civilian unemployment rate held at its current cyclical low of 3.
13,9 percent in October.
14,"Industrial production edged down in October, after its growth had dropped abruptly in the third quarter to a pace well below that recorded during the first half of the year."
15,"Manufacturing output was unchanged in October; a further sharp decline in production of motor vehicles followed on the heels of a third-quarter slump, and the manufacture of other durables also fell."
16,"Expansion of output of high-tech equipment, which had been extraordinarily rapid earlier in the year, slowed somewhat in October."
17,"With production unchanged in October, the rate of capacity utilization in manufacturing fell to a level slightly below its long-term average."
18,Nominal retail sales edged up in October after rising substantially in the third quarter.
19,"Nondurable goods stores, notably apparel, registered a sizable increase in October sales, but that gain was more than offset by declines in outlays for durable goods, particularly motor vehicles."
20,Consumer spending for services continued to grow at a moderate rate through September (latest data).
21,Recent consumer buying patterns seemed to reflect moderate growth of real disposable income in recent quarters and still generally buoyant consumer sentiment.
22,Single-family housing starts declined further in the third quarter as a whole.
23,"Nevertheless, the drop in interest rates on fixed-rate mortgages since mid-May might have sparked the slight increase, on balance, in single-family housing starts in August and September and the upturn in new home sales in the third quarter."
24,"After a strong first half, multifamily starts dropped in the third quarter despite low vacancy rates and rising apartment rents."
25,Business investment in durable equipment and software decelerated sharply in the third quarter.
26,"In the high-tech area, spending on computers and related equipment as well as software recorded further robust gains."
27,"However, expenditures on communications equipment declined after a half-year of very strong increases, and outlays for other types of equipment also softened; investment in aircraft, autos, trucks, and construction and mining equipment fell, while growth of spending on agricultural and industrial equipment slowed."
28,"Despite the third-quarter weakness in expenditures, recent data on orders for nondefense capital goods suggested that spending for many types of equipment remained on an upward trend."
29,"Data on construction put in place indicated that nonresidential building activity picked up considerably in the third quarter, with the institutional, industrial, and office categories recording solid gains."
30,"Market fundamentals, including rising property values and low vacancy rates, suggested that further expansion of office building was likely."
31,"Other commercial construction, by contrast, remained weak, partly reflecting the already substantial stock of large retail stores and regional malls."
32,The pace of inventory investment slowed considerably in the third quarter.
33,"However, for a second consecutive quarter, the book value of inventories rose faster than sales, and inventory overhangs were evident in some industries."
34,"In manufacturing, stock accumulation edged up and the aggregate stock-shipments ratio in September, though still quite low by historic norms, was just above the middle of its range over the preceding twelve months."
35,"In the wholesale sector, inventory accumulation dropped in the third quarter; however, sales declined and the aggregate inventory-sales ratio for the sector was at the top of its narrow range over the past year."
