,sentence
0, reported on recent developments in foreign exchange markets.
1,There were no open market operations in foreign currencies for the System's account in the period since the previous meeting.
2,The Manager also reported on developments in domestic financial markets and on System open market operations in government securities and federal agency obligations during the period since the previous meeting.
3,"By unanimous vote, the Committee ratified these transactions."
4,The information reviewed at the March meeting indicated that economic activity had continued to decelerate in recent months.
5,"The contraction in homebuilding intensified, consumer spending appeared to be weakening, and survey measures of both consumer and business sentiment were at depressed levels."
6,"Industrial production fell in February, and private payroll employment posted a third consecutive monthly decline."
7,"After having increased in recent months through January, both headline and core inflation as measured by the consumer price index (CPI) dropped noticeably in February."
8,"In early March, however, prices of oil and other commodities rose sharply."
9,Labor demand softened markedly in recent months.
10,The decline in private payroll employment that began last December steepened through February.
11,"Although employment by firms in the nonbusiness services sector and in state and local governments continued to rise, declines elsewhere were widespread."
12,"Losses were greatest in the manufacturing, construction, and retail trade sectors."
13,Aggregate hours of private production or nonsupervisory workers fell slightly in the first two months of the year.
14,The unemployment rate edged down to 4.
15,"8 percent in February, but was still up from the 4."
16,5 percent rate of a year earlier.
17,The labor force participation rate declined in February.
18,Industrial production declined in February after edging up slightly in the previous two months.
19,"The output of utilities dropped back after a weather-related surge in January, while mining output fell somewhat in the first two months of the year on average."
20,Manufacturing production edged down after having flattened out in January.
21,The motor vehicle and construction-related industries continued to hold down overall manufacturing output even as high-tech production posted moderate increases.
22,The factory utilization rate edged down in February to a level noticeably below its recent high in the third quarter of 2007.
23,Real consumer spending appeared to have stalled in recent months.
24,"Real outlays for nondurable and durable consumer goods, including automobiles, were estimated to have declined, on average, in January and February."
25,"Real disposable personal income was unchanged in the fourth quarter, held down by higher food and energy prices, and moved up only slightly in January."
26,Further declines in house prices led to a noticeable decrease in the ratio of household wealth to disposable income in the fourth quarter.
27,The downturn in equity prices since December further reduced household wealth in the first quarter.
28,"Readings on consumer sentiment dropped sharply in February from already low levels, and the Reuters/University of Michigan survey remained at a depressed level in early March."
29,The contraction in residential construction continued into early 2008.
30,Single-family housing starts fell in both January and February.
31,"After having dropped especially sharply in December, multifamily housing starts rebounded somewhat in the first two months of the year."
32,"New home sales declined again in January, thereby pushing inventories of unsold homes to even higher levels relative to sales."
33,"Sales of existing homes held roughly steady in January, and the index of pending sales agreements in that month was consistent with flat sales in February and March."
34,"Overall, demand for housing continued to be restrained by tight financing conditions for jumbo and nonprime mortgages."
35,Real spending on equipment and software rose at a sluggish rate in the fourth quarter.
36,"In January, orders and shipments of nondefense capital goods excluding aircraft were above their fourth-quarter levels."
37,"However, the overall outlook for capital spending in the first quarter was weak in light of the deterioration in surveys of business conditions and attitudes and the worsening situation in markets for business finance."
38,"On the heels of robust gains during most of last year, nominal spending on nonresidential structures decelerated in December and posted an outright decline in January."
39,"Although spending in this sector is often volatile, the recent deceleration was consistent with mounting indications of slowing demand for nonresidential buildings and tightening credit conditions."
40,"Real investment in nonfarm inventories excluding motor vehicles remained at a steady pace in the fourth quarter of 2007, but motor vehicle inventories fell sharply."
41,"After declining in November, the ratio of manufacturing and trade book-value inventories (excluding motor vehicles) to sales ticked up in December and held steady in January, but this ratio remained well below its average value in 2007."
42,The U. S. international trade deficit narrowed substantially in December and was about unchanged in January.
43,"Exports rose sharply in both months, while imports dipped in December before recovering in January."
