,sentence
0," (SOMA) reported on developments in domestic and foreign financial markets during the period since the Federal Open Market Committee (FOMC) met on March 15, 2011."
1,"He also reported on System open market operations, including the continuing reinvestment into longer-term Treasury securities of principal payments received on the SOMA's holdings of agency debt and agency-guaranteed mortgage-backed securities (MBS) as well as the ongoing purchases of additional Treasury securities first authorized in November 2010."
2,"Since November, purchases by the Open Market Desk of the Federal Reserve Bank of New York had increased the SOMA's holdings by $422 billion."
3,"The Manager reported on the U. S. authorities' participation in the coordinated foreign exchange intervention announced by the Group of Seven (G-7) finance ministers and central bank governors on March 17, 2011."
4,"By unanimous votes, the Committee ratified the Desk's domestic and foreign exchange market transactions over the intermeeting period."
5,"By unanimous vote, the Committee agreed to extend the reciprocal currency (swap) arrangements with the Bank of Canada and the Banco de México for an additional year beginning in mid-December 2011; these arrangements are associated with the Federal Reserve's participation in the North American Framework Agreement of 1994."
6,"The arrangement with the Bank of Canada is in the amount of $2 billion equivalent, and the arrangement with the Banco de México is in the amount of $3 billion equivalent."
7,The vote to renew the System's participation in these swap arrangements was taken at this meeting because of a provision in the arrangements that requires each party to provide six months' prior notice of an intention to terminate its participation.
8,The staff next gave a presentation on strategies for normalizing the stance and conduct of monetary policy over time as the economy strengthens.
9,"Normalizing the stance of policy would entail the withdrawal of the current extraordinary degree of accommodation at the appropriate time, while normalizing the conduct of policy would involve draining the large volume of reserve balances in the banking system and shrinking the overall size of the balance sheet, as well as returning the SOMA to its historical composition of essentially only Treasury securities."
10,The presentation noted a few key issues that the Committee would need to address in deciding on its approach to normalization.
11,"The first key issue was the extent to which the Committee would want to tighten policy, at the appropriate time, by increasing short-term interest rates, by decreasing its holdings of longer-term securities, or both."
12,"Because the two policies would restrain economic activity by tightening financial conditions, they could be combined in various ways to achieve similar outcomes."
13,"For example, in principle, the Committee could accomplish essentially the same degree of monetary tightening by selling assets sooner and faster but raising the target for the federal funds rate later and more slowly, or by selling assets later and more slowly but increasing the federal funds rate target sooner and faster."
14,"The SOMA portfolio could be reduced by selling securities outright, by ceasing the reinvestment of principal payments on its securities holdings, or both."
15,A second key issue was the extent to which the Committee might choose to vary the pace of any asset sales it undertakes in response to economic and financial conditions.
16,"If it chose to make the pace of sales quite responsive to conditions, the FOMC would be able to actively use two policy instruments--asset sales and the federal funds rate target--to pursue its economic objectives, which could increase the scope and flexibility for adjusting financial conditions."
17,"In contrast, sales at a pace that varied less with changes in economic and financial conditions and was preannounced and largely predetermined would leave the federal funds rate target as the Committee's primary active policy instrument, which could result in policy that is more straightforward for the Committee to calibrate and to communicate."
18,"Finally, the staff presentation noted that the Committee would need to decide if and when to use the tools that it has developed to temporarily reduce reserve balances--reverse repurchase agreements and term deposits--in order to tighten the correspondence between any changes in the interest rate the Federal Reserve pays on excess reserves and the changes in the federal funds rate."
19,Meeting participants agreed on several principles that would guide the Committee's strategy for normalizing monetary policy.
20,"First, with regard to the normalization of the stance of monetary policy, the pace and sequencing of the policy steps would be driven by the Committee's monetary policy objectives for maximum employment and price stability."
21,Participants noted that the Committee's decision to discuss the appropriate strategy for normalizing the stance of policy at the current meeting did not mean that the move toward such normalization would necessarily begin soon.
22,"Second, to normalize the conduct of monetary policy, it was agreed that the size of the SOMA's securities portfolio would be reduced over the intermediate term to a level consistent with the implementation of monetary policy through the management of the federal funds rate rather than through variation in the size or composition of the Federal Reserve's balance sheet."
23,"Third, over the intermediate term, the exit strategy would involve returning the SOMA to holding essentially only Treasury securities in order to minimize the extent to which the Federal Reserve portfolio might affect the allocation of credit across sectors of the economy."
24,Such a shift was seen as requiring sales of agency securities at some point.
25,"And fourth, asset sales would be implemented within a framework that had been communicated to the public in advance, and at a pace that potentially could be adjusted in response to changes in economic or financial conditions."
26,"In addition, nearly all participants indicated that the first step toward normalization should be ceasing to reinvest payments of principal on agency securities and, simultaneously or soon after, ceasing to reinvest principal payments on Treasury securities."
27,Most participants viewed halting reinvestments as a way to begin to gradually reduce the size of the balance sheet.
