,sentence
0, (SOMA) reported on developments in domestic and foreign financial markets.
1,The manager also discussed System open market operations conducted by the Open Market Desk during the period since the Committee met on April 28-29.
2,The Desk's overnight reverse repurchase agreement (RRP) operations continued to provide a soft floor for money market interest rates.
3,The manager updated the Committee on plans for term RRP operations at the end of the second quarter and noted that testing of the Federal Reserve's Term Deposit Facility continued.
4,The manager also reviewed the reinvestment policy for maturing Treasury securities.
5,"Specifically, at Treasury auctions, the Desk rolls over the maturing securities held in the SOMA into newly issued securities in proportion to the issue amounts of the new securities, and the Federal Reserve receives the interest rate determined competitively in the public auction of the newly issued securities."
6,The manager updated the Committee on tentative plans to improve the calculation of the effective federal funds rate published by the Federal Reserve Bank of New York.
7,"The effective federal funds rate, currently defined as the volume-weighted mean of interest rates on federal funds transactions, would be redefined as the volume-weighted median."
8,"Staff analysis suggested that the volume-weighted median would usually differ little from the volume-weighted mean, but that the median would be a more robust statistic when some trades occur at interest rates that are unrepresentative of general market conditions or when there are data problems such as reporting errors."
9,The change in approach would be implemented next year in conjunction with the transition to the Report of Selected Money Market Rates (FR 2420) as the data source for the calculation of the effective federal funds rate.
10,A volume-weighted median would also be used to construct a representative measure of conditions in the broader set of markets covered by the new overnight bank funding rate.
11,4 The manager noted that additional background information on these changes would be published by the Desk shortly following the release of the minutes from this meeting.
12,Participants expressed no objections to the proposal.
13,"The staff also provided an update to the Committee on a review of the current system of primary dealers and the Desk's overall framework for establishing, maintaining, and publishing information on the Federal Reserve's counterparty relationships for operations in both domestic and foreign financial markets."
14,"While the current sets of counterparties were performing well and meeting the Desk's needs, the staff noted that it would report back to the Committee in the future should potential enhancements to the counterparty framework be identified."
15,The Desk anticipated that it would conduct regular reviews of the counterparty framework approximately every three years in the future.
16,"By unanimous vote, the Committee ratified the Open Market Desk's domestic transactions over the intermeeting period."
17,There were no intervention operations in foreign currencies for the System's account over the intermeeting period.
18,The Board meeting concluded at the end of the discussion of developments in financial markets and the Federal Reserve's balance sheet.
19,Staff Review of the Economic Situation The information reviewed for the June 16-17 meeting suggested that real gross domestic product (GDP) was increasing moderately in the second quarter after edging down in the first quarter.
20,Labor market conditions improved somewhat further in recent months.
21,Consumer price inflation continued to run below the FOMC's longer-run objective of 2 percent and was restrained significantly by earlier declines in energy prices and decreases in prices of non-energy imports.
22,"Survey measures of longer‑run inflation expectations remained stable, while market-based measures of inflation compensation were still low."
23,Total nonfarm payroll employment expanded at a faster pace in April and May than in the first quarter.
24,The unemployment rate was 5.
25,"5 percent in May, about the same as its first-quarter average."
26,"The labor force participation rate and the employment-to-population ratio rose a bit over April and May, and the share of workers employed part time for economic reasons edged down on net."
27,"The rate of private-sector job openings moved up a little, on balance, in March and April, while the rates of hiring and quits were essentially unchanged."
28,Industrial production decreased during April and May after declining in the first quarter.
29,"The output of both the manufacturing and mining sectors fell over the past two months, likely reflecting the continuing effects of earlier increases in the foreign exchange value of the dollar and lower crude oil prices."
30,"Automakers' assembly schedules suggested that light motor vehicle production would increase at a solid pace in the near term, but broader indicators of manufacturing production, such as the readings on new orders from national and regional manufacturing surveys, generally pointed to modest gains in factory output in the coming months."
31,Growth in real personal consumption expenditures (PCE) appeared to pick up early in the second quarter from its modest pace in the previous quarter.
32,"The components of the nominal retail sales data used by the Bureau of Economic Analysis to construct its estimate of PCE increased in May, and the data for sales in the previous two months were revised up."
33,Sales of light motor vehicles were much higher in May than in April.
34,"Among the factors that influence household spending, real disposable income rose in April and gains in households' net worth were supported by further advances in home values."
35,"Moreover, consumer sentiment in the University of Michigan Surveys of Consumers in early June remained near its highest level since prior to the most recent recession."
36,Activity in the housing sector improved somewhat in recent months but continued to be slow.
37,"Starts and building permits of both new single-family homes and multifamily units increased, on balance, in April and May."
38,"Sales of new homes rose in April; existing home sales moved down, although pending home sales increased."
39,Growth in real private expenditures for business equipment and intellectual property products appeared to remain relatively slow in the second quarter.
40,Nominal shipments of nondefense capital goods excluding aircraft rose in April.
41,"Forward-looking indicators, such as new orders for these capital goods along with national and regional surveys of business conditions, pointed to only modest increases in business equipment spending in the near term."
42,Firms' nominal spending for nonresidential structures excluding drilling and mining rose in April.
43,"In contrast, the number of oil rigs in operation continued to fall through early June, suggesting a further decline in real business spending for drilling and mining structures in the second quarter."
44,Nominal federal spending data for April and May pointed toward a further decline in real federal government purchases in the second quarter.
45,"Real state and local government purchases appeared to be rising in the second quarter, with increases in both payrolls and nominal construction spending in recent months."
46,"The U. S. international trade deficit widened substantially in March but narrowed in April, leaving the deficit modestly wider than in February."
47,"After decreasing for four straight months, exports increased in both March and April, as shipments to Asia picked up following the resolution in February of labor disputes at West Coast ports."
48,"Imports rebounded in March from the depressed levels in January and February but fell back in April, close to the first-quarter average."
49,"While real net exports made a large negative contribution to the change in real GDP in the first quarter of 2015, April data suggested that net exports might be a considerably smaller drag on GDP growth in the second quarter of the year."
50,"Total U. S. consumer prices, as measured by the PCE price index, only edged up over the 12 months ending in April, held down primarily by earlier large declines in energy prices."
51,"Core PCE inflation, which excludes food and energy prices, was 1-1/4 percent over the same 12-month period, restrained in part by declines in the prices of non-energy imports."
52,"Measures of expected longer-run inflation from a number of surveys, including the Michigan survey, the Survey of Professional Forecasters, and the Desk's Survey of Primary Dealers, remained stable."
53,"However, market-based measures of inflation compensation were still low, although somewhat higher than early in the year."
54,"Measures of labor compensation rose at moderate rates, outpacing the rise in consumer prices over the past year."
55,"The employment cost index increased 2-3/4 percent over the four quarters ending in the first quarter, while compensation per hour in the nonfarm business sector rose 1-3/4 percent over the same period."
56,Average hourly earnings for all employees increased 2-1/4 percent over the 12 months ending in May.
57,There were some tentative signs that these labor compensation measures were accelerating a little in the first quarter.
58,Economic growth in many foreign economies slowed in the first quarter.
59,"Real GDP contracted in Canada, where lower oil prices depressed investment, and in Brazil, where business and consumer confidence weakened and high inflation prompted a significant tightening of monetary policy."
60,"In addition, real GDP growth slowed in China and Mexico."
61,"By contrast, the euro-area economy continued its recovery, and real GDP growth in Japan increased sharply."
62,Inflation rates turned positive in recent months in many foreign economies following the trough in oil prices earlier this year.
63,"Staff Review of the Financial Situation Over the intermeeting period, longer-term Treasury yields increased notably amid heightened volatility, apparently boosted by a rise in yields on core euro-area sovereign bonds and, to a lesser extent, stronger-than-anticipated news about the U. S. labor market late in the period."
64,The sharp rise in yields on core euro-area sovereign bonds seemed to reflect a notable rise in term premiums from significantly compressed levels as well as an increase in the path of expected future short-term rates following some positive data for the European economy.
65,"The nominal Treasury yield curve steepened appreciably, on net, with 2-, 5-, and 10-year yields ending the intermeeting period about 15 to 35 basis points higher."
66,"Most of the increase in nominal yields was attributable to a rise in real yields, as measures of inflation compensation were relatively stable."
