,sentence
0," reported on developments in foreign exchange and international financial markets in the period since the previous meeting on February 3-4, 1998."
1,"There were no System open market transactions in foreign currencies during this period, and thus no vote was required of the Committee."
2,"The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and federal agency obligations during the period from February 4, 1998, through March 30, 1998."
3,"By unanimous vote, the Committee ratified these transactions."
4,The information reviewed at this meeting suggested that the economy continued to expand rapidly during the early months of 1998.
5,"Apparently, strong growth in private domestic spending for consump- tion, housing, and business equipment more than offset weakness in net exports and a slight moderation in inventory investment."
6,"Total employment continued to rise rapidly, but industrial production increased at a considerably slower pace."
7,"Despite indications of persisting pressures on employment costs associated with tight labor markets, price inflation abated further, primarily as a consequence of large declines in energy prices."
8,Nonfarm payroll employment rose sharply further in January and February.
9,"Growth in construction jobs was particularly strong, apparently reflecting in part the unseasonably warm weather across much of the country and the need to repair damage caused by ice storms and heavy rains."
10,"In addition, service industries continued to post very large employment gains."
11,"By contrast, manufacturing payrolls contracted slightly in February after a sizable increase in January."
12,The civilian unemployment rate edged down to 4.
13,"6 percent in February, equaling its low for the current economic expansion."
14,Industrial production edged up on balance in January and February after having increased rapidly in the second half of 1997.
15,Part of the deceleration stemmed from the depressing effect of unusually warm winter weather on the provision of heating services by utilities.
16,"The growth of manufacturing production also slowed considerably as a result of downward adjustments to assemblies of motor vehicles and, more generally, weakness in the output of business equipment."
17,"With investment in new manufacturing facilities still brisk and manufacturing output posting only a small advance in the January-February period, the factory operating rate eased a little."
18,Consumers stepped up their spending in the early months of the year; sentiment remained buoyant in the context of continued strong growth in disposable income and further gains in household wealth.
19,"Particularly large increases were recorded in expenditures on durable goods, apparel, and general merchandise."
20,"Housing demand also strengthened, with sales of existing homes reaching a record high in February and sales of new homes in January (latest data) almost equaling the previous record."
21,Both housing starts and building permits remained on an upward trend.
22,Business fixed investment seemed to have rebounded from a small decline in the fourth quarter.
23,"Shipments of nondefense capital goods, notably of computing equipment whose prices continued to fall sharply, strengthened substantially in January and February."
24,"By contrast, expenditures on transportation equipment were sluggish."
25,"Despite further declines in vacancy rates and rising real estate prices, business spending on nonresidential construction also seemed to have been lackluster, with such activity not having changed much since last summer."
26,The pace of business inventory accumulation slowed sharply in January from the fourth-quarter rate.
27,Some of the slowdown reflected a reduction in motor vehicle stocks; the remainder was largely associated with a drop in inventories of nondurable goods at the wholesale level.
28,Inventory-sales ratios for most manufacturing and trade categories were within the ranges experienced over the past year.
29,The nominal deficit on U. S. trade in goods and services widened substantially in January from its average monthly level for the fourth quarter.
30,"The value of exports declined considerably, partly as a result of reduced exports to Asia, but the value of imports changed little."
31,The decrease in exports was mainly in civilian aircraft and other capital goods.
32,The available information indicated that the pace of economic expansion picked up in Europe after having slowed somewhat in the fourth quarter and was still strong on balance in Canada.
33,Economic activity remained weak in Japan and decelerated sharply in Asian countries that had been the focus of financial turmoil.
34,"Consumer prices were little changed on balance in January and February, as substantial declines in energy prices largely offset increases elsewhere."
35,"Excluding food and energy items, consumer price inflation picked up somewhat in the first two months of the year from the pace of the second half of 1997; on a year-over-year basis, however, the increase in consumer prices during the twelve months ended in February was slightly smaller than that in the year-earlier period."
36,"At the producer level, falling prices for finished energy goods in January and February pulled down the index of prices for all finished items; excluding food and energy, prices were unchanged on balance over the two months."
37,"Over the twelve months ended in February, producer price inflation was negligible."
38,"Tight labor markets appeared to be putting some upward pressure on labor compensation, but the pickup was limited."
39,The change in average hourly earnings over the twelve months ended in February was only slightly larger than the increase over the year-earlier period.
40,"With economic growth still solid and inflation subdued, the Committee at its meeting on February 3-4, 1998, had adopted a directive that called for maintaining conditions in reserve markets that would be consistent with an unchanged federal funds rate of about 5-1/2 percent."
41,"The substantial uncertainties about the future strength of economic activity and inflation suggested that the next change in policy could be in either direction, and the Committee also had agreed that the directive should not contain a presumption about the direction of any change in the stance of policy during the intermeeting period."
42,The reserve market conditions associated with this directive had been expected to be consistent with some moderation in the growth of M2 and M3 over coming months.
43,"Open market operations throughout the intermeeting period were directed toward maintaining reserve conditions consistent with the intended average for the federal funds rate of around 5-1/2 percent, and the rate fluctuated in a narrow range around that level."
44,"By contrast, interest rates in other domestic financial markets generally rose somewhat on balance over the period in response to incoming information that suggested aggregate private demand remained robust."
45,"Despite the rise in rates and some erosion in the outlook for near-term corporate profits, share prices in U. S. equity markets moved up substantially further."
46,"In foreign exchange markets, the dollar appreciated somewhat on balance over the intermeeting period in relation to the currencies of the other major industrial countries."
47,"Against a background of weakening growth in Japan and continued uncertainty about the prospects for fiscal stimulus in that country, the dollar rose considerably against the yen."
48,The dollar changed little against the mark and other continental European currencies but declined against the Canadian dollar and the British pound.
49,"The dollar also depreciated significantly relative to the currencies of several emerging market economies in Asia, reflecting market assessments that progress had been made in reforming economic policies and financial and commercial practices in most of those countries."
50,The available information for February and part of March indicated that M2 and M3 expanded more rapidly than the Committee had anticipated at the time of its February meeting.
51,"On a quarterly average basis, growth of both monetary aggregates picked up somewhat in the first quarter from already robust rates in the fourth quarter."
52,"The increased demand for M2 was perhaps associated in part with the reduced attractiveness of longer-term fixed rate market assets, whose yields had declined significantly relative to the returns on liquid investment components of M2."
53,"In addition, households might have been trying to rebalance asset portfolios that had become more heavily weighted in equities as a result of the run-up in stock prices."
54,The pickup in M3 growth reflected a surge in bank issuance of large time deposits to finance strong demands for loans by businesses and households.
55,The expansion of total domestic nonfinancial debt also strengthened over recent months in response to heavy private demands for credit.
56,The staff forecast prepared for this meeting indicated that the expansion of economic activity would slow appreciably during the next few quarters and remain moderate in 1999.
57,"The staff analysis suggested that the surge in household net worth over the past several years would help to support sizable, though gradually diminishing, gains in consumer spending; favorable cash flow affordability would underpin housing demand at a relatively high level; and substantial increases in capital spending would persist until slower growth in business sales and weaker profits began to have a restraining effect in 1999."
58,Reduced growth of foreign economic activity and the lagged effects of the considerable rise that had occurred in the foreign exchange value of the dollar were expected to exert substantial restraint on the demand for U. S. exports over the projection period and to increase the pressures on domestic producers that face import competition.
59,An anticipated slowdown in the pace of inventory accumulation also would restrain domestic production as stocks were brought into balance with the expected lower trajectory for sales.
60,"Although pressures on production resources would abate to a degree as output growth slowed, inflation was expected to increase somewhat in response to persisting tightness in labor markets and a diminishing drag from non-oil import prices."
61,"In the Committee's discussion of current and prospective developments, members commented on the persistence of unusually favorable economic conditions, characterized by strong growth and low inflation, but a number questioned how long these conditions might last without a policy adjustment."
62,"Domestic demand was exceeding expectations and was likely to continue to increase rapidly for some time, supported by accommodative conditions in key segments of financial markets."
63,"Developments in foreign trade were moderating demands on domestic resources; but with domestic spending strong, members were becoming more concerned that those developments might not exert enough restraint on aggregate demand to slow the expansion to a sustainable pace in line with the growth of the economy's potential."
64,"Despite tightening labor markets, inflation prospects remained quite favorable for a while as a number of factors--some temporary--helped to damp near-term pressures on prices."
65,"Nonetheless, in the absence of some slowing in the expansion, labor compensation probably would continue to accelerate and increasingly outpace productivity, adding to pressures on prices."
66,"In their review of the outlook for spending in key sectors of the domestic economy, members saw little reason to anticipate substantial slowing in the growth of consumer or business expenditures in coming quarters, and they also expected housing activity to be maintained at a relatively high level."
67,The recent further increases in equity prices from already high levels played an important role in the assessments of several members.
68,"The stock market's rise was viewed as somewhat puzzling, given indications of some slowing in the growth of profits and the potential for earnings disappointments as the expansion in spending moderated and profit margins narrowed in the context of more rapid labor cost increases."
69,"So long as a high degree of optimism in the stock market persisted, however, the elevated level of financial wealth and the low cost of capital should continue to boost spending."
70,"Consumer expenditures, especially for durable goods, had risen sharply thus far this year, and the factors that had fueled that expansion were still unusually positive."
71,"They included large increases in employment and personal incomes, the continuing uptrend in financial wealth relative to disposable income, and, in these circumstances, the persistence of a very high level of consumer confidence."
