,sentence
0," (SOMA) reported on developments in domestic and foreign financial markets as well as the System open market operations during the period since the Committee met on March 18-19, 2014."
1,"By unanimous vote, the Committee ratified the Open Market Desk's domestic transactions over the intermeeting period."
2,There were no intervention operations in foreign currencies for the System's account over the intermeeting period.
3,"By unanimous vote, the Committee agreed to renew the reciprocal currency arrangements with the Bank of Canada and the Bank of Mexico; these arrangements are associated with the Federal Reserve's participation in the North American Framework Agreement of 1994."
4,"In addition, by unanimous vote, the Committee agreed to renew the dollar and foreign currency liquidity swap arrangements with the Bank of Canada, the Bank of England, the Bank of Japan, the European Central Bank, and the Swiss National Bank."
5,The votes to renew the Federal Reserve's participation in these arrangements were taken at this meeting because provisions in the arrangements specify that the Federal Reserve provide six months' prior notice of an intention to terminate its participation.
6,"Staff Review of the Economic Situation The information reviewed for the April 29-30 meeting indicated that growth in economic activity paused in the first quarter as a whole, but that activity stepped up late in the quarter; this pattern reflected, in part, the temporary effects of the unusually cold and snowy weather earlier in the quarter and the unwinding of those effects later in the quarter."
7,"In March, payroll employment increased further, although the unemployment rate held steady and was still elevated."
8,"Consumer price inflation continued to run below the Committee's longer-run objective, but measures of longer-run inflation expectations remained stable."
9,The unemployment rate stayed at 6.
10,"7 percent in March, but both the labor force participation rate and the employment-to-population ratio increased slightly."
11,"The rate of long-duration unemployment declined somewhat, but the share of workers employed part time for economic reasons moved up; both of these measures were still well above their pre-recession levels."
12,Initial claims for unemployment insurance remained low over the intermeeting period.
13,"Although the rate of job openings moved up in February, the hiring rate was flat and continued to be subdued."
14,"Following a rebound in February that was partly weather related, manufacturing production rose further in March and the rate of manufacturing capacity utilization increased."
15,"The production of motor vehicles and parts declined in March, but factory output outside of the motor vehicle sector expanded."
16,Automakers' schedules indicated that the pace of motor vehicle assemblies in the coming months would be similar to the level in March.
17,"However, broad indicators of manufacturing production, such as the new orders indexes from the national and regional manufacturing surveys, were at levels consistent with moderate increases in factory output in the near term."
18,Real personal consumption expenditures (PCE) expanded slightly less rapidly in the first quarter than in the fourth quarter.
