,sentence
0,"It was not hard to find such a topic, because Alan Holmes served with distinction in a position that was at the very core of monetary policymaking."
1,"Monetary policy begins with a set of objectives, which identify where policymakers want the economy to be, a preferred or ideal state of macroeconomic performance."
2,"The heart of monetary policy is about designing and implementing a strategy to guide policymakers in decisions about the setting of open market operations, the principal instrument of monetary policy, so as to contribute to achieving the objectives."
3,"While the views I present here are my own perspectives on strategy, my purpose in this lecture is not to articulate a singular view of the strategy of monetary policy, but rather to shed light on some of the mystery about monetary policy."
4,"A former Alan Homes Professor of Economics at Middlebury College and good friend, Dewey Daane, co-edited a book in honor of Alan Holmes, entitled The Art of Monetary Policy."
5,"In his forward to the book, William Simon called Alan Holmes a ""monetary policy artist."""
6,"As I develop my perspective on monetary policy, I will try to blend the role of art and science, of economic theory and practical judgments that Alan Holmes so well understood."
7,"Objectives Monetary policymaking naturally begins with an understanding of the objectives of policy, because that is what good policy should deliver."
8,"It is widely accepted that there are three fundamental norms of macroeconomic performance, which I summarize as full employment, growth, and price stability, and these norms are a useful point of departure to thinking about the objectives for monetary policy."
9,Full employment can be interpreted as achieving the maximum sustainable level of employment and production.
10,"By growth, I am referring to the desire to achieve both a high average level and rate of growth in living standards, on average, over time."
11,We can be at full employment and yet be poor.
12,We want to be at full employment and be rich.
13,I'll refer to the average rate of growth in output in the long run as the economy's trend rate of growth.
14,"Price stability refers to the stability of the overall price level, measured, for example, by the price index for overall output (the chain-weighted price index of GDP) or for consumer goods and services (the Consumer Price Index)."
15,We often satisfy ourselves with the norm of low and stable inflation.
16,"At any rate, price stability is really more an intermediate goal than an ultimate objective."
17,The reason we care about price stability is that we believe that it contributes to a high and rising level of living standards.
18,And we will soon see we have particular reason to do so from the perspective of monetary policy.
19,Implications of Economic Theory I am going to assert some conclusions based on economic theory that help to understand the potential for monetary policy to achieve these objectives and the consistency among them.
20,"These conclusions are widely though not universally shared, but they do guide my views of what monetary policy can and should do."
21,"First, monetary policy cannot influence real variables--such as output and employment-- in the long run (except via the contribution of price stability to living standards)."
22,"This proposition removes ""growth"" as an objective for monetary policy and also means that monetary policy cannot materially affect the level of output or employment corresponding to ""full employment."""
23,"Second, monetary policy is the principal determinant of inflation in the long run."
24,"This proposition immediately makes price stability (in some shape or form) the direct, unequivocal, and singular long-term objective of monetary policy."
25,"When it comes to price stability, the buck, literally, stops at the central bank."
26,"Third, because prices in many markets may be slow to adjust to equate supply and demand, shocks to the economy can lead to persistent departures of the economy from full employment--in both directions."
27,This proposition offers at least the potential for monetary policy to play a role in smoothing out business cycles.
28,"Fourth, full employment and price stability are compatible."
29,"Now, by full employment I do not mean literally zero unemployment."
30,Instead full employment is better thought of as the lowest possible rate of unemployment that can be sustained without rising inflation.
31,"If unemployment remains, on average, at this level, inflation tends to remain constant."
32,This rate--which is often called the non-accelerating inflation rate of unemployment (or NAIRU)--is a fact of life outside the control of the FOMC.
33,This definition of full employment insures that the two objectives left for monetary policy--full employment and price stability--are compatible in the long run.
34,"Fifth, inflation pressures arise, in large part, in response to departures of the economy from full employment."
35,"If the economy moves below full employment, for example, the resulting slack results in disinflation, that is, downward pressure on inflation."
36,When the economy moves above this threshold there is continuing upward pressure on inflation.
37,This implies that the two objectives of price stability and full employment can conflict in the short run.
38,This leaves us with dual objectives for monetary policy: short-run stabilization of output relative to potential and long-run price stability.
39,"Fortunately, this is also the legislative mandate Congress has set for monetary policy in the Full Employment and Balanced Growth Act of 1978, often referred to as the Humphrey-Hawkins Act, at least by my interpretation."
40,These include the definition of an inflation target that corresponds to price stability and the estimate of the unemployment threshold that corresponds to full employment.
41,I'll assume that the inflation target is set to reflect the expected bias in inflation measurement or to be slightly above this estimate.
42,Many commentators view a 2% inflation rate as a reasonable inflation objective and many countries with explicit inflation targets use a 1% - 3% range.
43,"As for the definition of full employment, I'll use a consensus estimate of the unemployment threshold, which is currently around 5½%."
44,"I might add that there is considerable uncertainty about this estimate, particularly in light of the consistent surprise of declining inflation even as the unemployment rate has fallen well below this threshold."
45,"I have focused a number of my speeches on this very topic, but, for today, it is mainly a reminder of the uncertainty that monetary policymakers face about the structure of the economy, especially when the structure changes over time."
46,Instruments The next step is to identify the instruments through which monetary policy influences the economy.
47,"While there are, in principle, three instruments through which monetary policy affects the macroeconomy--open market operations, the discount rate, and the reserve requirement ratio--as Alan Holmes certainly appreciated, open market operations are the principal instrument of monetary policy, and so I will focus on open market operations."
48,"When it purchases securities from the private sector, it injects reserves and normally puts downward pressure on short-term market interest rates."
49,So open market operations can be viewed as implementing either a path of reserves or achieving a level of short-term interest rates.
50,"In practice, nearly all central banks target a short-term interest rate rather than reserves with their open market operations."
51,"This is because reserves are most useful for close control of the money supply and money supplies have proven to have only a loose, long-term relationship to the objectives of monetary policy."
52,"Indeed, this lecture would be nearly over, because we would not have to worry about a strategy for monetary policy."
53,It is precisely because none of these preconditions hold that monetary policy is so difficult and principles are needed to guide its implementation.
54,"Third, monetary policy affects aggregate demand and inflation with a lag."
55,"Therefore, when we are thinking about affecting inflation, we better be thinking about affecting inflation next year, rather than tomorrow."
56,"If we want to affect inflation next year, we have to act today."
57,"Fortunately, theory and evidence suggest, as I noted earlier, that the objectives of full employment and price stability are consistent in the long run."
58,A conflict arises if we begin with inflation above our objective.
59,"Unfortunately, monetary policy can reduce inflation only by temporarily imposing some slack in the economy."
60,"In this case, lowering inflation would mean departing for a while from full employment."
61,"Once inflation had fallen to its target level, the economy could return to full employment and enjoy the consistency of the two objectives."
62,"A second source of conflict arises in response to a supply shock, such as an increase in oil prices."
63,Assume we begin with full employment and price stability and there is a sharp rise in oil prices.
64,This will tend to both raise inflation in the short run and depress output.
65,What should monetary policy do?
66,Tighten to unwind the increase in inflation?
67,Or loosen to counter the increase in unemployment?
68,"The natural hurdles make monetary policy a challenging task, requiring the application of both good judgment and appropriate models, art and science."
69,"Operating Strategies and the FOMC Meeting Now that we appreciate the challenging nature of monetary policy, we are ready to develop a strategy for implementing open market operations."
70,"As I noted earlier, monetary policy is implemented in the U.S., as in most of central banks, through the control of interest rates."
71,The federal funds rate is the interest rate on overnight loans in the inter-bank market.
