,sentence
0,My focus is on how globalization has affected the conduct of U.S. monetary policy.
1,"With that background in place, I turn to the implications of increased openness for the conduct of U.S. monetary policy."
2,The views I present here about the conduct of monetary policy are my own.
3,Some of the questions that I address along the way are: Does an open economy introduce either new objectives or new instruments for monetary policy?
4,How does an open economy affect the monetary policy transmission mechanism?
5,Does the rapid growth in cross-border capital flows limit or even eliminate the ability of domestic monetary policy to affect domestic interest rates?
6,How does U.S. monetary policy affect economic conditions in other countries?
7,"How does globalization affect the cyclical properties of the U.S. economy, the inflation process, and longer-term trends in the economy?"
8,"My conclusion is that, while the increasing openness has resulted in some important changes to how the U.S. economy operates, it has not fundamentally altered the determination of output and inflation, introduced new objectives of monetary policy, or offered new instruments to pursue those objectives."
9,"Nevertheless, it has importantly affected the monetary policy transmission mechanism and increasingly subjected the domestic economy to the effects of changes in economic conditions abroad."
10,U.S. trade in goods and services has increased about twice as fast as the growth in U.S. GDP over the last 3 ½ decades.
11,"This reflects the effect of both trade liberalization and technological advance, as well as the rapid growth of emerging markets recently."
12,"Monetary policy in a global economy: responding to external shocks One implication of a global economy is that external shocks, those arising from outside the country, become an additional source of disturbance to the U.S. economy and therefore an additional challenge to which monetary policy must respond."
13,"I will consider three types of external shocks: demand, supply, and exchange rate shocks."
14,"An example of a demand shock would be an unexpected change in the overall level of economic activity abroad, which would affect the demand for U.S. exports."
15,"For example, in the early 1970s, the latter 1970s, and late 1980s, global expansions and the resulting sharp increase in world commodity prices and demand for U.S. exports contributed to the mounting inflationary pressures and overheating in the United States."
16,"In the three episodes just noted, commodity price booms were exacerbated by a run-up in oil prices resulting from the disruption of supplies from the Middle East."
17,"In the mid-1980s, oil prices plummeted, contributing to a transitory decline in inflation and easing of monetary conditions."
18,"Such changes in world oil prices are an example of a supply shock, a change in the price of goods unrelated to the balance between supply and demand in the domestic market."
19,"Energy and food prices, in particular, are subject to volatile swings, due to political decisions, weather, or other developments unrelated to overall domestic economic conditions."
20,The United States is vulnerable to oil price shocks both because we have a very high consumption of oil and because we import about 50% of crude petroleum.
21,"The rise in oil prices not only has a sharp effect on overall prices in the United States, but, given the relatively inelastic demand for energy, results in an increase in real imports and hence a decline in aggregate demand for domestic output."
22,Exchange rates move in response to both domestic and foreign economic developments and at times appear to move for reasons not clearly linked to economic fundamentals.
23,"The movements that are tied to changes in domestic economic fundamentals are part of the process of income and price determination in open economies, and I will have something to say about this below."
24,"This is especially important because the empirical linkages between exchange rates and fundamentals are weak, or not as well understood as we might like, so that movements in exchange rates often appear to be exaggerated relative to or seemingly unrelated to changes in fundamentals."
25,Do cross-border capital flows reduce the effectiveness of monetary policy?
26,"This might appear to imply that the interest rate at which citizens and governments of a nation could borrow and lend would then be set on world markets, with little or at least limited influence by national policymakers."
27,"A small country, for example, would have no ability to influence world interest rates in this case."
28,"A very large country, such as the U.S., would retain some influence, but the influence would be diminished relative to the closed-economy case and would result from its ability to affect the world interest rate."
29,"If a country's exchange rate is pegged to the currency of another country (or countries), then its interest rates will move closely in line with those in the country or group of countries to which it is pegged."
30,"But for countries with flexible exchange rates, domestic interest rates can move quite independently of interest rates abroad."
31,"However, if countries care about the level of their exchange rates, which have implications for aggregate demand and inflation, and adjust monetary policy accordingly, interest rates will, to a degree, move in common across countries."
32,"However, as long as exchange rates can adjust, this does not imply that interest rates across countries must move together."
33,"Instead, it is movements in exchange rates which insure convergence of holding period yields across the countries."
34,"Before turning to the connection between interest rates and exchange rates, let me note that the evidence does not confirm an increase in correlations in interest rate movements across world asset markets, at least in the 1990s compared to the 1980s."
35,It is true that the levels of long-term interest rates in major industrial countries have tended to converge since the early 1980s.
36,But this is largely accounted for by a convergence of inflation rates.
