,sentence
0,"From the early 1970s until 1995, productivity growth in the U.S. nonfarm business sector averaged about 1-1/2 percent per year--a disappointingly low figure relative both to historical U.S. experience and to the performance of other industrial economies over the same period.1 Between 1995 and 2001, however, the rate of productivity growth picked up significantly, to about 2-1/2 percent per year--a figure that contributed to a growing perception that the United States might be entering a new economic era."
1,"Talk of the ""new economy"" faded with the sharp declines in the stock valuations of high-tech firms at the turn of the millennium; yet, remarkably, productivity growth continued to rise."
2,"The pace of productivity gains averaged better than 4 percent per year since 2001 despite adverse developments that included the 2001 recession, the September 11 terrorist attacks, corporate governance scandals, and, most recently, a sharp rise in energy costs."
3,Why is the rate of productivity growth so important?
4,"Economists agree that, in the long run, productivity growth is the principal source of improvements in living standards."
5,"The link between productivity growth and the standard of living of the average person is somewhat looser in the short-to-medium run, as factors such as the share of the population that is employed and the division of income between capital and labor also play a role."
6,"Nevertheless, the rate of productivity growth influences the economy in important ways even in the short run, affecting key variables such as output growth, employment growth, and the rate of inflation."
7,"In my remarks today, I will discuss the pickup in U.S. productivity growth and its implications for the economy."
8,I will first review our current understanding of the causes of the recent productivity resurgence.
9,"With that background, I will next consider the near-term prospects for productivity growth."
10,"Finally, I will discuss briefly how the evolving productivity picture affects both the economic outlook and the appropriate stance of monetary policy."
11,Productivity Resurgence and Its Causes Why has productivity growth increased?
12,The favored explanation of the rise in productivity growth since about 1995 has evolved somewhat over time.
13,"By 2000 or so, an emerging consensus held that the pickup in productivity growth was, for the most part, the product of rapid technological progress and increased investment in new information and communication technologies (ICT) during the 1990s (Jorgenson and Stiroh, 2000; Oliner and Sichel, 2000)."
14,"According to this view, rapid developments in ICT promoted U.S. productivity growth in two ways."
15,"First, technological advances allowed the ICT-producing sectors themselves to exhibit rapid productivity growth."
16,Both the more-rapid pace of production and the higher average quality of output raised productivity at Intel and competing firms.
17,"Second, ICT advances also promoted productivity growth outside the ICT-producing sector, as firms in a wide range of industries expanded their investments in high-tech equipment and software and used the new technologies to reduce costs and increase quality (McKinsey, 2001)."
18,"For example, some large retailers, most notably Walmart, developed ICT-based tools to improve the management of their supply chains and to increase their responsiveness to changes in the level and mix of customer demand."
