,sentence
0,"I call the remarkable combination of healthy growth, low unemployment, low inflation, a soaring stock market, and declining federal budget deficit the ""good news"" economy."
1,And the third challenge is to assess the risks in the current environment and determine how monetary policy should be positioned to keep the good news coming.
2,"Second, in assessing the current environment and its implications for monetary policy, uncertainties require us to balance historical regularities and newer possibilities."
3,"Cyclical regularities clearly in evidence include accelerator effects, changing tolerances for risk, and cyclical swings in the unemployment rate and in profits."
4,Two other regularities that I especially want to focus on today are the Phillips Curve and the trend growth in output.
5,"The latter regularities define limits -- limits to the sustainable level of output, at any moment, and, once that level of capacity is reached, to the growth of output over time."
6,"If these limits are exceeded, as typically happens during a cyclical expansion, the economy eventually overheats, inflation increases, and the expansion is undermined as policy is forced to rein in demand."
7,"Transitory influences, clearly among the stars of the current episode, feature a coincidence of favorable supply shocks that have restrained inflation."
8,"Finally, structural adjustments, in this episode, hint at a decline in NAIRU and/or an increase in trend growth."
9,"Before moving to the substance of my talk, let me remind you that my remarks on the outlook and monetary policy, today and always, are my views."
10,"We have been recently blessed with relatively strong cyclical growth, the lowest unemployment rate in 24 years, the lowest inflation in 31 years, an impressive investment boom, soaring equity prices and a 5-year decline in the federal budget deficit that may take the deficit to below 1/2% of GDP in fiscal 1997."
11,And the key in the near term may be crosscurrents that appear likely to both moderate output growth and keep inflation relatively well contained.
12,"In the case of output growth, the crosscurrents are the continued strength in demand and the expected slowing in inventory investment."
13,"As a result, demand is expected to remain strong in the second half of the year, paced by a rebound in consumer spending and complemented by continued strength in business fixed investment."
14,"Forecasters know, however, that the composition or mix of output in one quarter -- specifically the mix between final demand and inventory investment -- often provides an important hint of what is to come."
15,"The resulting slowdown in inventory investment is likely, therefore, to be a significant drag on production in the second half of this year, offsetting, at least in part, the expected rebound in final demand."
16,"On the inflation side, there are also important crosscurrents at work."
17,"I have been concerned about two considerations that suggest that inflation may well rise over time: the possibility that the economy is operating today beyond its sustainable capacity and the likelihood that the transitory factors that have, on balance, been restraining inflation will diminish in importance over time."
18,"However, three other influences that, in my view, have gradually become more significant considerations, are likely to moderate the tendency for inflation to rise in the near term."
19,"First, lower-than-expected overall and core inflation and continued modest pace of wage change over this year will encourage more restrained increases in wages and prices over the coming year."
20,"Lower inflation leads to lower inflation expectations, reinforcing the prospect for low inflation ahead."
21,"In this case, inertia is our friend and the result is a virtuous wage-price spiral, at least for a while."
22,"Second, some of the transitory factors, especially the appreciation of the dollar and resulting decline in import prices, appear to have longer legs and are likely to contribute more toward restraint on inflation in coming quarters than earlier appeared likely."
23,"Third, the upward adjustment to profits in the July NIPA revisions suggests there is more of a profit cushion that could delay the pass-through of higher compensation to price increases."
24,"While these crosscurrents suggest moderation in both output growth and inflation, crosscurrents don't necessarily balance."
25,"With respect to output growth, the crosscurrents do point toward slower growth in the second half compared to the first half, but is important whether the slower growth turns out to be near trend, holding utilization rates constant, or above trend, pushing utilization rates still higher."
26,"But there is a risk that growth will continue to be above trend, pushing utilization rates up, from already high levels."
27,"With respect to inflation, the netting of the crosscurrents suggests a modest increase in inflation in 1998, albeit from a steadily downward-revised and very low rate in 1997."
28,"I will pay very close attention to the source of any rebound in inflation, specifically the degree to which it reflects simply the dissipation of some of the favorable supply shocks that have contributed to the very low inflation this year and the degree to which it reflects the more persistent effect of high utilization rates."
29,"As a result, I will be focusing more on core than overall inflation rates and paying particularly close attention to labor costs, given that labor markets appear tighter than product markets and therefore more likely to be the source of any increase in inflation pressures."
30,"Still, any increase in inflation would begin from a lower base and may be more modest than previously appeared likely."
31,"The bottom line is that past performance, in several important dimensions, has been extraordinary and that prospects look favorable for continued expansion and relatively low inflation."
32,"Still, monetary policy must be alert to the potential of a developing upward trend in inflation in an economy that may already be operating beyond its sustainable capacity and possibly still growing at an above-trend rate."
33,Limits on What Monetary Policy Can Do The first challenge is to avoid becoming complacent.
34,"Specifically, there are dimensions of economic performance which are less stellar, such as the slow average growth rate in GDP in the 1990s, a continuation of the effects of the productivity slowdown that began in the early 1970s."
35,"And there remain lingering social strains associated with a gradual increase in income inequality, interacting with the low average growth rate in productivity to produce a long period of relatively stagnant real income for the median income family."
36,This less rosy perspective on the current state of the economy was suggested by several members of Congress during the recent oversight hearings on monetary policy.
37,"I think the point is an important one and I agree that we should not let the recent favorable performance of inflation, unemployment and equity prices distract our attention from the importance of confronting a slow average rate of increase in living standards and lingering social problems that both reflect and are exacerbated by a widening in income inequality."
38,"However, other than through its pursuit of its legislative mandates of price stability and maximum sustainable employment, monetary policy cannot make a major contribution to the resolution of these problems."
39,"Monetary policy, in particular cannot remedy increases in income inequality, raise the trend rate of increase in living standards, or combat inadequate opportunities for upward mobility out of poverty."
40,"It is, as always, important that we carry out our traditional responsibilities well, accommodating the maximum sustainable growth and achieving the maximum sustainable level of employment."
41,"Regularities The second challenge is to explain why performance has been so favorable, at least in terms of inflation and unemployment."
42,"In doing so, I will focus on cyclical expansions that have not been dominated by dramatic external shocks, such as the two episodes that were marked by steeply rising world oil prices -- first in the early 1970s and again in the late 1970s and early 1980s."
43,The economy typically makes a rapid transition from declining output (the definition of recession) to above-trend growth.
44,"In a loose way, trend growth refers to the growth in the economy's productive capacity."
45,"When growth is above trend, production is expanding faster than the economy's productive capacity and, as a result, resource utilization rates rise."
46,Rising capacity utilization rates and falling unemployment rates are thus a typical feature of an expansion period.
47,"The natural dynamic of an expansion is for above-trend growth to continue until demand overtakes capacity, despite the best efforts of policy to avoid cyclical excesses."
48,"Expansions do not die of old age or lethargy, a spontaneous weakening of aggregate demand, but rather of an accumulation of imbalances, specifically with demand outstripping the limits of sustainable level of input utilization and growth of output."
49,The resulting rise in inflation becomes a threat to the continued expansion.
50,"In this story, NAIRU sets a limit to how far the economy can expand before overheating sets in and inflation rises, and the Phillips Curve traces out an important part of the dynamics of inflation, how fast it responds to excess demand."
51,"Of course, the Phillips Curve framework has always been much easier to describe than to implement, given uncertainties about the estimates of NAIRU, given the fact that empirical regularities between inflation and unemployment always left much of the variation in inflation unexplained, and given the importance of supply shocks with significant, though transitory, effects on the inflation-unemployment nexus."
52,"Nevertheless, the regularity in the cyclical sensitivity of inflation, as embedded in the Phillips Curve, has proved to be an important guide to both forecasters and monetary policymakers in the past."
53,"It is possible that the Phillips Curve and NAIRU is simply the wrong analytical framework, but I doubt it and am not aware of another model of inflation dynamics that is ready to take its place."
54,"I would just note that these favorable supply shocks include an appreciation of the dollar and consequent decline in import prices; a slowing in the rate of increase in benefit costs, concentrated in a slowdown in costs for health care insurance; a faster rate of decline in computer prices than earlier, reflecting the quicker pace of innovation; and more recently, a decline in oil prices and a slower rate of increase in food prices."
55,One regularity of past expansions has been the close relationship between two widely used measures of resource utilization -- the capacity utilization and unemployment rates.
56,"In this case, it did not matter which one was used as a proxy for excess demand; and the unemployment rate could be used interchangeably as a measure of labor market demand pressures and overall economy-wide demand pressures."
57,The unemployment rate is flashing a warning of a very tight labor market.
58,Why has this divergence developed and what are its implications for the relationship between inflation and unemployment?
59,"The resulting absence of excess demand in the product market is, in my view, an important factor explaining the frequently reported absence of pricing leverage by firms."
60,Nothing gives a firm pricing leverage like excess demand.
61,"In addition, the resulting inability of firms to pass on higher costs in higher prices likely has altered the way firms operate in the labor market, making them more reluctant to bid aggressively for workers, contributing to a slower rate of increase in wages than we would otherwise have expected at prevailing labor utilization rates."
62,"It is possible that the gap that has opened between the unemployment and capacity utilization rates may be a factor that has, in effect, lowered NAIRU in this expansion."
63,"Possibilities The most intriguing explanations for the recent favorable performance are structural changes, which may have relaxed the capacity constraints that are the core of the cyclical regularities story, or made these constraints more flexible than in the past, or tempered the ability and/or willingness of firms to respond to excess demand by raising wages and prices."
64,"There are two possibilities that have been widely discussed: that the economy can now sustain a lower unemployment rate without rising inflation (i.e., that NAIRU has declined) and that, once capacity has been reached, the economy is now capable of faster growth, compared to the estimates of trend growth reported earlier."
