,sentence
0,"My talk today will address a contentious issue, summarized by the following pair of questions: Can the Federal Reserve (or any central bank) reliably identify ""bubbles"" in the prices of some classes of assets, such as equities and real estate?"
1,"By way of background, I note that monetary policy in the United States has achieved quite a good record over the past two decades."
2,"Since the Fed's conquest of inflation in the 1980s, the American economy has moved steadily toward price stability and--except for two recessions that appear to have been relatively mild by historical standards--has enjoyed solid economic growth and high employment as well."
3,"Quarter-to-quarter volatility in both output growth and inflation has dropped markedly in the past twenty years, in comparison with the turbulent 1960s and 1970s."
4,"New eras bring new challenges, however, and with inflation quiescent for the moment, public attention has shifted to a different source of potential instability in the economy: specifically, large swings in the prices of assets, both financial and real."
5,"This experience has led a number of observers--including academics, journalists, and businesspeople--to assert that the Federal Reserve should have acted earlier to contain the sharp run-up in stock prices."
6,"First, the Fed has a mandate from the Congress to promote a healthy economy--specifically, maximum sustainable employment, stable prices, and moderate long-term interest rates."
7,"The Fed likewise has two broad sets of policy tools: It makes monetary policy, which today we think of primarily in terms of the setting of the overnight interest rate, the federal funds rate."
8,"By using the right tool for the job, I mean that, as a general rule, the Fed will do best by focusing its monetary policy instruments on achieving its macro goals--price stability and maximum sustainable employment--while using its regulatory, supervisory, and lender-of-last resort powers to help ensure financial stability."
9,"The first part of the prescription implies that the Fed should use monetary policy to target the economy, not the asset markets."
10,"Moreover, asset prices contain an enormous amount of useful and timely information about developments in the broader economy, information that should certainly be taken into account in the setting of monetary policy."
11,"For example, to the extent that a stock-market boom causes, or simply forecasts, sharply higher spending on consumer goods and new capital, it may indicate incipient inflationary pressures."
12,"Policy tightening might therefore be called for--but to contain the incipient inflation not to arrest the stock-market boom per se.2 The second part of my prescription is for the Fed to use its regulatory, supervisory, and lender-of-last-resort powers to protect and defend the financial system."
13,"In particular, alone and in concert with other agencies, the Fed should ensure that financial institutions and markets are well prepared for the contingency of a large shock to asset prices."
14,"The Fed can also contribute to reducing the probability of boom-and-bust cycles occurring in the first place, by supporting such objectives as more-transparent accounting and disclosure practices and working to improve the financial literacy and competence of investors.3 Finally, if a sudden correction in asset prices does occur, the Fed's first responsibility is to do its part to ensure the integrity of the financial infrastructure--in particular, the payments system and the systems for settling trades of securities and other financial instruments."
15,"Taken together, they provide a strategy for policy that has a number of advantages: It keeps monetary policy focused on the appropriate goal variables, economic activity and inflation."
16,"Finally, and crucially, it is a robust strategy, in that--although it certainly does not eliminate all economic and financial instability--it protects the economy against truly disastrous outcomes, which history has shown are possible when monetary policy goes severely off the track.5 The Opposing View: Preemptive Strikes against Bubbles As I noted at the beginning, however, the framework just articulated is not universally accepted, particularly the aspect that precludes attempts to guide the course of asset prices."
17,"Instead, a number of critics have argued that monetary policy should be more proactive in trying to correct incipient ""imbalances"" in asset markets."
18,"This debate is clarified considerably, in my view, by recognition that, in practice, the advocates of a more vigorous monetary policy response to asset prices fall into two broad camps, differing primarily in how aggressive they think the Fed ought to be in attacking putative bubbles."
19,"The first group, who favor what I will call the lean-against-the-bubble strategy, agree that the Fed should take account of and respond to the implications of asset-price changes for its macro goal variables."
20,"But also, according to this view, the Fed should try to gently steer asset prices away from a presumed bubble path."
21,"For example, seeing a rapid appreciation of stock prices, not only should the Fed tighten enough to offset the likely effects of the boom on inflation and output, but also it should add another 25 to 50 basis points for good measure, in the hope of discouraging increases in stock prices it judges to be excessive."
22,"At the risk of oversimplifying a large body of literature, I think one can usefully boil down many of these arguments to the idea that it may be worthwhile for the Fed to take out a little ""insurance,"" so to speak, against the formation of an asset-price bubble and its potentially adverse effects."
23,Aggressive bubble-poppers would like to see the Fed raise interest rates vigorously and proactively to eliminate potential bubbles in asset prices.
24,"But as a practical matter, this is easier said than done, particularly if we intend to use monetary policy as the instrument, for two main reasons."
25,"First, the Fed cannot reliably identify bubbles in asset prices."
26,"Second, even if it could identify bubbles, monetary policy is far too blunt a tool for effective use against them."
27,"Though the price of (say) a share of stock is readily observable, the corresponding fundamentals--such as the dividends that investors expect to receive and the risk premium that they require to hold the stock--are generally not observable, even after the fact."
28,"But there is the additional difficulty that the prices of equities and other assets are set in competitive financial markets, which for all their undeniable foibles are generally highly sophisticated and efficient."
29,"Thus, to declare that a bubble exists, the Fed must not only be able to accurately estimate the unobservable fundamentals underlying equity valuations, it must have confidence that it can do so better than the financial professionals whose collective information is reflected in asset-market prices.7 I do not think this expectation is realistic, even for the Federal Reserve."
30,"Several have been suggested, including the rate of appreciation of asset prices, various ratios that attempt to measure the return on stocks, and growth in bank credit."
31,"First, many people appear to consider sustained increases in the prices of assets as prima facie evidence of a bubble, on the principle that what goes up must come down."
32,"In fact, although no bull market goes on forever, historically it has by no means been the case that strong bull markets are inevitably followed by raging bears.8 Further, the fact that a particular rise in asset prices happens to be followed by a price decline does not prove that the initial increase was irrational or unjustified--sometimes strategies that are perfectly reasonable ex ante just don't pan out, as every bridge player knows."
33,"Various price-return ratios, such as price-earnings or dividend-price ratios, may seem to have more potential as indicators of bubbles than do simple rates of price appreciation."
34,"But even these are far from reliable--for a host of reasons, including changes in institutions, tax and accounting procedures, inflation, and underlying growth rates."
35,"In December 1996, before my time at the Board, John Campbell of Harvard and Robert Shiller of Yale made a presentation at the Fed, in which they used dividend-price ratios and related measures to argue that the stock market was overvalued."
36,"Though Campbell and Shiller were among those warning of a bubble in stock prices, and deserve credit for doing so, we should not lose sight of a simple quantitative point: According to their published article, their analysis of dividend-price ratios implied that, as of the beginning of 1997, the broad stock market was priced at three times its fundamental value (Campbell and Shiller, 1998, p. 13)."
37,"But I suspect that Campbell and Shiller's implicit estimate of the long-run value of the market was too pessimistic and that, in any case, an attempt to use this assessment to make monetary policy in early 1997 (presumably, a severe tightening would have been called for) might have done much more harm than good."
38,"9 Part of the reason that the standard ratios were too pessimistic in 1997 was that at least some of the run-up in stock prices in the latter 1990s was apparently justified by fundamentals, as evidenced by the remarkable growth in output and productivity in recent years, the recent recession notwithstanding."
39,"Pure bubbles--increases in asset prices that are 100 percent air--are, I suspect, rare."
40,"So the problem of a bubble-popping Fed is much tougher than just deciding whether or not a bubble exists; to follow this strategy, the Fed must also assess the portion of the increase in asset prices that is justified by fundamentals and the part that is not."
