,sentence
0,"According to the latest World Economic Outlook from the International Monetary Fund (IMF), consumer price inflation in the advanced economies over the decade beginning in 1997 and ending next year looks set to come in at an average annual rate of less than 2 percent, down from 3-1/2 percent for the previous ten years."
1,"The IMF figures for the United States show a smaller but still substantial decline in headline inflation, from about 3-3/4 percent to 2-1/2 percent."
2,"The drop in inflation for the non-industrial economies has been more striking, with average inflation falling from double to single digits over the same time periods.1 As someone who started work as a monetary policymaker in 1997, I am happy to acknowledge the accomplishments of many policymakers at the Federal Reserve and in other central banks around the world."
3,"Thanks to their success in fighting inflation, the central banking profession enjoys a very high standing."
4,"And as a related matter, we might say that monetary credibility, which I would define as the perception in the private sector that central banks will do what it takes to keep inflation under control, is also quite high."
5,"The Federal Open Market Committee (FOMC) at its most recent meeting increased the federal funds rate 25 basis points, to 4 percent, and observed: The cumulative rise in energy and other costs has the potential to add to inflation pressures; however, core inflation has been relatively low in recent months and longer-term inflation expectations remain contained."
6,".With underlying inflation expected to be contained, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured."
7,"Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability."
8,"Unfortunately, however, the story over the past twenty years is not so uniformly positive for growth."
9,"Again according to IMF figures, growth among the non-industrial economies appears to have increased to about 5-1/4 percent in the decade beginning in 1997, compared with growth of 3-3/4 percent in the previous ten years."
10,"Growth in the United States has also moved slightly higher over the two periods, from 3 percent to 3-1/4 percent."
11,"However, growth in the other industrial economies has softened, to less than 2-1/2 percent in the recent decade from more than 3 percent in the previous one."
12,"This decline reflects slowing in some of the larger economies--Japan, Germany, Italy, and the Netherlands--as well as the effect of the Asian crisis in 1997 on newly industrialized Asian economies.2 To me, it is axiomatic that monetary credibility, by reducing the level and variability of inflation, lays the foundations for stronger and more-sustained economic growth."
13,"In my remarks today, I want to discuss anecdotal and academic evidence for the relationship between monetary policy credibility and economic growth and to do so in two segments: first, the link between monetary policy credibility and inflation performance and, second, the link between inflation performance and longer-run economic growth."
14,"Monetary Policy Credibility and Inflation Performance Outcomes Does monetary credibility help secure lower inflation, less-variable inflation, and inflation that is less sensitive to shocks?"
15,"Low and stable inflation must start with sound policy--that is, policy that keeps output near potential and offsets shocks to supply and demand appropriately."
16,"When the central bank is viewed to be both committed to and effective at keeping inflation contained, inflation expectations will tend to be anchored."
17,"And so long as the central bank pursues sensible policies, those expectations will tend to be self-fulfilling, as they should lead to movements in prices and wages that are consistent with inflation staying low and stable."
18,"Conversely, if credibility is lacking and inflation expectations are high, firms will be raising prices, and workers will be demanding large wage increases, making it more costly, in terms of jobs and output, for the central bank to tighten policy sufficiently to achieve low inflation."
19,"In the past two years, crude oil prices have about doubled."
20,"During the 1970s, similar run-ups set off sharp increases in global inflation."
21,"Today, by contrast, core inflation rates both in the United States and abroad, while they have moved up some, remain essentially contained."
22,"In large part, they remain so because central banks, including the Federal Reserve, have substantially bolstered their commitment to price stability since the 1970s and markets are now much more confident that monetary authorities will keep inflation from rebounding."
23,"Accordingly, rising oil prices have not triggered a sharp rebound in long-term inflation expectations, and we have not seen the anticipatory hikes in prices and wages that were so destabilizing a few decades back."
24,"In essence, monetary credibility helps the central bank do its job, by inducing private sector participants also to take actions that help achieve the central bank's low inflation objective."
25,"Of course, given the persistence of high energy prices that the global economy has confronted of late, policymakers cannot be complacent."
26,Central bankers must reinforce their credibility and validate the confidence of market participants by actively leaning against inflationary pressures long before inflation itself builds.
27,"Again, the FOMC has done just that through its commitment to adjust policy as required to keep inflation at bay."
28,"Aside from such anecdotal evidence, much formal research supports the view that a strong commitment to price stability helps reduce and stabilize inflation."
29,"For example, Gagnon and Ihrig, staff economists at the Federal Reserve, have studied the effects of monetary policy on the response of inflation to currency depreciation.3 They show that, over the past few decades, the sensitivity of inflation to currency depreciation has generally declined in industrial economies."
30,"For 18 of the 20 industrial countries studied, the authors find that the rate of pass-through of currency depreciation to inflation fell as the rate of inflation declined between 1971 and 2000, with pass-through in the second half of the sample period averaging about a third of what it was in the first half."
31,"In addition, they find that these declines tended to be larger in countries where central banks increased the weight they placed on fighting inflation."
32,"The Gagnon and Ihrig result represents evidence that a strong commitment to price stability can lead to more-stable prices, but it leaves open the extent to which central bank credibility--as opposed to policy action--contributes to this outcome."
33,"Other research, conducted by Laxton and N'Diaye at the IMF, shows that a model of inflation and unemployment performs better when inflation expectations are entered into the model as a function of long-term bond yields than when such expectations are assumed to depend on past inflation alone.4 Thus, their research affirms the influence of inflation expectations on actual inflation."
34,"Finally, there is considerable literature on the effects of central bank independence on inflation.5 In one standard view, politically motivated desires to stimulate the economy, run budget deficits, or redistribute wealth in favor of one social group or another are important sources of inflationary pressure."
