,sentence
0,I intend to spend much of the remaining time discussing the evolving linkages between globalization and monetary policy.
1,"And here, much is different from my undergraduate days, importantly because of the shift to flexible exchange rates in the early 1970s."
2,"As consumers responding to lower prices and the greater availability of goods and services, and as investors seeking higher returns on investment, we have forced the growth of cross-border trade and financial transactions."
3,Their very low wages reflected their abysmally low productivity under the rigid economic and political systems they were saddled with.
4,"Worker productivity and real wages could be expected to be boosted further by efficiency gains associated with the spread of new production methods, new technologies, and new skills that often accompany greater openness to trade and foreign investment."
5,"The mix and location of production, relative product prices, and relative returns to the various inputs into production will change for economies already in the system, perhaps dramatically."
6,"At the same time, prices of goods and services imported from newly industrializing economies will decline relative to the prices of the products they buy from us and other developed nations, effectively raising the real incomes of U.S. citizens."
7,"Barriers to trade and other forms of protectionism not only interfere with these processes but also block the associated growth of productivity and, more generally, impede an economy's ability to weather shocks."
8,"Under the Federal Reserve Act, that job is to foster over the long run stable prices and maximum employment for the U.S. economy."
9,"If we did our job poorly and tolerated significant deviations from price stability and fluctuations in aggregate income and output, we would only add to the difficulties workers and businesses face in discerning the correct signals from evolving relative prices and in making the resultant necessary and beneficial adjustments in resource allocation."
10,"Exchange rates for the dollar with respect to major currencies were fixed in a system in which the United States enjoyed the ""exorbitant privilege"" of being the reserve currency."
11,"In effect, the United States was the ""nth"" country in the global economic system, meaning that U.S. economic preeminence implied that policy--including monetary policy--could be set essentially independently of the global economy; our trading partners would have to react to the downstream consequences of U.S. developments."
12,"The recovery of our trading partners from World War II, the development of more-sophisticated financial markets, the growth of trade, and the desires of other countries to pursue policies independent from those of the United States strained to the breaking point the exchange rate system put in place at the end of the war."
13,"In the early 1970s, we shifted from fixed exchange rates under the Bretton Woods system to the present arrangements, in which the dollar's value against major currencies is set by market forces."
14,"Swings in business cycles abroad, disruptions to the supply of imported goods like oil, and variations in exchange rates have left their imprint on the U.S. economy over the past thirty years."
15,"In the late 1990s, for example, financial crises in Asia, Latin America, and Russia created serious disturbances in the global financial system, posing new challenges for U.S. monetary policy makers."
16,"For example, a change in domestic demand should have a smaller effect on gross domestic product, employment, and prices in an open economy than in a closed one because some of its effect will fall on imports--through changes in income or the dollar's exchange rate, or both."
17,Perhaps the most consequential development for monetary policy was the shift to more-flexible exchange rates.
18,This shift both lifted the constraint of defending the exchange rate and strengthened the effect of policy actions.
19,"According to the textbooks, when exchange rates can move, easier monetary policy--lower interest rates--should stimulate demand by depreciating the currency and boosting net exports as well as by reducing the cost of borrowing domestically."
20,"Similarly, tighter policy should restrain demand and hold down prices through an appreciation of the currency in addition to raising interest rates."
21,"Admittedly, the exchange rate channel does not always work this way in practice; among other things, exchange rates also depend on trade and current account balances and on what is happening in the economies of our trading partners; and currency values respond more to the expected pattern of interest rates here and abroad than to the current short-term rates that central banks control."
22,"These factors mean that the exchange rate sometimes moves in surprising directions, complicating monetary policy."
23,"Furthermore, the exchange rate channel can amplify the effects of mistaken policies--for example, the dollar may fall and add to domestic inflation pressures if the stance of policy is overly accommodative."
24,"It took central banks some time to learn to operate successfully without the anchor of a fixed exchange rate, and partly for this reason inflation soared in the 1970s while economic activity stagnated."
25,"As central banks and governments came to recognize the critical importance of long-term price stability, inflation subsequently subsided."
26,"The fall in inflation coincided with a step-up in the pace of global economic integration, including in the past decade or more the increasing involvement of those economies in Asia and elsewhere."
27,"The question is whether that development has affected overall inflation and employment in industrial countries, and thus whether it may have changed the setting of monetary policy needed to maintain price stability and sustained high employment."
28,The Implications for Inflation I have been struck recently by the contrast between the views reported in the media and views among academic economists on this issue of globalization and inflation.
29,"The media tend to concentrate on the increasing availability of cheap goods and competitive pressures on labor compensation as a continuing, pervasive check on inflationary tendencies in industrial economies."
30,"In contrast, just two weeks ago, I attended a conference of leading academic and central bank researchers on inflation hosted by the Federal Reserve Board, at which globalization was hardly mentioned."
31,"One modeler had tacked an import price variable onto the equations explaining U.S. inflation, but the rest simply ignored any developments beyond our borders."
32,"For a monetary policy practitioner, this disconnect raises a puzzle and some very basic concerns."
33,"A possible implication of the view in the media is that the inflation penalty for allowing economies to run a little ""hotter"" than normal--that is, a bit beyond an economic long-run sustainable output--could be quite small, if there is any penalty at all."
34,"The academic view implies that for the most part I can proceed with regard to inflation as if the United States is, to a first approximation, a closed economy."
35,The advance of globalization has increased the range of goods and services available to be imported by U.S. households and firms and reduced the prices of many imported goods and services.
36,"In the case of consumer goods, these developments have directly held down the rate of increase of the imported-goods component of the consumer price index (CPI) and, thus, the rate of increase of the overall index; this direct effect on CPI inflation has risen over time as the import share of household spending has increased."
37,"Beyond this effect, falling prices for imported materials as well as capital equipment have reduced the production costs of U.S. firms, thereby indirectly restraining the growth of prices of domestically produced goods and services."
38,Globalization has reinforced disinflation by intensifying the competitive pressures faced by U.S. firms and workers.
39,"For some firms, the actual or potential availability of less-expensive foreign goods has squeezed profit margins and may have intensified the firms' search for cost-saving productivity enhancements."
40,"For workers in some sectors, labor compensation has likely been restrained by the threat of jobs being shifted overseas to take advantage of lower production costs in the new trading nations, and this wage restraint in turn has helped to hold down domestic prices."
41,How important have these direct and indirect price effects been?
42,"A precise answer to this question is beyond our abilities, but we can try to get a handle on the likely magnitude by using a simple reduced-form inflation equation of the sort employed by the Board's staff as an input into its inflation forecasts."
43,"This equation relates inflation to, among other factors, lagged inflation, resource utilization, and movements in the relative price of imports excluding energy, semiconductors, and computers."
44,"With it, we can simulate how core consumer prices would have been expected to evolve over the past ten years if relative import prices had remained constant--that is, had import prices gone up in line with those of domestically produced goods rather than rising approximately 1 percent per year slower on average, as actually occurred."
45,The arithmetic of this exercise suggests that the decline in import prices since the mid-1990s has shaved between 1/2 and 1 percentage point off core inflation over the past ten years.
46,Some of the historical decline in import prices was probably driven by movements in the dollar's exchange rate largely unrelated to the growing integration of world markets.
47,"For example, the dollar rose strongly in the second half of the 1990s, when investment was attracted here by a pickup in productivity growth and profits."
48,"And relative import prices would have been likely to decline even in the absence of increased globalization, given the dominant role in trade of manufacturing, in which technological advances have put important restraint on prices."
49,"On the basis of these considerations, the contribution of globalization to low inflation in the United States in recent years has probably been appreciably smaller than the simple model simulation might suggest--although not necessarily inconsequential."
50,"In this regard, although direct empirical studies of the effect of an individual country's export prices on the United States are scarce, one recent study by the Board's staff concluded that lower prices of Chinese imports have had at most only modest effects on U.S. prices in recent years, although more-significant effects were recorded in a few specific categories.2 In addition, a focus on past declines in the prices of imported products is only part of the story of the effects of globalization on inflation in this country."
51,Globalization and the integration of the newly emerging market economies have implications for the demand for goods and services as well as for their supply.
52,"Perhaps more consequentially, as trade theory, trade models, and recent experience suggest is likely to occur, new global traders are adding significant demand as well--especially for energy, basic commodities, and capital goods."
53,"For example, between 2000 and 2004, increases in Chinese steel consumption are estimated to have accounted for two-thirds of the increase in global steel demand."
54,"In fact, historically, industrializing countries have often raised global demand more than supply."
55,"Their trade accounts tend to be in surplus, in some cases substantially, an indication that they are supplying more goods into the global economy than they are demanding."
56,"Over time, one would expect the national savings surpluses of these newly integrating economies to decrease or even turn into deficits as opportunities to invest at home come to seem more profitable than placing savings abroad and as the desire of their residents to consume their rising wealth intensifies."
57,"Rising exchange rates, reflecting increasing productivity and real incomes, would help to reduce the countries' trade surpluses in two ways: Exports to industrial economies would no longer enjoy as large a price advantage and, obviously, would exert less downward pressure on inflation in those economies; and the demand for imports by the developing countries would rise."
58,"For a variety of reasons, some emerging-market economies have resisted upward pressures on their exchange rates, even if that resistance requires buying large quantities of dollars to keep their currencies from appreciating."
59,"But changes in exchange rates will be helpful in enabling them to adapt to rapidly changing internal and external developments while maintaining economic stability, and their recognition of that advantage should continue to lead to greater flexibility."
60,"Meanwhile, less than fully flexible exchange rates are probably contributing to the surpluses of these economies and to their disinflationary effect on the rest of the world."
61,"Taking all these factors into account, where do I come out on the question of how recent trends in globalization have affected inflation in the United States and other industrial countries?"
62,"On balance, under current circumstances, the entry of China, India, and others into the global trading system is probably having a modest disinflationary effect here."
63,"If some fundamental conditioning factors were to change--for example, if these countries' exchange rates were to rise and their demand to increase--different spending patterns that could reduce the degree of downward pressure on prices might emerge."
64,"In fact, we cannot rule out the possibility that globalization might some day even create inflationary pressures on balance."
65,"The Implications for Productivity, Potential Output, and the NAIRU If globalization is having a modest but persistent downward effect on U.S. inflation, what about its effects on employment, the other component of the Federal Reserve's dual mandate?"
66,This job-worker mismatch might for a time tend to raise the economy's sustainable nonaccelerating-inflation rate of unemployment (NAIRU).
67,"As a result, the aggregate labor market readily absorbs such disruptions as those from trade, leaving overall employment little affected."
68,"That we now have an unemployment rate as low as 5 percent, and have sustained that rate without an appreciable pickup of underlying inflation, is evidence that our economy's ability to provide jobs on a sustained basis has not been impaired."
69,"Although globalization should have little effect on aggregate employment and the NAIRU, international trade does expand the economy's productive potential."
70,"By enabling a country to concentrate on producing those goods and services in which it is most efficient, an expansion of trade boosts the productivity of domestic labor and capital, permanently raising the level of potential output."
71,"Moreover, the heightened competitive environment fostered by an increasingly global trading system, as I noted earlier, may force firms to be more innovative, further boosting the level, and perhaps even the growth rate, of productivity."
72,"The expansion in aggregate supply and national income implied by these forces in turn leads to a corresponding rise in aggregate demand; in particular, households are able to increase their standard of living by consuming more goods and services, both imported and domestic."
73,And it is the balance between potential supply and aggregate demand that concerns monetary policy.
74,The Implications for Monetary Policy Globalization in its latest manifestations does not relieve central banks of their responsibility for maintaining price and economic stability.
75,"Inflation can be affected by a number of factors in the short run, but over time it will be determined by the interactions of aggregate demand, potential supply, and the expectations of businesses and households about future inflation."
76,"Through their control over the amount of bank reserves in the financial system and short-term interest rates, central banks can influence the balance of demand and potential supply, and their actions may also have direct effects on inflation expectations over time."
77,"Over the long run, the central bank has full responsibility for determining the economy's average rate of inflation."
78,"How the forces of demand, potential supply, and expectations interact has probably not been changed in any fundamental way by the recent trend of globalization."
79,"To be sure, the integration of newly industrializing economies into the global trading system is exerting downward pressure on costs and prices."
