,sentence
0,"Main Menu Toggle Button Sections Search Toggle Button Search Search Submit Button Submit Aboutthe Fed Structure of the Federal Reserve System The Fed Explained Board Members Advisory Councils Federal Reserve Banks Federal Reserve Act Currency Board Meetings Board Votes Diversity & Inclusion Careers Do Business with the Board Holidays Observed - K.8 Ethics & Values Contact Requesting Information (FOIA) FAQs Economic Education Fed Financial Statements Innovation News & Events Press Releases Speeches Testimony Calendar Videos Photo Gallery Conferences MonetaryPolicy Federal Open Market Committee About the FOMC Meeting calendars and information Transcripts and other historical materials FAQs Monetary Policy Principles and Practice Notes Policy Implementation Policy Normalization Policy Tools Reports Monetary Policy Report Beige Book Federal Reserve Balance Sheet Developments Review of Monetary Policy Strategy, Tools, and Communications Overview Supervision& Regulation Institution Supervision Community & Regional Financial Institutions Large Financial Institutions Foreign Banking Organizations Financial Market Utilities Consumer Compliance Reports Federal Reserve Supervision and Regulation Report Reporting Forms All Reporting Forms Recent Updates Information collections under review Financial Statements Applications/structure change Federal Financial Institutions Examination Council (FFIEC) Municipal & Government Securities Supervision & Regulation Letters By Year By Topic Banking Applications & Legal Developments Application Process Board & Reserve Bank Action Enforcement Actions & Legal Developments Regulatory Resources Regulations Manuals Basel Regulatory Framework Volcker Rule Education, Training, and Assistance Banking & Data Structure Beneficial Ownership reports Large Commercial Banks U.S. Offices of Foreign Entities Financial Holding Companies Interstate Branching Securities Underwriting & Dealing Subsidiaries Minority Depository Institutions FinancialStability Financial Stability Assessments About Financial Stability Types of Financial System Vulnerabilities & Risks Monitoring Risk Across the Financial System Proactive Monitoring of Markets & Institutions Financial Stability & Stress Testing Financial Stability Coordination & Actions Responding to Financial System Emergencies Cooperation on Financial Stability Reports Financial Stability Report PaymentSystems Regulations & Statutes Regulation CC (Availability of Funds and Collection of Checks) Regulation II (Debit Card Interchange Fees and Routing) Regulation HH (Financial Market Utilities) Other Regulations and Statutes Payment Policies Federal Reserve's Key Policies for the Provision of Financial Services Overnight Overdrafts Payment System Risk Sponsorship for Priority Telecommunication Services Reserve Bank Payment Services & Data Automated Clearinghouse Services Check Services Currency and Coin Services Daylight Overdrafts and Fees FedNowâ„ Service Fedwire Funds Services Fedwire Securities Services Fiscal Agency Services National Settlement Service Financial Market Utilities & Infrastructures Supervision & Oversight of Financial Market Infrastructures Designated Financial Market Utilities International Standards for Financial Market Infrastructures Research, Committees, and Forums Payment Research Federal Reserve Payments Study (FRPS) Payments System Policy Advisory Committee Forums EconomicResearch Meet the Economists Working Papers and Notes Finance and Economics Discussion Series (FEDS) FEDS Notes International Finance Discussion Papers (IFDP) Data, Models and Tools Economic Research Data FRB/US Model Estimated Dynamic Optimization (EDO) Model Survey of Consumer Finances (SCF) Data Data Download Program Bank Assets and Liabilities Aggregate Reserves of Depository Institutions and the Monetary Base - H.3 Assets and Liabilities of Commercial Banks in the U.S. - H.8 Assets and Liabilities of U.S."
1,Corporations Dealer Financing Terms Senior Credit Officer Opinion Survey on Dealer Financing Terms Exchange Rates and International Data Foreign Exchange Rates - H.10/G.5 International Summary Statistics Securities Holdings and Transactions Statistics Reported by Banks and Other Financial Firms in the United States Structure and Share Data for U.S. Offices of Foreign Banks Financial Accounts Financial Accounts of the United States - Z.1 Household Finance Consumer Credit - G.19 Household Debt Service and Financial Obligations Ratios Mortgage Debt Outstanding Survey of Consumer Finances (SCF) Survey of Household Economics and Decisionmaking Industrial Activity Industrial Production and Capacity Utilization - G.17 Interest Rates Selected Interest Rates - H.15 Micro Data Reference Manual (MDRM) Micro and Macro Data Collections Money Stock and Reserve Balances Factors Affecting Reserve Balances - H.4.1 Money Stock Measures - H.6 Other Yield Curve Models and Data Consumers& Communities Regulations Community Reinvestment Act (CRA) All Regulations SupervisionÂ & Enforcement CA Letters Enforcement Actions Independent Foreclosure Review Community Development Housing and Neighborhood Revitalization Small Business and Entrepreneurship Employment and Workforce Development Community Development Finance Rural Community and Economic Development Conferences ResearchÂ & Analysis Survey of Household Economics and Decisionmaking Research Publications & Data Analysis Community Advisory Council Consumer Resources Mortgage and Foreclosure Resources Federal Reserve Community Development Resources Home News & Events Speeches Speech PDF Please enable JavaScript if it is disabled in your browser or access the information through the links provided below.
2,"November 19, 2021 Perspectives on Global Monetary Policy Coordination, Cooperation, and Correlation Vice Chair Richard H. Clarida At the ""Macroeconomic Policy and Global Economic Recovery"" 2021 Asia Economic Policy Conference, sponsored by the Federal Reserve Bank of San Francisco Center for Pacific Basin Studies, San Francisco, California (via webcast) Share Watch Live In my remarks today, I would like to offer some perspectives on global monetary policy correlation and what it canâ€”and cannotâ€”reveal about the prevalence and value of global monetary policy coordination or, in the limit, binding global monetary cooperation.1 In both the Global Financial Crisis (GFC) and the Global Pandemic Collapse (GPC), major central banks around the world responded by cutting policy rates to, and then keeping them at, their effective lower bounds (ELBs); by increasing their balance sheets through ambitious and expansive large-scale asset purchase and lending programs; and by offering forward guidanceâ€”both Delphic and Odysseanâ€”on the stance of their future monetary policies.2 As these examples make clear, we certainly do observe that national monetary policies are often correlated, and such examples are not confined to recent experience."
3,"Indeed, the international monetary economics literature abounds with historical and empirical studies of correlated global monetary policy cycles, not to mention the evident secular downtrend in global monetary policy rates observed in recent decades."
4,"To begin with the theory, it has long been appreciated that in the sorts of economic models used by central banks around the world, the calibrated gains to international monetary policy cooperation are found to be rather modest relative to a status quo ante in which each country runs a sensible policy, taking as given the sensible policies of the other countries."
5,"Today I will make a somewhat different, and less often discussed, case questioning formal global monetary policy cooperationâ€”that, in practice, adopting it could plausibly erode central bank credibility and public support for central bank instrument independence."
6,"International monetary policy coordination, which I think of as including the sharing of information and analysis among central banks regarding the evolution of their individual economies as well as the considerations that govern the setting of their policy instrumentsâ€”in other words, information about their policy reaction functions can, and in my observation certainly does, enhance the design and effectiveness of monetary policy execution for each country."
7,"But while international monetary policy coordination may enhance the efficiency of monetary policy execution, I am skeptical that in practice there are additional material, reliable, and robust gains that would flow from a formal regime of binding monetary policy cooperation, at least among major G-7 economies with flexible exchange rates, open capital accounts, and central bank mandates that include price stability."
8,"In such a regime, national monetary policies in each country would be constrained to be set in such a way so as to jointly maximize some metric for global price stability and perhaps also other objectives."
9,The reason is that there can be global externalities to monetary policy that create such theoretical gains to cooperation.
10,"However, as Clarida, Galí, and Gertler (2002), among others, have shown in the context of central banks with domestic price-stability mandates, to achieve the theoretical gains to international monetary policy cooperation, policy in each country must be set with reference to an index of inflation in all countries party to the cooperative agreement."
11,"This is a policy that no central bank would choose were it not bound to the agreement to achieve domestic price stability while taking other central banks' policies as given, which, of course, raises the question of how such an agreement might be enforced."
12,"But in practice, no sovereign central bank outsources its policy to an Excel spreadsheet, and, moreover, best-practice policy rules incorporate inputsâ€”such as the neutral rate of interest or expected inflationâ€”that are unobserved and time varying and thus difficult to monitor."
13,"For example, the Federal Reserve is mandated to pursue policies that achieve ""maximum employment and price stability."""
14,"The European Central Bank (ECB) is mandated by treaty to pursue price stability but also has a secondary mandate to contribute to achieving the objectives of the European Union, which include balanced economic growth and full employment."
15,"Similarly, the Bank of England's primary objective is to achieve the U.K. government's target of 2 percent inflation, but its secondary objective is to support the government's policy aims, including those for employment, growth, andâ€”more recentlyâ€”environmental sustainability."
16,"So even though all major central banks are mandated to achieve ""price stability"" in some form or fashion, their mandates typically include other obligations that vary across jurisdictions."
17,"Because these obligations can, and sometimes do, require central banks to make a tradeoffâ€”for example, in the United States, between inflation and employment in the presence of supply shocksâ€”defining the objective that a cooperative agreement would choose to maximize would be a formidable task."
18,"Simply stated and in the context of a price-stability mandate for each central bank, the problemâ€”as I see itâ€”is the threat to the credibility of the central bank, the challenges to central bank communication, and the resulting potential loss of support for its policy actions from the public when the policy choices that would be required by binding monetary policy cooperation react not only to home inflation deviations from target, but also to deviations of foreign inflation from target."
19,"In theoretical models, the commitment to the inflation target is just assumed to be perfect and credible, but in practice, credibility appears to be a function of central bank communication and of the policies actually implemented pushing inflation towardâ€”and, in the absence of shocks, keeping inflation atâ€”target."
20,"I suspect that, in practice, central banks would have a hard time maintaining credibility and independence as well as communicating a policy that raised home interest rates aggressively not because home inflation is too high but because foreign inflation is!"
