,sentence
0,"At the Fed, we like to say that monetary policy is data dependent."
1,"We must sort out in real time, as best we can, what the profound changes underway in the economy mean for issues such as the functioning of labor markets, the pace of productivity growth, and the forces driving inflation."
2,"I will then turn to three challenges our dynamic economy is posing for policy at present: First, what would the consequences of a sharp rise in the price of oil be for the U.S. economy?"
3,"Second, with terabytes of data increasingly competing with truckloads of goods in economic importance, what are the best ways to measure output and productivity?"
4,"Put more provocatively, might the recent productivity slowdown be an artifact of antiquated measurement?"
5,"Given our mandate of maximum employment and price stability, this question is at the very core of our work."
6,I will discuss how we are using big data to improve our grasp of the job market in the face of such revisions.
7,"After exploring them, I will comment briefly on recent developments in money markets and on monetary policy."
8,"World War I was breaking out in Europe, and over the next four years the war would fuel profound growth and transformation in the U.S. economy.1 But you could not have seen this change in the gross national product data; the Department of Commerce did not publish those until 1942."
9,What Are the Consequences of an Oil Price Spike?
10,Let's turn now to the first question of the consequences of an oil price spike.
11,"Since then, remarkable advances in the technology for finding and extracting oil have led to a rapid increase in production to levels higher than ever before.3 In 2018, the United States became the world's largest oil producer.4 Oil exports have surged, imports have fallen (figure 2), and the U.S. Energy Information Administration projects that this month, for the first time in many decades, the United States will be a net exporter of oil.5 As monetary policymakers, we closely monitor developments in oil markets because disruptions in these markets have played a role in several U.S. recessions and in the Great Inflation of the 1960s and 1970s."
12,"Traditionally, we assessed that a sharp rise in the price of oil would have a strong negative effect on consumers and businesses and, hence, on the U.S. economy."
13,"Today a higher oil price would still cause dislocations and hardship for many, but with exports and imports nearly balanced, the higher price paid by consumers is roughly offset by higher earnings of workers and firms in the U.S. oil industry."
14,"Moreover, because it is now easier to ramp up oil production, a sustained price rise can quickly boost output, providing a shock absorber in the face of supply disruptions."
15,"Thus, setting aside the effects of geopolitical uncertainty that may accompany higher oil prices, we now judge that a price spike would likely have nearly offsetting effects on U.S. gross domestic product (GDP)."
16,How Should We Measure Output and Productivity?
17,Let's now turn to the second question of how to best measure output and productivity.
18,"In 1987, Nobel Prizeâ€“winning economist Robert Solow quipped that ""you can see the computer age everywhere but in the productivity statistics."
19,"""6 In the second half of the 1990s, this measurement puzzle was at the heart of monetary policymaking.7 Chairman Alan Greenspan famously argued that the United States was experiencing the dawn of a new economy, and that potential and actual output were likely understated in official statistics."
20,"Where others saw capacity constraints and incipient inflation, Greenspan saw a productivity boom that would leave room for very low unemployment without inflation pressures."
21,"In light of the uncertainty it faced, the Federal Open Market Committee (FOMC) judged that the appropriate riskâ€‘management approach called for refraining from interest rate increases unless and until there were clearer signs of rising inflation."
22,"Under this policy, unemployment fell near record lows without rising inflation, and later revisions to GDP measurement showed appreciably faster productivity growth.8 This episode illustrates a key challenge to making data-dependent policy in real time: Good decisions require good data, but the data in hand are seldom as good as we would like."
23,Productivity is again presenting a puzzle.
24,"Official statistics currently show productivity growth slowing significantly in recent years, with the growth in output per hour worked falling from more than 3 percent a year from 1995 to 2003 to less than half that pace since then.9 Analysts are actively debating three alternative explanations for this apparent slowdown: First, the slowdown may be real and may persist indefinitely as productivity growth returns to moreâ€‘normal levels after a brief golden age.10 Second, the slowdown may instead be a pause of the sort that often accompanies fundamental technological change, so that productivity gains from recent technology advances will appear over time as society adjusts.11 Third, the slowdown may be overstated, perhaps greatly, because of measurement issues akin to those at work in the 1990s.12 At this point, we cannot know which of these views may gain widespread acceptance, and monetary policy will play no significant role in how this puzzle is resolved."
25,"As in the late 1990s, however, we are carefully assessing the implications of possibly mismeasured productivity gains."
26,"Moreover, productivity growth seems to have moved up over the past year after a long period at very low levels; we do not know whether that welcome trend will be sustained."
27,Recent research suggests that current official statistics may understate productivity growth by missing a significant part of the growing value we derive from fast internet connections and smartphones.
28,"And, adding to the measurement challenge, many of these services are free, which is to say, not explicitly priced."
29,"Researchers have tried to answer these questions in various ways.13 For example, Fed researchers have recently proposed a novel approach to measuring the value of services consumers derive from cellphones and other devices based on the volume of data flowing over those connections.14 Taking their accounting at face value, GDP growth would have been about 1/2 percentage point higher since 2007, which is an appreciable change and would be very good news."
30,"Growth over the previous couple of decades would also have been about 1/4 percentage point higher as well, implying that measurement issues of this sort likely account for only part of the productivity slowdown in current statistics."
