,sentence
0,The Federal Reserve is justly proud of its success in reducing and stabilizing inflation in the United States.
1,"When Paul Volcker became Fed chairman twenty-five years ago, Americans were enduring double-digit inflation rates and subpar economic performance."
2,"Under the leadership of Volcker and, subsequently, Alan Greenspan, the Federal Open Market Committee took the actions necessary to bring the nation to price stability."
3,"In my view, the conquest of inflation has been a major source of the more-rapid economic growth and the greater stability of output and employment that the United States has enjoyed since the mid-1980s (Bernanke, 2004)."
4,"Impressive as the Fed's inflation-fighting accomplishments may be, however, inflation developments to our south, in Latin America, may prove to be more impressive yet."
5,"For much of the latter half of the twentieth century, Latin America experienced recurrent bouts of high inflation together with erratic growth and periods of economic and financial crisis."
6,"Since the mid-1990s, however, inflation rates in virtually all of Latin America have come down dramatically, to the single digits in most cases."
7,"Will Latin American progress on inflation be sustained, or is the recent improvement only a temporary lull?"
8,"In my remarks today I will offer some tentative answers to these questions, noting as always that the views I will express are not necessarily shared by my colleagues at the Federal Reserve.1 The Roots of Latin American Inflation For those of us here in the United States, acclimated as we have become to price stability, the severity of inflation in many Latin American countries in recent decades may be difficult to comprehend."
9,"A measure of price changes in nine of the most populous Latin American countries shows that inflation in the region averaged nearly 160 percent per year in the 1980s and 235 percent per year in the first half of the 1990s.2 Indeed, high inflation morphed into hyperinflation--conventionally defined as inflation exceeding 50 percent per month (Cagan, 1956)--in a number of Latin countries during the latter part of the 1980s and in the early 1990s."
10,"Brazil's inflation rate, for example, exceeded 1,000 percent per year in four of the five years between 1989 and 1993."
11,"Other Latin American countries suffering hyperinflations at about that time included Argentina, Bolivia, Nicaragua, and Peru."
12,A particularly striking aspect of this poor inflation performance is that it occurred while most of the rest of the world was reducing inflation to low levels.
13,"Inflation in the region began to moderate in the mid-1990s, however."
14,"Inflation in nine major countries--which, as already noted, averaged nearly 235 percent per year in the first half of the 1990s--averaged only 13 percent per year in 1995-99 and less than 8 percent in 2000-04 despite the spike in Argentine inflation that followed that country's crisis in 2002.3 Why was inflation a perennial problem in Latin America until about ten years ago, and what explains the recent improvement?"
15,"Fundamentally, in my view, inflation trends are driven by ideas and politics, which in turn influence economic institutions and economic policies."
16,"In the realm of ideas, the current consensus among economists--that money growth generated by fiscal deficits is the driving force behind virtually all episodes of very high inflation--has not always held sway in the region.4 For example, during the 1950s and 1960s, the United Nations Economic Commission for Latin America and the Caribbean (ECLAC), under the direction of Raul Prebisch, promoted so-called structuralist theories of development."
17,"The outsized role of the government in the economies that pursued the import substitution strategy, together with relatively narrow tax bases and inefficient tax collection, led to chronic fiscal deficits and pervasive economic inefficiency in the protected industries."
18,"Importantly, structuralism placed little weight on monetary factors in explaining inflation."
19,"Proponents of this approach viewed price increases as being determined largely on the real side of the economy--for example, by spot shortages arising from uneven patterns of development and by the efforts of labor and other groups to increase their shares of aggregate income."
20,"From the structuralist perspective, monetary policy makers have little option other than to accommodate wage and price increases, as these increases are determined outside the monetary sphere--a conclusion that rationalized central banks' abdication of responsibility for inflation."
21,Structuralists also promoted extensive indexation of wages and contracts as a way of minimizing unintended distributional consequences of the unavoidable inflation.
22,"Unfortunately, pervasive wage-price indexation only increased the virulence of inflationary cycles, as price increases were rapidly transmitted to wages and then back to prices."
23,"Among the political sources of inflation, populist views exerted strong influence in many Latin American countries, supported by understandable public dissatisfaction over the degree of income inequality."
24,These over-expansionary fiscal and monetary policies were generally followed in short order by wage and price controls and new rounds of subsidies as the overheating economy stoked inflation and inflation expectations and created bottlenecks and shortages.
25,"Currency overvaluation, capital flight, declining real tax revenues, sharp increases in external debt, and accelerating inflation completed the downward spiral, which typically ended in general economic and political crisis."
26,"Ironically, the poor often were among those most hurt by extreme populist policies because they were the most vulnerable to rising unemployment and real-wage declines and the least able to protect themselves against inflation.5 Latin America's macroeconomic problems reached their apogee during the so-called Lost Decade of the 1980s."
27,Governments had run up large amounts of external debt in the 1970s in an attempt to maintain growth in the face of oil price shocks and macroeconomic mismanagement at home.
28,"But in 1982, during a period of high real interest rates and slow growth around the globe, Mexico briefly defaulted on its debt, an event that marked the beginning of the debt crisis of the 1980s."
29,"Currencies were sharply devalued as current accounts were forced to adjust, rising fiscal deficits were again financed by money creation, and inflation soon rose to new heights."
30,"Several ""heterodox"" stabilization plans initiated in the mid-1980s, such as Argentina's Austral Plan and Brazil's Cruzado Plan, attempted to stabilize the currency and rein in inflation by using a fixed exchange rate as a nominal anchor."
31,"As a fixed exchange rate (if successfully maintained) ties down the level of import prices, policymakers hoped that this approach would stabilize inflation and inflation expectations more generally."
32,"Other features of heterodox plans included the scaling back of indexation provisions and, in some cases, the imposition of wage and price controls."
33,"However, in most cases, the underlying fiscal problems were not addressed, resulting in the collapse of the stabilization plans and further acceleration of inflation."
34,"Notwithstanding a sharp banking and balance-of-payments crisis early in the decade, inflation in Chile averaged less than 20 percent in the 1980s, compared with rates of about 350 percent in Argentina and 265 percent in Brazil."
35,"The Achievement of Price Stability in the 1990s After so many years of failed stabilization attempts, an observer in 1990 might have been forgiven for concluding that low and stable inflation would remain elusive in Latin America."
