,sentence
0,"As we move closer to price stability, the necessity of measuring prices accurately has become an especial challenge."
1,Biases of a few tenths in annual inflation rates do not matter when inflation is high.
2,"They do matter when, as now, a debate has emerged over whether our economies are moving toward price deflation."
3,"In today's advanced economies, allocative decisions are primarily made not by governments but by markets, and the central guide to the efficient allocation of resources in a market economy is prices."
4,"Prices are the signals through which tastes and technology affect the decisions of consumers and producers, directing resources toward their highest valued use."
5,"Of course, this signaling process would work with or without government statistical agencies that measure individual and aggregate price levels, and in this sense, price measurement probably is not fundamental for the overall efficiency of the market economy."
6,"Indeed, vibrant market economies existed long before government agencies were established to measure prices."
7,"Nonetheless, in a modern monetary economy, accurate price measurement is of considerable importance, increasingly so for central banks whose mandate is to maintain financial stability."
8,"Accurate price measures are necessary for understanding economic developments, not only involving inflation but also involving real output and productivity."
9,"If the general price level is estimated to be rising more rapidly than is in fact the case, then we are simultaneously understating growth in real output and productivity."
10,"Under these circumstances, policymakers must be cognizant of the shortcomings of our published price indexes to avoid misguided actions that will provoke unintended consequences."
11,"Clearly, central bankers need to be conscious of the problems of price measurement as we gauge policies designed to promote price stability and maximum sustainable economic growth."
12,"Moreover, many economic transactions, both private and public, are explicitly tied to movements in some published price index, most commonly a consumer price index; and some transactions that are not explicitly tied to a published price index may nevertheless take such an index into account less formally."
13,"If the price index is not accurately measuring what the participants in such transactions believe it is measuring, then economic transactions will be skewed."
14,"The measured price indexes have played an especially prominent role in Germany, both in terms of public perceptions of inflation performance and as a guide for policymakers."
15,The Bundesbank's long-standing commitment to price stability and the public's support for that commitment derive at least to some extent from Germany's experiences with hyperinflation earlier this century.
16,"Given this experience with the devastation that such inflation can bring to the economy and to people's lives, it comes as no surprise that your public and your policymakers give such careful scrutiny to the available measures of inflation."
17,Germany has a reputation for special vigilance in guarding the stability of the price level and has achieved an admirable record of success in maintaining low inflation over the postwar period.
18,"From the standpoint of monetary policy, this very success makes accurate price measurement all the more important."
19,"When measured inflation is high, we can be confident that the proper direction of monetary policy is to bring inflation lower."
20,"But when measured inflation is low, the proper direction of monetary policy, as I indicated, could depend crucially on the accuracy of those measurements."
21,"The importance of accurate price measurement was particularly apparent during unification, when it became necessary to gauge productivity in East and West Germany on a comparable basis."
22,"Initial estimates of East German productivity relative to that of the West were considerably higher than later, more accurate estimates showed to be the case."
23,"These differences, we are told, owed largely to the difficulties in adjusting the prices of East German products to take into account that they were, on average, of lower quality than the equivalent items produced in the West."
24,"In thinking about the problems of price measurement, a distinction must be made between the measurement of individual prices, on the one hand, and the aggregation of those prices into indexes of the overall price level, on the other."
25,"The notion of what we mean by a general price level--or more relevantly, its change--is never unambiguously defined."
26,"Moreover, in practice, aggregation can be complicated because standard price indexes frequently assume that individuals and businesses purchase the same basket of goods and services over time--whereas, in fact, people substitute some goods for others when relative prices change and as new goods are introduced."
27,"How one aggregates individual prices, of course, depends on the purpose of the measure."
28,"It is the measurement of individual prices, not the aggregation of those prices, that is so difficult conceptually."
29,"At first glance, observing and measuring prices might not appear especially daunting."
30,"After all, prices are at the center of virtually all economic transactions."
31,But dividing that nominal value change into components representing changes in real quantity versus price requires that one define a unit of output that is to remain constant over time.
32,Defining such a constant-quality unit of output is the central conceptual difficulty in price measurement.
33,"Such a definition may be clear for unalloyed aluminium ingot of 99.7 percent purity for the vast proportion of transactions; consequently, its price can be compared over time with a degree of precision adequate for virtually all producers and consumers of aluminium ingot."
34,"Similarly, the prices of a ton of cold rolled steel sheet, or of a linear meter of cotton broad woven fabric, can be reasonably compared over a period of years."
35,"But when the characteristics of products and services are changing rapidly, defining the unit of output, and thereby adjusting an item's price for improvements in quality, can be exceptionally difficult."
36,"These problems are becoming pervasive in modern economies as service prices, which are generally more difficult to measure, become more prominent in aggregate price measures."
37,The continual introduction of new goods and services onto the markets creates special challenges for price measurement.
38,"The area of medical care, where technology is changing in ways that make techniques of only a decade ago seem archaic, provides some particularly striking illustrations of the difficulties involved in measuring quality-adjusted prices."
39,"How, then, will we measure inflation in the future if our measurement techniques become increasingly obsolete?"
40,"We must keep in mind that, difficult as the problem seems, consistently measured prices do exist in principle."
41,"Embodied in all products is some unit of output, and hence of price, that is recognizable to those who buy and sell the product if not to the outside observer."
