,sentence
0,I am going to offer some interpretations of the outlook as a context for the recent policy action by the Federal Reserve and explain how I view this action as part of a prudent and systematic strategy for monetary policy.
1,"Before proceeding, let me emphasize that the views on the economic outlook and monetary policy strategy I present this afternoon are my own."
2,"Fourth, I'll offer several interpretations of the policy action in relation to what I believe are important aspects of the strategy of monetary policy."
3,The Analytical Framework Let me remind you at the outset of the framework I have been using to explain the challenge facing monetary policy in the current environment of healthy growth and high levels of resource utilization.
4,The risk of higher inflation in this environment has two dimensions.
5,"First, there is the risk that current utilization rates are already so high that inflation will gradually increase over time."
6,"Second, there is the risk that the growth in output will be above trend going forward, implying that utilization rates will rise from their already high level, compounding the risk of higher inflation."
7,"Some apparently believe there are no speed limits, and no utilization rate can be so elevated that it threatens higher inflation."
8,"The reality is that above-trend growth raises utilization rates and, after some point, excessively high utilization rates result in higher inflation."
9,"But it is also true that threshold utilization rates and trend growth can change, that the current threshold levels for both utilization and growth rates are uncertain, that inflation can be affected by factors other than excess demand, and that policy is not infallible."
10,"This means that it was undertaken not in response to where the economy and inflation were at the time of the policy change, but in response to where the economy and inflation were projected to be in the future, absent a policy change."
11,"Such policy action necessarily involves a forecast and such a forecast typically is grounded in some model that relates growth, unemployment, wage change and inflation, among other variables."
12,So let me be specific about the causal structure of the model that underpins my judgment with respect to appropriate monetary policy action.
13,"First, the proximate source of an increase in inflation is excess demand in labor and/or product markets."
14,"In the labor market, this excess demand gap is often expressed in this model as the difference between the prevailing unemployment rate and NAIRU, the non-accelerating inflation rate of unemployment."
15,"Second, once an excess demand gap opens up, inflation increases indefinitely and progressively until the excess demand gap is closed, and then stabilizes at the higher level until cumulative excess supply gaps reverse the process."
16,"There is a third principle that I subscribe to, which, though not as fundamental as the first two, also plays a role in my forecast and in my judgment about the appropriate posture of monetary policy today."
17,Utilization rates in the labor market play a special role in the inflation process.
18,"That is, inflation is often initially transmitted from labor market excess demand to wage change and then to price change."
19,"This third principle may be especially important today because, in my view, there is an important disparity between the balance between supply and demand in the labor and product markets, with at least a hint of excess demand in labor markets, but very little to suggest such imbalance in product markets."
20,"It is important to understand that the Phillips Curve is a model of inflation dynamics, not a model that determines the equilibrium inflation rate."
21,"For this reason, the Phillips Curve paradigm is not at all inconsistent with the view that inflation is, in the long run, exclusively a monetary phenomenon."
22,"In other words, NAIRU is consistent with any constant rate of inflation, including zero."
23,The Phillips Curve therefore cannot determine inflation in the long run because it is consistent with any constant rate of inflation.
24,What does determine the rate of inflation in the long run?
25,"The rate of money growth, of course, though one needs to assume a stable money demand function to get a stable relationship between money growth and inflation."
26,"What does the Phillips Curve explain, if not the long-run level of inflation?"
27,"The answer is that it explains the dynamics of the inflation process, how the economy evolves from one inflation rate to another, for example, in response to an increase in the rate of money growth."
28,The dynamics of changes in inflation operate through excess demand in labor and/or product markets.
29,"Thus the Phillips Curve indicates that, if the unemployment rate is maintained at a level below NAIRU, inflation increases over time, progressively and indefinitely."
30,The initial source of an increase in inflation can be anything which produces excess demand in labor and output markets.
31,"It could also be a supply shock, but I am ignoring this possibility so I can focus exclusively on the implications of the current strength in aggregate demand."
32,"Under an interest rate operating procedure, an increase in aggregate demand which increases output, utilization rates, and, ultimately, inflation will itself generate an increase in the money supply to support the higher nominal income."
33,"Still, this relationship was about the most stable tool in the macroeconomists' tool kit for most of the past 20 years; those who were willing to depend on it were likely to be very successful forecasters of inflation, and the record speaks for itself on this score."
34,"Nevertheless, the combination of the 7-year low in the unemployment rate and 30-year low in inflation was a surprise to those using this framework."
35,"But, it should also be noted that monetary policy has responded appropriately to this surprise."
36,"That is, monetary policy has been careful not to be tied rigidly to a constant estimate of NAIRU."
37,"Instead, in my view, monetary policymakers have, in effect, implicitly adjusted their estimate of NAIRU to reflect the incoming data; this might be viewed as following a procedure like the time-varying parameter estimation technique applied by Robert Gordon and others."
38,"In the short run, there are many factors, in addition to aggregate demand, that influence inflation – including changes in the minimum wage, shocks to food and oil prices unrelated to the balance between aggregate demand and supply in the U.S., changes in the exchange rate, and exogenous effects on health care costs, etc."
39,"One explanation for the better than expected performance of core inflation in relation to the unemployment rate focuses, for example, on a series of favorable supply shocks – including the slowdown in benefit costs and the decline in import prices – that traditionally are not incorporated in estimated Phillips Curves."
40,"For example, the evidence suggests that changes in the demographic composition of the labor force affect NAIRU and it is also likely that government programs, including unemployment compensation and welfare, also affect NAIRU."
41,"Clearly, one of the challenges of monetary policy is to set policy in the context of uncertainty about the precise value of NAIRU."
42,The second element in the analytical framework is the link from output growth to the level of excess demand.
43,The economy has a capacity to grow over time that is limited by the sum of the trend rate of growth in the labor force and the trend rate of growth in labor productivity.
44,"While both components can change over time and labor force and productivity growth are subject to both cyclical variation as well as secular shift, the historical record suggests that the trend rate of output growth changes very slowly over time."
45,"Currently, the trend rate of labor force growth is near 1 percent per year (based on population growth and leaving, for later, the interpretation of the recent rise in the participation rate) and the trend rate of productivity growth is slightly above 1 percent per year (though there is more than the usual uncertainty about this estimate, in part due to conflicting indications in measures of productivity derived from the product and income sides of the national accounts), resulting in trend output growth in the 2-2½ percent range."
46,"A key relationship is that when actual growth in output equals trend growth, utilization rates are constant; and when actual growth exceeds trend growth, utilization rates increase."
47,"Now we can put the causal structure of the inflation process together, connecting up growth, unemployment rates, and inflation."
48,Growth above trend raises utilization rates.
49,Rising labor force utilization rates raise wage change relative to productivity growth.
50,An increase in wage change relative to productivity growth raises labor costs and an increase in labor costs results in higher price inflation.
51,Does growth cause inflation?
52,"Certainly, higher trend growth does not raise inflation."
53,"Indeed, an unexpected increase in trend productivity and hence trend growth in output would likely result in lower inflation for a while; if the rate of money growth were held constant, a permanent increase in productivity growth would result in a permanent decline in inflation."
54,"Although above-trend growth in output does not directly cause inflation, to the extent it results in increases in utilization rates, after some point, sustained above-trend growth will result in higher inflation."
55,"First, we have to worry about whether there may have been a change in trend growth, for example, due to a rise in trend productivity growth or a change in the trend in labor force participation."
56,"If trend growth has increased, whether because of higher labor force growth or higher productivity growth, then we would observe that rapid growth does not raise utilization rates."
57,"If NAIRU is lower than we expect, then the current unemployment rate is less likely to be associated with excess demand in the labor market and therefore poses less risk of higher inflation."
58,"For example, it is important to confirm that utilization rates are rising before continuing very long to tighten policy to damp presumed above-trend growth."
59,This will prevent a persistent mistake in the face of an unexpected shift in the economy's trend rate of growth.
60,Monetary policy usually avoids this mistake by focusing on utilization rates and not growth.
61,"The second check is to confirm that, following a decline in the unemployment rate, wage change is moving higher, consistent with increased excess demand in the labor market."
62,"In addition, we have to take into account temporary forces related to, for example, minimum wage, health care costs, and exchange rates."
63,"Finally, we have to make allowances for the dynamics of the process, including the tendency for inertia to result in only a very small initial increase in inflation once excess demand has developed and the tendency of the initial rise in wages in excess of productivity to be tempered by a decline in profit margins before leading to higher prices."
64,"Growth in the first quarter appears to have been at least as strong as the pace in the fourth quarter, and the economy seems to have solid momentum in the current quarter."
65,"By the way, is the prevailing trend rate of growth both historically low and disappointing?"
66,"Would it be desirable, therefore, to raise the trend rate of growth?"
67,Can monetary policy accomplish this worthy task?
68,"Can the Congress and the Administration, through judicious combination of deficit reduction and saving and investment incentives, raise trend growth (at least for a while)?"
69,Are there opportunities for monetary policy to contribute to steady growth?
70,"First, to the extent that policy can avoid a cyclical rise in inflation, it can avoid the subsequent monetary policy response to limit and then reverse the rise in inflation; the result of avoiding the boom is avoiding the bust."
71,"Disciplined monetary policy therefore encourages steady growth, with the emphasis on the steady."
72,"Second, to the extent that price stability encourages saving and investment and a more efficient allocation of resources, as is widely believed, a monetary policy that promotes price stability is the one that best encourages steady growth, now with the emphasis on growth."
73,The unemployment rate which has fluctuated in a rather narrow band over the last year and a half has recently been inching lower and is now equal to its cyclical and 7-year low.
74,"I suspect that the unemployment rate is now below NAIRU, though the steady rise in wage change over the last year suggests that the unemployment rate may have been somewhat below NAIRU for a while."
75,Don't I like wage growth?
76,"Yes, but only to the extent it is real; that is, only to the extent that it does not yield increases in inflation that in turn prevent the purchasing power of wages from advancing."
77,But workers will best share in the bounty when there is sustainable growth and will pay a high price for unsustainable growth in the cyclical instability that would surely follow such excess.
78,"It is possible for wages to increase faster than productivity for a while to allow a rebound in real wages, for example, if real wages had earlier in the expansion advanced at a rate less than allowed by trend productivity."
79,"In this case, a rebound in real wages could be unwinding a temporary increase in profit margins and could therefore be accommodated without an increase in inflation."
80,"Core inflation remains at a cyclical and 30-year low, with the 12-month increase in the core CPI at 2.5 percent."
81,"Note, however, to correctly measure the change in inflation, a comparison of core inflation over the last couple of years has to be adjusted to account for the methodological revisions to the CPI."
82,"To date, BLS revisions have lowered inflation cumulatively by around a quarter point over the past two years."
83,"The point of the policy action, of course, is to try to prevent any significant increase in core inflation."
84,"The explanations for the continuing decline in core inflation, despite an unemployment rate that in earlier periods would have been associated with rising inflation, include some combination of temporary coincidences and longer-lasting structural changes."
85,"First, the labor force has been growing about twice as rapidly as a trend rate based on population growth."
86,It is as if demand is calling forth its own supply.
87,"As a result, the recent strength of output growth has not resulted in much of an increase in resource utilization rates."
88,"I do not expect labor force growth to continue at its recent rapid rate, though the underlying trend over the next several years may well be augmented by an upward trend in participation rates."
89,The net result is that output growth must slow from recent levels to prevent further increases in utilization rates.
90,It is important to note here that the effects on inflation of an increase in worker insecurity may be only temporary.
91,"Fourth, declining import prices – directly and indirectly-–have restrained price inflation."
92,Some judgment has to be made in any forecast about the persistence of the special forces that have contributed to restrained wage and price change over recent quarters.
93,"Given the recent further appreciation of the dollar, import prices may decline further, though the restraining effect on inflation may be less important going forward than it has been over the past year."
94,"During the period from July of 1996 through February of 1997, monetary policy remained unchanged but operated with an asymmetric directive."
95,"Utilization rates were high--high enough to suggest some risk of rising inflation, but wage gains--while trending higher, remained modest and core inflation remained on a downward trend, perhaps due to declining import prices and the slowing of the rise in health care costs."
96,"The anxiety associated with high utilization rates was clearly tempered by the excellent performance of core inflation, resulting in a posture of ""watchful waiting."""
97,"While growth was at times well above my estimate of trend, various factors made it reasonable to expect a slowdown in growth toward trend immediately ahead, suggesting that utilization rates would likely remain within their recent ranges."
98,"The asymmetric directive reflected a view that the risks in this environment were asymmetric, that there was a greater risk that inflation would rise in response to the prevailing high utilization rate (and to still higher utilization rates if growth continued above-trend growth) than that the economy would slow to below trend growth."
99,"The asymmetric policy posture was, therefore, a reflection of concern that our forecast might be wrong and that if it were wrong it was more likely to underestimate inflation going forward."
100,Not core inflation.
101,"If anything, core inflation was lower."
102,"No, the difference, from my perspective, was not in the data for utilization rates, wage change, and inflation, but in my forecast of the future path of these variables."
103,"The change in the forecast, to be sure, was prompted by incoming data suggesting persistent strength in aggregate demand."
104,"Instead of projecting a slowing to trend immediately ahead, it now appeared to me that we were in a period of sustained above-trend growth that would push utilization rates higher and, in particular, would push the unemployment rate below its recent range."
105,"A tightening of monetary policy was motivated, from my perspective, not by the prevailing data on unemployment rates, wage change, and inflation, but rather by a forecast of where I expected utilization rates and inflation to be six months and a year from now, if monetary policy remained unchanged."
106,"The case for a preemptive approach is that it alone holds the promise of sustaining a durable expansion with continued healthy, balanced growth."
107,"The greatest threat to expansions does not come from a spontaneous weakening of demand, from lethargy, but rather from over-exuberance and overheating."
108,"Once overheating unleashes an increase in inflation, the attempt to first control and then reverse the higher inflation often results in recession."
109,Interpreting the Policy Action as Part of a Strategy for Monetary Policy Let me now interpret the tightening in relation to several descriptions of monetary policy strategy.
110,"The first three really are alternative perspectives on a single essential principle of prudent monetary policy, the importance of leaning against the wind by enforcing pro-cyclical movements in short-term interest rates."
111,The fourth reflects one way in which monetary policy might take into account the uncertainty in the outlook.
112,A Taylor Rule perspective I have noted in a number of previous speeches that I view the Taylor Rule as highlighting a couple of important requirements for prudent monetary policy.
113,"First, the Taylor Rule links Federal Reserve policy to a long-run inflation target and thus ensures that, in the long run, policy will force the actual inflation rate to converge to the long-run target."
114,The Taylor Rule thus imposes a powerful nominal anchor on monetary policy.
115,"Second, the Taylor Rule generally imposes a pro-cyclical pattern on real short-term interest rates, so that monetary policy leans against the cyclical winds and thereby stabilizes the economy, in much the same way that automatic stabilizers in our fiscal institutions, via cyclical swings in government budget deficits, damp business cycles."
116,"According to the Taylor Rule, the federal funds rate should adjust over time to changes in utilization rates (the gap between actual and potential output or between the unemployment rate and NAIRU) and to changes in inflation."
117,"Because utilization rates had not increased (at least had not increased outside the range of the last year) and core inflation was actually lower in March compared with earlier, the Taylor Rule did not dictate a tightening."
118,"The Rule did suggest, however, that monetary policy would have had to tighten over time if the forecast of rising utilization rates and higher inflation proved correct."
119,"The traditional specification is forward looking to a degree in relation to inflation, in that it sets the funds rate in relation to both the utilization rate (an advance warning of future increases in inflation) and to inflation."
120,But the forward-looking specification I have in mind replaces actual inflation and utilization rates in the rule with forecasts of future inflation and utilization rates.
121,"An IS-LM perspective on leaning against the wind I would interpret the recent strength in demand, from the perspective of an IS-LM model, as a shift in the IS curve."
122,"Such an interpretation of cyclical swings is, of course, in the Keynesian tradition: output is demand determined in the short run (reflecting price stickiness) and swings in output are dominated by autonomous changes in aggregate demand."
123,How should monetary policy respond to cyclical swings in demand?
124,"Should monetary policy hold short-term interest rates constant, in effect imposing a horizontal LM curve?"
125,"In order to do so, it would, in general, have to respond to rightward shifts in the IS curve by adding reserves and facilitating faster money growth, so as to prevent interest rates from rising."
126,"This might be appropriate very early in an expansion, when the unemployment rate is high and inflation is declining, but it is not, in my judgment, prudent in the mature stage of an expansion, and it is most surely imprudent once utilization rates have increased toward or beyond their capacity levels."
127,"In the static model, this is the case when the money supply is fixed; allowing for trend growth and inflation, it would be equivalent to holding money growth constant, assuming a stable money demand function."
128,"In this case, a shift in the IS curve would raise interest rates as the IS curve moved along the upward sloping LM curve."
129,"This is an example of monetary policy ""leaning against the wind."""
130,The resulting pro-cyclical movement in interest rates increases the stability of the economy in much the same way as cyclical swings in the federal budget deficit.
131,"Some might argue, however, that even if short-term interest rates do not rise, long-term interest rates, equity prices, and the dollar may change in ways that damp the cyclical swing in demand and thereby lessen the necessity of a direct response of monetary policy."
132,"When long-term rates rise in response to a cyclical strengthening, it reflects, in large part, the expectation of higher short-term interest rates."
133,"Specifically, it reflects expectations about monetary policy."
134,"While monetary policy cannot be a slave to the bond market, when the cyclical state of the economy suggests the desirability of a pro-cyclical response in interest rates, the Federal Reserve should pat the bond market on the back and appreciate its help, but not expect the bond market to carry the entire burden."
135,"Monetary policy in this case needs to validate the movement in the bond market, rather than resist it."
136,"If it does not, surely real long-term interest rates and the dollar will decrease, eroding the market restraint, and in the future markets will be less likely to perform this stabilizing function."
137,"In this case, we should ignore the bond market and provide an anchor for long-term interest rates to adjust back toward."
138,"Implications of a money growth rule As I have just noted, a pro-cyclical path for short-term interest rates would result from following a money growth rule."
139,"For an extended period, money demand has been insufficiently stable to allow the monetary aggregates to play a constructive role in the monetary policy process."
140,Assume that the money demand function for M2 has stabilized and that we could conduct policy by enforcing a constant rate of M2 growth.
141,"Assuming policy maintained a fixed rate of money growth (perhaps the better way to define an unchanged policy), what would be the effect of a cyclical strengthening of the economy (an increase in nominal income growth)?"
142,"The answer, of course, is that short-term interest rates would rise."
143,What would it take to prevent interest rates from rising?
144,The answer is that an increase in the rate of money growth would be required to accommodate the faster pace of nominal income growth.
145,"Policy in an interest rate regime: the importance of flexibility Note that under a money growth strategy, it is possible to operate without a change in policy (no change in money growth) while nevertheless imposing an important degree of stability to the economy through the resulting pro-cyclical movement in interest rates."
146,"The Federal Reserve and virtually all other central banks operate in a policy regime in which we set some short-term interest rate--in our case, the federal funds rate."
147,"The prudent pro-cyclical pattern in interest rates, in particular, must be actively put in place, rather than passively served up as would be the case with a policy of constant money growth."
148,"It is important to recognize the importance of moving interest rates in response to changing conditions and the potential for destabilizing policy when policy resists the natural tendency for interest rates to rise during cyclical upswings, especially when the economy is near its potential."
149,"Indeed, the major monetary policy mistakes in the past have not originated in overly aggressive movements in interest rates, but in the failure of policy to adjust interest rates in a timely fashion to changes in cyclical developments."
150,But it does provide a perspective on the role of uncertainty in the setting of monetary policy.
151,"If the Fed tightens and it turns out to have been unnecessary, the result would be that utilization rates turn out lower than desired and inflation lower than would otherwise have been the case."
152,"In the context of the prevailing 7-year low of the unemployment rate, that translates into a higher but still modest unemployment rate and further progress toward price stability, a central legislative mandate."
153,"I would prefer, in the near term, trend growth at full employment with a continuation of the prevailing modest inflation rate."
154,"But the alternative outcome just described is not a bad result--indeed, it would be a preferred result for those who favor a more rapid convergence to price stability."
155,"If the Fed fails to tighten when it would have been appropriate, the result would be higher utilization rates and higher inflation than desirable."
156,"To the extent that the result is a persistent excess demand gap, inflation will steadily rise over time."
