,sentence
0,"Regional Meeting, U.S. Chamber of Commerce's National Chamber Foundation, Washington, D.C. April 14, 1999 The Global Economic Outlook and Challenges Facing Monetary Policy around the World My theme today is that this is a particularly interesting and challenging time to be a central banker, virtually anywhere in the world."
1,"Interestingly, despite the common backdrop of weak world growth and turbulence in world foreign exchange and financial markets, there is an unusual diversity of domestic macroeconomic experiences across countries and therefore quite different challenges faced by monetary policymakers around the world."
2,The crises in many emerging market economies and the resulting turbulence in global foreign exchange and financial markets and slowdown in world growth have been the dominant events of the last year and a half.
3,"Another theme in the global economy has been the steady decline in inflation, now to the point where, at least among the industrial countries, price stability has been achieved or is in sight."
4,"There has been some ambivalence about whether, as a result, to celebrate the achievement of price stability or to shift the focus of concern from inflation to ""deflation,"" particularly in light of the deflation under way in Japan."
5,"I want to emphasize at the outset that the views I present this afternoon, both about the economic outlook and monetary policy, are my own views and should not be interpreted as an expression of the views of the Board of Governors or the FOMC."
6,Global Influences on Domestic Economies and Challenges to Monetary Policy Around the World Domestic macroeconomic performance and policy around the world are being dramatically affected by global developments.
7,"The Global Slowdown The common backdrop for economies around the world is, of course, the slowdown in global growth."
8,"World economic growth was in the range of 4% to 5% in 1996 and 1997, measured on a fourth quarter to fourth quarter basis, above the trend rate of 3 ½% over the last couple of decades."
9,"In 1998, global growth slowed to just 2%, the lowest 4-quarter growth rate since the 1982 recession in the U.S."
10,"The roughly 2 ½ percentage point slowdown from 1996 to 1998 was, in addition, the sharpest over any two-year period since 1978-80, the second OPEC oil shock, when world growth slowed to around 2 ½%."
11,"Because the U.S. accounts for a relatively large share of world GDP, global growth usually hits its lows during U.S. recessions."
12,What was unusual about 1998 was that this slowdown in global growth occurred during a period of exceptionally rapid and indeed strengthening U.S. growth.
13,"As a result, the excess of U.S. growth over foreign growth in 1998 was the largest in nearly two decades."
14,"Sources of the Global Slowdown The largest contributor to the global slowdown from 1996 through 1998 was emerging Asia, where growth slowed from the 9% to 10% range during the mid-1990s (1994 - 96) to a little over 2% in 1998, accounting for two-fifths of the 2 ½ percentage point slowdown of global growth from 1996 to 1998."
15,"Also making major contributions were Latin America, which has been subject to contagion from Asia, by way of Russia, and Japan, which has been depressed by ongoing structural problems in its financial sector and slid from slow growth in 1997 into recession in 1998."
16,"The sharp slowdown of Japan over the past two years, for example, subtracted almost 2/3 percentage point from world GDP growth, and was part of the adverse shocks that contributed to the downturn among the emerging Asian economies."
17,"Global Disinflation The global disinflation trend, typically interrupted late in cyclical expansions, has resumed during the past year."
18,"Among the industrial countries, inflation has declined over the last 25 years from a peak of about 15% in 1974, at the time of the first OPEC oil shock, to around 1½% in 1998."
19,"This disinflation trend has been less steady, but cumulatively no less impressive, among developing economies over the same period."
20,"The recent disinflation is partly due to the global slowdown, but also reflects some of the same favorable supply shocks (declining oil prices, for example, and, for the developed economies, an appreciation in exchange rates relative to developing economies) that have been at work with respect to U.S. inflation."
21,"Going forward, inflation among the industrial countries might well decline even further this year, reflecting the deflation under way in Japan and a continuation of low and relatively well-contained inflation elsewhere."
22,"Global Growth Prospects Looking forward, the consensus outlook is for continued slow growth in the world economy this year, with a modest pickup likely in 2000."
