,sentence
0,"In fact, in terms of sheer volume, the expansion of financial activity has greatly outstripped economic growth in recent years."
1,Many observers believe that this result has been a key factor in the strong productivity and growth that the United States has realized in recent years.
2,"A particular phenomenon that touches on all these issues is the movement of asset prices, especially the prices of equities and residential real estate."
3,"Because these assets are the most widely held by the general public, price changes, even when not exceptional, can significantly affect the macroeconomy."
4,"Rising asset prices support household consumption, whereas falling asset prices damp consumption."
5,"Apart from such outcomes, policymakers might also take special interest in asset price movements because it has been alleged that badly designed or poorly implemented policy (even if well intended) sometimes has helped feed unsustainable movements in asset prices."
6,"Accordingly, I would like to highlight some aspects of the link between monetary conditions and asset prices and point to areas in which the policy community could use further insight from researchers, including perhaps from this distinguished group."
7,Interaction of Asset Prices and Policy Asset price movements that are discontinuous or extreme can affect the policy process in at least two important ways.
8,"First, because they are interest-sensitive, asset prices are primary components of the channels by which monetary policy is transmitted to the real economy."
9,"Second, because asset prices are forward-looking, they should contain information of value for the policy-setting process."
10,"By virtue of its mandate, the Federal Reserve focuses on price stability, interpreted to mean stability of consumer prices."
11,"Monetary policy does not aim at any particular relative price, nor is the mandate thought to refer to prices beyond consumer prices, such as those for assets."
12,"Ordinarily, however, asset prices are among the many factors that central bankers assess when we evaluate present economic and financial conditions and the outlook."
13,"And when asset prices exhibit large, systematic, and persistent deviations from fundamentals, the implications of those deviations inevitably get more prominence."
14,Clearly central bankers would benefit from a better understanding of asset price movements--particularly more extreme movements--so that we do not mistakenly facilitate in some way potentially harmful outcomes.
15,"Liquidity and Asset Prices Overly rapid monetary expansion, or excessive liquidity, has been named as a leading suspect in some episodes of unsustainable movements in asset prices."
16,"Liquidity could be measured narrowly as central bank money, for example, or more broadly to reflect the multiplier effects of the financial system; sometimes it is measured instead by the level of policy interest rates."
17,All these definitions and others have been in play in the economics profession's analysis of the link between monetary conditions and asset prices.
18,"Some commentators have taken a circular approach: If monetary conditions were comparatively easy when asset prices experienced a significant swing, then liquidity must have been ""excessive."""
19,"The results of research at the Board and that of many others seeking to document a link between liquidity and swings in asset prices has focused on growth rates of broad monetary aggregates and measures of equity and house prices deflated by the price index for personal consumption expenditures.1 Using these measures, the results differ significantly according to the type of asset being studied."
20,"For equity prices, under various alternative specifications, the link between the growth rate of liquidity and changes in real equity prices at frequencies beyond very short term appears to be tenuous at best.2 To illustrate, the upper panel of figure 1 shows a scatter plot of contemporaneous four-quarter growth rates of M3 and changes in broad measures of equity prices for sixteen industrial countries during roughly the past twenty-five years.3 As you can see, no obvious sign of a meaningful correlation at this frequency is evident in this pattern."
21,"Most other studies--such as the study by Bordo and Wheelock--using a variety of definitions and more-rigorous techniques, support the same conclusion.4 The lack of a strong finding of any positive medium- to longer-run relationship, of course, could be because equity prices are quite volatile, making unconditional correlation difficult to identify."
22,"Perhaps, too, more-refined measures of liquidity than those used in studies so far are needed to capture possible effects on equity prices."
23,"So the effect of money growth on real equity prices is by no means a closed question, and there certainly would be interest in whatever might come from further research on this topic."
24,"In contrast, the link between monetary growth, as measured by M3, and changes in real house prices appears to be more definite."
25,"The bottom panel of figure 1 shows a similar scatter plot for the same group of countries and periods as in the upper panel, but for changes in real house prices."
26,(I might add that the correlation with real house prices also holds even if M3 is normalized by prices or gross domestic product.
27,"Negative correlation between interest rates and house prices is, of course, not unexpected.)"
28,"To explore this relationship further, figure 2 provides some background on longer-term movements in house prices in the United States, the United Kingdom, and Japan--three countries where house price movements have been prominent.5 As the three panels show, each country's movements in real house prices have experienced two or three cycles during the past thirty-five years, usually with relatively long periods of gains followed by long periods of decline."
29,This suggests that one potentially useful way to explore further the relationship between liquidity and asset prices is to examine movements in those two variables in ten-year windows surrounding house price peaks.
30,"The solid line in figure 3 shows the average behavior of the growth rate of M3 from twenty quarters before a peak in real house prices until twenty quarters after the peak, where the average is taken across all the cyclical episodes in our broad sample."
31,The broken line in the chart is the log level of real house prices indexed to zero in the peak year.
32,"As can be seen from the chart, on average the growth rate of money increases fairly steadily until around two quarters before the peak in real house prices and then drops fairly steadily for ten quarters afterward before recovering somewhat."
33,"Although there are some variations, this pattern tends to occur in most countries' episodes.6 Importantly, the connection between money growth and house prices does not seem to vary much with the rate of macroeconomic expansion."
