,sentence
0,"It almost goes without saying that over the past several years, residential housing markets have been attracting considerable attention, and they have been a strong contributor to the overall growth of the U.S. economy."
1,The underlying fundamentals of housing demand also remain favorable.
2,The latest data on house prices from the Office of Federal Housing Enterprise Oversight suggest that house-price appreciation has moderated but that prices in the aggregate continue to move up.
3,"Between the first quarter of 2005 and the first quarter of this year, the price index for existing homes sold in repeat transactions increased 10 percent--a solid gain but down a bit from the record pace for the period mid-2004 to mid-2005."
4,"Focusing on the first quarter of 2006 alone, prices increased at an annual rate of 7.3 percent."
5,"Given the slowing conditions in the housing market, spending for the construction of new housing is unlikely to be an important direct source of overall GDP growth this year, after having contributed close to ½ percentage point last year."
6,"In addition, the slackening of house-price appreciation could hold back growth in consumption spending through the so-called wealth effect, or the effect that lower overall housing wealth has on consumption."
7,"Third, a pronounced deceleration in house prices could have an outsized effect on consumer confidence, and such a decline in confidence could be an additional damping force on consumption."
8,"In many cases, investors purchased homes because they believed prices were going to rise further, not necessarily because they wanted to retain the property over time for rental income."
9,"As prices level off or even decline, it will be important to see whether this investor activity subsides significantly, and if so, the impact on mortgage markets more broadly."
10,"Demand for commercial space has been growing moderately, while the construction of new space has generally remained tame, restrained in part by steep land prices and high construction costs."
11,"Reflecting this improved balance between demand and supply, rents on commercial properties have been increasing after a prolonged period of softness."
12,An upturn in commercial construction could offset part of what is anticipated to be a waning contribution to GDP growth from the housing sector.
13,"The performance of commercial real estate loans has generally been very good, due in large part to the low interest rates of recent years and the substantial appreciation of property values that has resulted in sizable equity positions for building owners."
14,The latest information on property prices hints at some moderation in price increases in the first quarter from the rapid price appreciation of last year.
15,"But, as in the housing market, commercial real estate prices are continuing to rise in the aggregate."
16,"Despite their recent growth, however, it is estimated that these products still account for less than 20 percent of aggregate domestic mortgages outstanding of nearly $9 trillion."
17,"Supervisors have also observed that lenders are increasingly combining nontraditional mortgage loans with weaker mitigating controls on credit exposures--for example, by accepting less documentation in evaluating an applicant's creditworthiness and not evaluating the borrower's ability to meet increasing monthly payments when amortization begins or when interest rates rise."
18,"Additionally, information from other sources seems to show continued growth in the number of borrowers purchasing real estate with no equity using simultaneous second liens."
19,"It reminds lenders of the importance of assessing a borrower's ability to repay the loan, both now and when amortization begins and interest rates rise."
20,"Lenders should recognize that certain nontraditional mortgage loans are untested in a stressed environment; for instance, nontraditional mortgage loans to investors that rely on collateral values could be particularly affected by a housing-price decline."
21,Past loan performance has indicated that investors are more likely than owner-occupants to default on a loan when housing prices decline.
22,"Naturally, the Federal Reserve monitors these markets to gauge their impact on broader economic activity."
