,sentence
0,I will ask and answer two sets of questions--the first related to the economic outlook and the second to the strategy for monetary policy.
1,"In each case, I will focus on the implications for the conduct of current monetary policy."
2,Has there been an upturn in productivity growth?
3,"What we can confidently say is that, since late 1995, actual productivity growth has increased and, indeed, moved still higher at the end of 1998 and through early 1999."
4,"In addition, this improvement cannot be fully accounted for as a normal cyclical improvement because productivity growth increased further after GDP growth stabilized at about 4 percent."
5,This supports the view that there has been an increase in trend productivity growth.
6,"In addition, the recent improved productivity performance is even more remarkable, given that the decline in the unemployment rate to almost a 30-year low might have been expected to result in employment of lower-skilled and hence less-productive workers."
7,"Before discussing possible sources and implications of this development, let me clarify what I mean by trend productivity growth."
8,"First, I use it to refer to the maximum sustainable rate of growth in productivity, once the economy has reached capacity."
9,"Looking backward, it can be measured by de-cycling actual productivity growth or by computing actual productivity growth over periods long enough to wash out the effect of the business cycle."
10,"Extrapolating the trend rate forward, it is the rate of actual productivity growth that would be expected if the economy remained at full employment."
11,"Trend productivity growth has varied widely over the postwar period, from more than 3 percent in the 1960s to close to 1 percent in the decade preceding this expansion."
12,"Because actual productivity is highly pro-cyclical and because there is considerable noise in quarterly observations, it is not easy to discern immediately changes in the underlying trend."
13,This analytical problem has been further complicated in the current episode by unexpectedly weak productivity growth earlier in the expansion.
14,"Recent data are consistent with an increase in the productivity trend, but given that the evidence for an upturn in the productivity trend is so recent, considerable uncertainty remains about what the underlying trend will be going forward."
15,"Many forecasters, myself included, have been revising upward their estimate of trend productivity growth in response to recent unexpectedly strong productivity growth."
16,Part of the increase--about ¼ percentage point--from the earlier trend of just above 1 percent reflects improved measurement and is not in fact an acceleration of true productivity.
17,"Beyond that, an estimate of a 2 percent trend implies the trend rate of productivity growth has increased more than ½ percentage point."
18,This likely accounts for some portion of the recent improvement in labor productivity.
19,"The implications of such an acceleration in productivity are profound, at least if the increase is sustained going forward for a considerable period."
20,"Productivity is, of course, a close relative of real income per capita, a widely used measure of living standards."
21,Higher productivity growth therefore means a faster rate of improvement in living standards.
22,"Of course, at the Federal Reserve, the key question is, What does higher productivity growth mean for monetary policy?"
23,"First, monetary policy never should target a specific rate of growth in output but rather should adjust to changes in resource utilization rates and inflation."
24,This is because growth itself does not cause inflation; it is excessive utilization rates that are a proximate source of inflation pressures.
25,We sometimes try to capture this by saying that monetary policy should foster the maximum sustainable growth that the economy is capable of achieving.
26,"More precisely, once at full employment, monetary policy should accommodate the maximum growth that does not push the economy beyond that point."
27,"A monetary policy focused on maintaining price stability has to be careful to avoid stifling unexpected increases in trend growth, specifically by confusing higher trend growth with above-trend growth."
28,"In addition, monetary policy cannot accept responsibility for raising trend growth."
29,The only contribution monetary policy can make in this regard is through promoting price stability and thereby reducing the allocative distortions and possible biases against saving and investment associated with inflation.
30,"Another reason for avoiding growth as a target for monetary policy is that the preferred growth rate, at any time, depends on prevailing utilization rates."
31,"If the economy is at full employment and at the preferred rate of inflation, trend growth will indeed be the preferred outcome."
32,"However, if the economy is initially at utilization rates high enough to result in rising inflation over time, the preferred growth outcome will be below trend, allowing some unwinding of the initial excess demand."
33,"Therefore, it is always more precise to characterize the monetary policy response in terms of adjustments to changes in prevailing and projected utilization rates rather than in terms of a response to prevailing and projected growth."
34,"Unfortunately, it is sometimes difficult to gauge the degree of excess demand associated with a given utilization rate, a subject I will return to later."
35,"What are the implications for monetary policy of a step-up in trend productivity growth and, hence, trend real GDP growth?"
36,"First, such a development would ultimately call for an upward revision to the targets for money growth, so that the money growth targets would remain consistent with an unchanged target for the inflation rate."
37,"As a practical matter, however, this is not a serious policy issue because the monetary aggregate targets play only a minor role in the conduct of monetary policy today."
38,"However, if the apparent higher trend productivity and GDP growth persists, at some point the money growth ranges should be appropriately adjusted."
39,"Under the prevailing operational regime of setting a target for the federal funds rate, money growth would automatically adjust to accommodate the higher rate of trend growth, at an unchanged nominal federal funds rate target."
40,"Over the longer run, the challenge under an interest-rate regime is to align the real federal funds rate with its new equilibrium value, which is likely to increase with a higher trend rate of productivity growth (due to a higher return on capital that underlies the new equilibrium real interest rate in the economy)."
41,"The principal challenge to a monetary policy focused on utilization rates is that an unexpected shift in productivity growth, in effect lowers the unemployment rate consistent with stable inflation (the NAIRU) for awhile."
42,"This allows the economy to operate at a higher utilization rate without inflationary consequences, at least until the higher productivity is fully anticipated in wage bargaining or until productivity growth stops accelerating."
