,sentence
0,"The concept of growth is often misunderstood, and I hope this conference helps to dispel some of the confusion."
1,"In the realm of macroeconomics, there is confusion about the relationship between the growth of aggregate demand and the growth of aggregate supply."
2,"In the short run, supply grows at a trend rate while demand fluctuates with disturbances in the behavior of consumers, investors, and government."
3,"But in the long run, the growth of demand will settle down to match the growth of supply, and this supply growth, set by national saving rates, population growth, and productivity change, becomes all-important."
4,Is that type of growth really a good thing?
5,Politicians also favor job growth.
6,"But what if this purported job growth involves simply a shuffling of jobs between communities, stimulated by a tax break here and a tax break there?"
7,"This shuffling would not stimulate overall employment, and is likely to result in adverse changes in the tax structure."
8,"In either case, community development involves much more than simple growth."
9,The organizers of this conference have recognized these problems and have embraced the concept of smart growth.
10,But what exactly do we mean by smart growth?
11,The fundamental principle of smart growth is that development should be of a holistic nature.
12,"That is, rather than just paying attention to job or output growth, communities should focus on improvements in the ultimate quality of life of individuals."
13,Communities should worry about whether the growth actually benefits their residents or whether it merely makes their communities larger.
14,"In the language of economics, smart growth requires that all external benefits and costs be factored into development decisions."
15,Timing considerations also factor into smart-growth decisions.
16,"The whole notion of smart growth presupposes a concern with the long run, and communities should be fully aware of these long-term issues."
17,"Finally, in the best of all worlds, the smart-growth process would be democratic, focusing on gains and losses for the whole community, as viewed by the whole community."
18,Suburban Development A recurring theme in the smart-growth discussion is the desire to mitigate suburban sprawl--the expansive growth that is occurring on the periphery of nearly every major metropolitan area.
19,"This rapid suburban growth has had many benefits, such as creating new economic opportunities in less-developed areas, increasing housing choice, and expanding services in new communities."
20,Suburban growth has left both unused infrastructure investment and growing income disparities in central cities.
21,This dilemma suggests another smart-growth objective--fostering economically diverse neighborhoods by creating a mix of housing that includes affordable units as well as moderately- and higher-priced homes.
22,Infrastructure investment is an important consideration in smart growth.
23,"Although suburban growth has increased options for consumers, it has also required significant investment in new infrastructure, such as roads and water and sewer lines."
24,"Smart-growth proponents question the long-term economic benefit of creating new systems before finding ways to leverage existing infrastructure, which could result in two underutilized systems."
25,A study by the Research Institute for Housing America presents compelling data on the considerable long-term savings that can be achieved by targeting growth closer to metropolitan and inner-ring neighborhoods.
26,"Based on dollar values for 2000, this study posits that the application of smart-growth strategies over a twenty-five-year period could save as much as $250 billion, mainly in the form of infrastructure investment."
27,"Further, this study estimates that over the course of twenty-five years controlled-growth strategies could save $15.5 billion in land costs and spare more than 2.5 million acres of agricultural and environmentally fragile land."
28,"And we must recognize that some growth is inevitable, given that the Census's middle-series population projections estimate an increase of 62.5 million people over the next twenty-five years."
29,"The Smart-Growth Planning Process Smart growth cannot be achieved by following a standard formula, but rather requires determining the values unique to each locality."
30,"With its priorities and resources identified, a community can then assess its current development policies and create new development strategies consistent with its growth objectives."
31,The nearby city of Pittsburgh offers an example of the benefits of a dedication to smart growth.
32,This is why smart-growth advocates strongly encourage the use of partnerships to leverage funding and mitigate risk for all investors.
33,"Resources for Implementing Smart Growth Given the complexity of creating and implementing smart-growth strategies, it is important for communities to take advantage of all the resources available to them."
34,"The U.S. Environmental Protection Agency has been engaged in this process since 1996 and has initiated the Smart Growth Network, made up of a wide range of partners, to promote smart-growth principles and act as a clearinghouse for information and best practices."
35,"The EPA has also created the Smart Growth Index, a measure that enables communities to create and implement smart-growth plans by using benchmark data."
36,The sponsors of today's conference serve as important local and national partners in promoting efforts to encourage strategic economic growth.
37,"Locally, organizations such as Citizens for Civic Renewal and Smart Growth Coalition for Greater Cincinnati and Northern Kentucky serve as important catalysts, providing community leadership to support government and private investment in local and regional development."
38,"Additional smart-growth initiatives have been undertaken by the OKI (Ohio, Kentucky, Indiana) Council of Governments Land Use Commission."
39,"The Fed's Community Affairs Offices (CAO), both in Washington and at the Reserve Banks, facilitate partnerships that in turn create community-based strategies for fostering economic growth and development."
