,sentence
0,"That is, how do we estimate the path of potential output?1 The Federal Reserve operates under a dual mandate to achieve both price stability and maximum sustainable employment."
1,"In that context, it is natural to think of potential output as the level of output that is consistent with the maximum sustainable level of employment: That is, it is the level of output at which demand and supply in the aggregate economy are balanced so that, all else being equal, inflation tends to gravitate to its long-run expected value."
2,The combination of the dual mandate and this definition suggests two reasons that estimating the path of potential output is so central to the conduct of monetary policy.
3,"First, to evaluate whether our policies will help achieve the maximum sustainable employment objective of the dual mandate, we need know the level of future output that would be consistent with that objective."
4,"Second, the level of output relative to potential output, which is referred to as the output gap, plays an important role in the inflation process."
5,"When the actual level of output is above potential output--so that the output gap is positive--labor and product markets are excessively tight; then, if things such as expected inflation and temporary supply factors are held constant, inflation will tend to rise."
6,"Conversely, when the output gap is negative and labor and product markets are slack, inflation will tend to fall."
7,Estimates of the future path of potential output are therefore needed to assess whether the projected path of output that is implied by current monetary policy will lead inflation to move in a direction that is consistent with price stability.
8,"Broadly speaking, there are three basic approaches to estimating potential output: (1) aggregate approaches; (2) production function, or growth-accounting, approaches; and (3) the newest kid on the block, dynamic stochastic general equilibrium (DSGE) approaches."
9,"For example, one way of estimating potential output is to assume that if a change in employment or output is sustainable, then it is likely to be permanent."
10,"Second, these purely statistical approaches do not tell us whether this measure of the permanent component of output movements provides information about the most important aspect of potential output from a central banker's perspective--namely, its association with a stable rate of inflation."
11,Friedman and Phelps demonstrated that there should not be a long-run tradeoff between inflation and unemployment and that the economy will gravitate to some natural rate of unemployment in the long run no matter what the rate of inflation is.
12,"In other words, the long-run Phillips curve is vertical, and attempts to lower unemployment below the natural rate will only result in higher inflation."
13,"According to the natural-rate hypothesis, there is a natural rate of unemployment--also more commonly referred to as the NAIRU (non-accelerating inflation rate of unemployment)--at which inflation tends to gravitate to its long-run expected value.2 A natural rate of output--that is, potential output--corresponds to the NAIRU."
14,"The difference between actual and potential output, the output gap, tells us whether inflation will tend to move up or down, holding things like inflation expectations, energy prices, import prices, and so forth constant."
15,The natural-rate hypothesis thus suggests that potential output can be estimated from a multivariate approach in which potential output is an unobserved component in the relationship between inflation and the output gap.
16,"Kuttner (1994) provides a good example of this approach.3 An alternative approach involves deriving the NAIRU directly from estimates of Phillips curves and then using Okun's law--which relates the output gap to the unemployment gap (the actual unemployment rate minus the NAIRU)--to estimate potential output.4 These multivariate approaches are reasonably simple and make intuitive sense, but they also have serious drawbacks."
17,"For example, the model needs to correctly characterize the relationship between the unemployment rate gap and inflation dynamics while taking into account how inflation expectations are formed, and it should not leave out any other variables that have an impact on inflation.5 Indeed, many economists criticize the Phillips curve, with some even declaring it dead.6 Second, using Okun's law to derive potential output requires an appropriate specification for the dynamics of the relationship between output and unemployment gaps."
18,"However, cyclical fluctuations in productivity and labor supply can complicate this relationship."
19,"Moreover, Okun's law can be thrown well off course during periods of unanticipated structural change in the economy, such as the early 1970s, when U.S. productivity growth slowed."
20,"As a result of these influences, Okun's law has not always been a reliable guide to the relationship between the unemployment gap and the output gap and thus has not always been the most useful guide for estimating potential output.7 Finally, even if the Phillips curve and the Okun's law relationships are specified correctly--a big if--the statistical uncertainty about the estimates of the NAIRU, and therefore also about potential output, is very large--certainly larger than a policymaker would like."
21,"Thus estimates of the NAIRU, in isolation, provide policymakers with little real-time insight for assessing the effect of labor markets on inflation pressures."
22,"Production Function (Growth-accounting) Approaches Because of the shortcomings of the aggregate approaches described above, some researchers estimate potential output using a production function approach that generates an estimate of potential from the underlying factors of production."
23,"This approach is sometimes referred to as ""growth accounting"" because, after the log of a production function is differentiated, output growth can be expressed as a weighted average of the growth of factor inputs--that is, capital services and labor input (hours worked and labor quality)--and a residual--multifactor (also called total factor) productivity growth."
24,"A major advantage of the growth-accounting approach is that it focuses on the various factors that drive growth in potential output, rather than simply on the historical behavior of output growth or on the historical relationship between output and labor inputs as in Okun's law."
