,sentence
0,The FOMC noted on August 17 that financial market conditions deteriorated last month and that the associated tighter credit conditions and increased uncertainty have the potential to restrain economic growth going forward.
1,"Indeed, at this point, housing demand seems likely to be crimped further by a marked reduction in the availability of mortgages, and consumer and business spending also could be damped as a consequence of the recent financial turmoil."
2,"In light of these events, we will need to make the best possible real-time judgments about the extent to which the recent developments in financial markets are likely to affect economic activity in the period ahead."
3,"Of course, the jump in growth followed a sluggish first-quarter gain: That choppiness in growth reflected large swings in several factors that are often volatile, including inventory investment, federal defense outlays, and net exports."
4,"Smoothing through this volatility, the underlying pattern of activity in the first half of the year essentially represented a continuation of the moderate growth that had prevailed since the spring of last year when growth in real gross domestic product stepped down from an above-trend pace."
5,The step-down in the growth of real output that began in mid-2006 and proceeded through the middle of this year primarily reflected weakness in the housing market.
6,Declines in real residential investment subtracted nearly 1-1/4 percentage points from the growth of real GDP in the second half of last year and about 3/4 percentage point in the first half of this year.
7,"Moreover, the demand for housing appears to be weakening further amid credit conditions for home mortgage lending that are generally tighter, but especially so in the subprime segment."
8,"Given this sizable backlog and the likelihood that sales will remain weak or weaken further in coming months, cutbacks in housing construction are likely to continue to be a drag on economic activity in future quarters."
9,"To some extent, a moderation from the very rapid pace of growth around the turn of the year probably was to be expected."
10,"In the second quarter, in particular, a jump in energy prices eroded the purchasing power of gains in household income, placing downward pressure on the growth of real spending at that point."
11,This summerâ€™s retrenchment in equity markets and the sharp deceleration in house prices have damped gains in household wealth this year and are likely to restrain consumer outlays.
12,"In the second quarter, however, demand for these other types of equipment bounced back strongly, and the gains were extended in July--as reported in the most recent data on orders and shipments of capital goods."
13,"We have no direct readings on capital spending in August, but the limited indicators currently in hand--such as the Institute for Supply Managementâ€™s survey of purchasing managers--have held up reasonably well and remain at levels consistent with modest growth in manufacturing production and business investment."
14,That growth should continue to stimulate demand for U.S. exports of goods and services.
15,"Turning to the labor market, payroll employment has weakened."
16,"As for the economyâ€™s longer-run growth rate, a key determinant is the trend in labor productivity."
17,"As you know, from 1995 to 2000, productivity in the nonfarm business sector increased at an average annual rate of 2-1/2 percent, well above the lackluster pace of the preceding twenty-five years."
18,"Then, remarkably, productivity accelerated further, rising at an average of about 3-1/2 percent per year for the first three years of this decade, despite the challenges of a recession, the fall of the dot-com market, a broad stock market correction, and the terrorist attacks."
19,"Since the middle of 2004, however, the growth of labor productivity has slowed, registering an average annual rate of about 1-1/4 percent."
