,sentence
0,"In assessing the economic outlook, economists cannot avoid confronting the question of how fast the economy can expand without creating upward pressure on inflation."
1,A fundamental determinant of the economy's potential growth is the sustainable rate of productivity expansion.
2,"Critical though this issue is, it does not by itself capture the importance of productivity."
3,"Besides influencing the near-term course of important economic variables, such as gross domestic product growth, inflation, and profits, productivity largely determines our society's long-term economic welfare."
4,Productivity growth forms the foundation for improvements in living standards.
5,"And our ability to deal with budgetary challenges--such as funding the large future obligations of our Social Security and Medicare systems and, more generally, managing the nation's debt--depends critically on the future direction of productivity."
6,"Thus, knowing where productivity growth is headed is, in many respects, equivalent to foreseeing our economic destinies."
7,"In thinking about productivity in the future, it is useful to first consider how it has behaved in the distant past and more recently."
8,The past offers lessons about the kinds of economic and political environments that have proven most effective in fostering high rates of productivity growth.
9,"And a better understanding of the forces shaping recent developments in productivity--in particular, the causes of the pickup in labor productivity growth that began in the mid-1990s and the sources of the additional post-2000 surge--can help us put sensible bounds on possible future movements in productivity."
10,"The Past 1 Over the past century and a half, three episodes stand out as especially relevant for assessing the sustainability of the current productivity boom: the late 1800s from roughly the end of the Civil War to around 1890; the decade or so between the end of World War I and the onset of the Great Depression; and the period from about 1950 to the early 1970s."
11,"In these boom periods, average labor productivity growth ranged from 2-1/2 to 3-3/4 percent, about double the average of growth rates during other periods."
12,The striking similarities of these three episodes provide clues about the types of economic policies and other factors that have been important in promoting sustained productivity gains.
13,"The productivity boom after the Civil War resulted from a variety of technological advances, including the expansion of and improvements in the use of steam power, railroad transportation, and communication by telegraph."
14,"In the productivity boom that followed World War I, a chief technological innovation was the spread of electrification to the factory floor."
15,"Finally, the productivity gains of the 1950s and 1960s had their roots in a wide range of technological innovations made during the 1930s as well as in research sponsored by the military during World War II."
16,"For example, research advances in polymer chemistry, the development of new diesel and jet engine technologies, and the invention of the transistor and the integrated circuit facilitated productivity improvements in a wide range of industries and the creation of an array of highly useful consumer products."
17,"In the productivity boom of the late nineteenth century, for example, the potential for economies of scale made possible by the new technologies led to dramatic increases in firm size in many industries."
