,sentence
0,"By far the largest contributor to growth of our price-adjusted GDP, or value added, has been ideas--insights that leveraged physical reality."
1,"It is thus not surprising that the price-adjusted level of international trade, as I indicated earlier, has expanded at a far faster pace than gains in real domestic demand."
2,"The growth in physical weight of such trade, as with the national product generally, has been far less."
3,"For example, United States data on both exports and imports indicates that the price-adjusted value of our trade per pound has risen by approximately 4 percent per year on average over those same three decades."
4,"Typically, antidumping duties are levied when foreign average prices are below average cost of production."
5,But that also describes a practice that often emerges as a wholly appropriate response to a softening in demand.
6,"It is the rare case that prices fall below marginal cost, which would be a more relevant standard."
7,The reason should be that it enhances standards of living through the effects of competition on productivity.
8,It is difficult to find credible evidence that trade has impacted the level of total employment in this country over the long run.
9,"Indeed, we are currently experiencing the widest trade deficit in history with a level of unemployment close to record lows."
10,It is the relative balance of supply and demand in a competitive market economy that determines the mix of employment.
11,"When exports fall or imports rise, domestic demand and relative prices have invariably adjusted in the long run to leave total employment relatively unaffected."
12,"Should we endeavor to freeze competitive progress in place, we will almost certainly slow economic growth overall, and impart substantial harm to those workers who would otherwise seek more effective longer-term job opportunities."
