,sentence
0,"During my brief term on the Board, I have heard other governors say that they came to Washington expecting to spend most of their time discussing the economy and monetary policy with many of the Board's 225 PhD."
1,"In response, the Federal Reserve reduced interest rates at every meeting of the Federal Open Market Committee in 2001 and an additional three times between meetings, for a total of eleven rate cuts totaling 475 basis points."
2,"In short, smaller banks here in Ohio and across the country have weathered recent periods quite well and are advantageously situated to do their part in supporting economic growth."
3,We have often seen the cyclical nature of commercial real estate and its links to the general level of economic activity.
4,The second area of potential risk relates to interest rates.
5,Lower interest rates undoubtedly eased payment pressures on many borrowers and prevented further deterioration in the quality of bank loan portfolios.
6,Lower interest rates also spurred a record volume of mortgage refinancings and sizable gains in bank securities portfolios.
7,"Given the historically low interest rates at which recent mortgages have been originated or refinanced, one might expect that these loans would be much slower to prepay than previous ones."
8,"Clearly, I am not about to forecast interest rates, something I've already learned that central bankers never do."
9,We should all ask ourselves how long depositors would be content earning the currently low rates as equity markets improve or interest rates rise once again.
10,"They have historically had higher profitability, as measured by the return on average assets, than large regional and money center banks and, on an individual-institution basis, have enjoyed relatively strong asset and deposit growth."
11,A study recently published in the Federal Reserve Bulletin examined growth rates during the past fifteen years for large and small banks.
12,"Among small banks, those located in urban areas have done best, presumably because economic activity has been expanding the fastest in cities."
13,"Asset and deposit growth at small agricultural banks, by contrast, lagged behind that at other small banks, although not at large banks."
14,"The comparatively poor performance of agricultural banks seems to reflect the level of credit demand in the agricultural sector itself, as growth of farm business debt has lagged behind that of total nonfinancial debt."
15,"The surprisingly strong and persistent growth in the number of branch offices also suggests that the personal touch, which plays to the strength of community banks, remains an important element of banking in the age of the Internet."
16,"Adjusting the data to account for inflation and real industry growth, the community bank share of industry assets has steadily declined, falling from 25 percent a decade ago to about 16 percent now."
17,Community banks have greatly improved their management of interest rate risk in recent years.
