,sentence
0,"But the resulting increased supply of skills has apparently generally not been sufficient to offset the increasing demand, as net returns to education, at least until quite recently, have continued to rise."
1,"Market economies have succeeded over the centuries by thoroughly weeding out the inefficient and poorly equipped, and by granting rewards to those who could anticipate consumer demand and meet it with minimum use of labor and capital resources."
2,"In this less demanding world, governments were able to construct social safety nets and engaged in policies intended to redistribute income."
3,"Even though such initiatives often were recognized as adding substantial cost to labor and product markets, and thereby reducing their flexibility, they were not judged as meaningful impediments to economic growth."
4,"But maintaining the kind of safety net that, for example, is prevalent in most continental European countries where high unemployment appears chronic is proving increasingly problematic in today's altered environment."
5,"But technology and competition are extracting a high price for the more intrusive forms of intervention that impair market incentives to work, save, invest, and innovate."
6,"Such crises arise on occasion when confidence unexpectedly fails and is replaced by fear and a loss of trust, inducing a vicious cycle of retrenchment in economic activity and government endeavors to counter it."
7,The imbalance of demand over supply of these latter products inevitably required rationing or its equivalent--standing in queues for limited quantities of goods and services.
8,But they faced insurmountable handicaps in that they did not have access to the immediate signals of price changes that so effectively facilitate the clearing of markets in capitalist economies.
9,Movements in prices give incentives to adjust the allocation of physical resources to accommodate the changing technology of production and the shifting tastes of consumers.
10,Among the key prices central planning systems lacked were the signals of finance--equity values and the broad array of interest rates.
11,"Under central planning there are no credit standards, no interest rate risks, no market value changes--none of the key financial signals that determine in a market economy who gets credit and who does not, and hence who produces what and sells to whom."
12,"In the years immediately following the fall of the Berlin Wall, many of the states of the former Soviet bloc did get something akin to a market system in the form of a rapid growth of black markets that replicated some of what seemingly goes on in a market economy."
13,To know that the state will protect one's rights to property will encourage the taking of risks that create wealth and foster growth.
14,"It is these ""rights"" that enable the value judgements of millions of consumers to be converted through a legally protected free market into prices of products and financial instruments; and it is, of course, these market prices that substitute for the state orders of the centrally planned economies."
15,"Many Asian policymakers are learning that government-directed investments, backed by government inducements to banks to finance them, can lead to substantial gains in output for a number of years in economies with low real wages and low productivity (as it did in the Soviet Union)."
