,sentence
0,"I was reassured in my acceptance of Axel's invitation by David Laidler's survey paper, which found more successes than not over the past two decades.1 A concise summary of this success is evident in the performance of consumer price inflation in the advanced economies."
1,Median inflation in that group (as defined by the International Monetary Fund) has held near 2 percent for this decade.
2,"Indeed, in the IMF's latest World Economic Outlook, four out of five countries in this group are expected to post inflation rates between 1 percent and 3 percent this year."
3,"That good performance has helped to anchor inflation expectations, which, in turn, generates many benefits."
4,Anchored inflation expectations damp the pass-through of supply-related price shocks.
5,"Most significantly, the improved inflation performance has come with, not at the expense of, output stability."
6,"Although a consensus has not formed on how much of the ""Great Moderation"" in the growth of real output can be attributed to monetary policy, everyone agrees that at least a portion of it can."
7,"The beliefs that David identifies are threefold: That market economies are inherently self-righting, that open economies perform best under flexible exchange rates, and that central bankers should focus on price stability as their long-run objective."
8,David suggests that monetarism failed when its proponents got too prescriptive by advocating rigid rules for money growth.
9,"As evidence of that humility on my part, let me also agree with David that two important questions about the conduct of monetary policy have not yet been resolved."
10,"First, what is the best way to pursue price stability, and, second, how should asset prices be taken into account in steering policy?"
11,"In many countries, though not my own, the answer to the first question has been that price stability should be pursued through the formal apparatus of an inflation target, which typically includes establishing an inflation goal by the government, setting metrics to evaluate central bank performance, and periodically communicating progress to the public."
12,"Although correlation does not convey causation, the spread of such regimes has coincided with sustained low global inflation."
13,"In addition, no adopter of an inflation target has subsequently abandoned it."
14,"Inflation has come down worldwide, in countries without, as well as with, inflation targets."
15,"Moreover, I share David's puzzlement about why an explicit inflation goal should make a substantial difference in performance given the paucity of evidence showing that choosing a target directly affects the level of the public's inflation expectations."
16,"That said, I am relatively more persuaded that inflation targeting helps reduce the variance of inflation expectations."
17,"Evidence has accumulated to suggest that stock prices, interest rates, and measures of inflation expectations seem to vary less in economies in which the central bank has an explicit long-run goal for inflation."
18,I suspect that this better anchoring of expectations and the success of inflation targeting in many countries is attributable in part to aspects of the political economy that David identified.
19,"A formal inflation target represents a national embrace of a goal, in which elected authorities recognize the primacy of price stability and publicly support--indeed, even require--the central bank's pursuit of that goal."
20,"To the extent that elected authorities channel the desires of the electorate, a central bank directed to adopt an inflation target is being given a strong signal as to the goal's importance to the public at large."
21,An important effect of such public acceptance of price stability is that it erodes the standing of those who would direct central bank action toward other ends.
22,"In most other instances, the adoption of an inflation target involved laws and mutual understandings, not constitutional changes."
23,"The early adopters of inflation targets were parliamentary democracies, which is not too surprising given that in such a system a single branch of government can enact laws and put them into effect."
24,"With regard to an inflation goal, the parliament can erect the formal apparatus and the finance minister can serve as the government's point of contact with the central bank."
25,"Moreover, those two branches have already spoken as to the appropriate aim of the nation's central bank: The Congress, in a law the President signed, has given the Federal Reserve a dual mandate that directs us to foster maximum employment and stable prices over time."
