,sentence
0,"In particular, I will argue that, over the years, institutional changes in U.S. housing and mortgage markets have significantly influenced both the transmission of monetary policy and the economy's cyclical dynamics."
1,"As demand has weakened, house prices have decelerated or even declined by some measures, and homebuilders have scaled back their construction of new homes."
2,The cutback in residential construction has directly reduced the annual rate of U.S. economic growth about 3/4 percentage point on average over the past year and a half.
3,"A substantial increase in lending to nonprime borrowers contributed to the bulge in residential investment in 2004 and 2005, and the tightening of credit conditions for these borrowers likely accounts for some of the continued softening in demand we have seen this year."
4,"Obviously, if current conditions persist in mortgage markets, the demand for homes could weaken further, with possible implications for the broader economy."
5,"As house prices have softened, and as interest rates have risen from the low levels of a couple of years ago, we have seen a marked deterioration in the performance of nonprime mortgages."
6,"With many of these borrowers facing their first interest rate resets in coming quarters, and with softness in house prices expected to continue to impede refinancing, delinquencies among this class of mortgages are likely to rise further."
7,"The markets for asset-backed commercial paper and for lower-rated unsecured commercial paper market also have suffered from pronounced declines in investor demand, and the associated flight to quality has contributed to surges in the demand for short-dated Treasury bills, pushing T-bill rates down sharply on some days."
8,"Swings in stock prices have been sharp, with implied price volatilities rising to about twice the levels seen in the spring."
9,Diminished demand for loans and bonds to finance highly leveraged transactions has increased some banks' concerns that they may have to bring significant quantities of these instruments onto their balance sheets.
10,"In part, these wider losses likely reflect concerns that weakness in U.S. housing will restrain overall economic growth."
11,"In the statement following its August 7 meeting, the Federal Open Market Committee (FOMC) recognized that the rise in financial volatility and the tightening of credit conditions for some households and businesses had increased the downside risks to growth somewhat but reiterated that inflation risks remained its predominant policy concern."
12,"In a statement issued simultaneously with the discount window announcement, the FOMC indicated that the deterioration in financial market conditions and the tightening of credit since its August 7 meeting had appreciably increased the downside risks to growth."
13,"However, in light of recent financial developments, economic data bearing on past months or quarters may be less useful than usual for our forecasts of economic activity and inflation."
14,"Inevitably, the uncertainty surrounding the outlook will be greater than normal, presenting a challenge to policymakers to manage the risks to their growth and price stability objectives."
15,"In the remainder of my remarks, I will try to set the stage for this weekend's conference by discussing the historical evolution of the mortgage market and some of the implications of that evolution for monetary policy and the economy."
16,"The early decades of the twentieth century are a good starting point for this review, as urbanization and the exceptionally rapid population growth of that period created a strong demand for new housing."
17,"Required down payments, usually about half of the home's purchase price, excluded many households from the market."
18,"A ""balloon"" payment at the end of the loan often created problems for borrowers.2 High interest rates on loans reflected the illiquidity and the essentially unhedgeable interest rate risk and default risk associated with mortgages."
19,"When the federal income tax was introduced in 1913, it included an exemption for mortgage interest payments, a provision that is a powerful stimulus to housing demand even today."
20,The limited availability of data prior to 1929 makes it hard to quantify the role of housing in the monetary policy transmission mechanism during the early twentieth century.
21,Comparisons are also complicated by great differences between then and now in monetary policy frameworks and tools.
22,"Still, then as now, periods of tight money were reflected in higher interest rates and a greater reluctance of banks to lend, which affected conditions in mortgage markets."
23,"When Franklin Roosevelt took office in 1933, almost 10 percent of all homes were in foreclosure (Green and Wachter, 2005), construction employment had fallen by half from its late 1920s peak, and a banking system near collapse was providing little new credit."
24,"In 1951, the Treasury-Federal Reserve Accord freed the Fed from the obligation to support Treasury bond prices."
25,"Monetary policy began to focus on influencing short-term money markets as a means of affecting economic activity and inflation, foreshadowing the Federal Reserve's current use of the federal funds rate as a policy instrument."
26,"Over the next few decades, housing assumed a leading role in the monetary transmission mechanism, largely for two reasons: Reg Q and the advent of high inflation."
27,"The impact of disintermediation on the housing market could be quite significant; for example, a moderate tightening of monetary policy in 1966 contributed to a 23 percent decline in residential construction between the first quarter of 1966 and the first quarter of 1967."
28,"For the period 1960 to 1982, when Reg Q assumed its greatest importance, statistical analysis shows a high correlation between single-family housing starts and the growth of small time deposits at thrifts, suggesting that disintermediation effects were powerful; in contrast, since 1983 this correlation is essentially zero.6 Economists at the time were well aware of the importance of the disintermediation phenomenon for monetary policy."
29,"The model attributed almost one-half of the direct first-year effects of monetary policy on the real economy--which were estimated to be substantial--to disintermediation and other housing-related factors, despite the fact that residential construction accounted for only 4 percent of nominal gross domestic product (GDP) at the time."
30,"As time went on, however, monetary policy mistakes and weaknesses in the structure of the mortgage market combined to create deeper economic problems."
31,"For reasons that have been much analyzed, in the late 1960s and the 1970s the Federal Reserve allowed inflation to rise, which led to corresponding increases in nominal interest rates."
32,"High inflation was also ultimately reflected in high nominal long-term rates on new mortgages, which had the effect of ""front loading"" the real payments made by holders of long-term, fixed-rate mortgages."
33,"Reflecting these factors, housing construction experienced a series of pronounced boom and bust cycles from the early 1960s through the mid-1980s, which contributed in turn to substantial swings in overall economic growth."
34,"These developments did not occur in time to prevent a large fraction of the thrift industry from becoming effectively insolvent by the early 1980s in the wake of the late-1970s surge in inflation.7 In this instance, the government abandoned attempts to patch up the system and instead undertook sweeping deregulation."
35,"Importantly, the easing of some traditional institutional and regulatory frictions seems to have reduced the sensitivity of residential construction to monetary policy, so that housing is no longer so central to monetary transmission as it was.8 In particular, in the absence of Reg Q ceilings on deposit rates and with a much-reduced role for deposits as a source of housing finance, the availability of mortgage credit today is generally less dependent on conditions in short-term money markets, where the central bank operates most directly."
36,"Most estimates suggest that, because of the reduced sensitivity of housing to short-term interest rates, the response of the economy to a given change in the federal funds rate is modestly smaller and more balanced across sectors than in the past.9 These results are embodied in the Federal Reserve's large econometric model of the economy, which implies that only about 14 percent of the overall response of output to monetary policy is now attributable to movements in residential investment, in contrast to the model's estimate of 25 percent or so under what I have called the New Deal system."
