,sentence
0,But I also want to emphasize the importance of setting monetary policy as part of a longer-run strategy that provides guidance of how to juggle multiple targets in the short run while maintaining a focus on achieving price stability in the long run.
1,"I will begin with a brief discussion of the objectives of monetary policy, then turn to the outlook issues that are, in my judgment, central to near-term policy decisions, and end with a few comments on one aspect of longer-run strategic considerations."
2,"I include full employment, growth (meaning the growth in productive capacity), and price stability."
3,Understanding this specialization will prevent us from expecting more from monetary policy than it can promise to deliver and help us better appreciate the singular nature of the long-run objective for monetary policy.
4,"Economic theory, in the form of the long-run neutrality of money, tells us that monetary policy cannot affect the level or growth rate of output in the long run."
5,So don't saddle monetary policy with responsibilities for stimulating the growth of productive capacity.
6,If it were easy to produce more long-run growth simply by printing money we would have monetized our way to dramatically higher living standards a long time ago.
7,"What monetary policy does do, according to economic theory, is set the rate of inflation in the long run."
8,"As I said in my opening statement in my confirmation hearings, when it comes to assigning responsibility for inflation, the buck literally stops at the Federal Reserve."
9,Price stability is therefore the singular and unique long-run objective for monetary policy.
10,"Fiscal policy, on the other hand, can be an instrument of growth policy, through its effect on national saving via the structural budget deficit, through incentive effects on work, saving and investment via tax rates and tax structure, and through public investment in human capital and physical infrastructure."
11,"While we should not overstate what fiscal policy can deliver on this score, we should remember where the levers for growth policy are located."
12,"My reading is that both monetary and fiscal policies, via their influence on aggregate demand, affect output and employment in the short run."
13,"In practice, recently and for the indefinite future, fiscal policy is dominated with the task of reducing the deficit, leaving the stabilization objective almost exclusively in the hands of the Federal Reserve."
14,"Outlook Issues Challenging Monetary Policy Today There are two questions related to the current economic outlook that, in my view, challenge monetary policy in the near term."
15,"First, in the absence of policy adjustment, is the economy slowing or likely to slow to trend quickly enough to stabilize the unemployment rate at its current level?"
16,"Second, is the current unemployment already so low that remaining at this level would trigger a steady increase in the rate of inflation?"
17,All have growth near 2% in the second half of 1996 and through 1997.
18,"Of course, one has to be careful interpreting these forecasts, because some of the private sector forecasts that have growth slowing to trend do so in the context of an assumed modest tightening of monetary policy, but many suggest a slowing to trend without such an adjustment."
19,I should note that growth itself does not cause inflation.
20,"However, above-trend growth, without an accompanying increase in participation rates, implies further decline in the unemployment rate which may already be at or even below its full employment level."
21,"A further decline in the unemployment rate, from its current level, would, in turn, increase the risk of an acceleration of inflation."
22,"In that case, a slowdown to trend would not be sufficient to prevent an acceleration in inflation."
23,This indicates we are below NAIRU and should expect a steady rise in the inflation rate going forward.
24,"The problem with this conclusion is that we would have expected, in this case, some upward pressure on prices over the past two years."
