,sentence
0,I will then discuss longer-term challenges for the economy and wrap up with a discussion of monetary policy.
1,The Current State of the Economy The Congress has tasked the Federal Reserve with achieving stable prices and maximum employment--the dual mandate.
2,"The FOMC has set a longer-term price stability objective of 2 percent annual inflation, as measured by the PCE (personal consumption expenditures) price index.1 This is a symmetric objective, meaning that the Committee would be concerned if inflation were running persistently above or below 2 percent."
3,"Until early last year, inflation was running substantially below our 2 percent objective, largely reflecting declines in energy prices during late 2014 and early 2015."
4,"However, because prices of energy and food commodities are often volatile, a core measure that excludes these components provides a better indication of where overall inflation is headed."
5,"While core inflation has also run consistently below 2 percent in recent years, it has been gradually rising, with the most recent 12-month reading at 1.7 percent, three-tenths higher than a year ago (the black line in figure 1)."
6,"Market-based measures of inflation compensation have moved well above their lows of mid-2016 but remain below pre-crisis levels, and survey measures have stayed relatively well anchored."
7,"Overall, inflation seems to be on track to reach the 2 percent objective over the next couple of years."
8,"Although inflation is currently below our objective, core inflation has generally been close to 2 percent over the past 20 years."
9,This outcome reflects the success of monetary policy in anchoring inflation expectations.
10,Many indicators show that we have also made significant progress toward maximum employment.
11,"Since 2010, payroll employment has increased by almost 16 million jobs, and the unemployment rate has fallen from 10 percent to 4.8 percent--in line with most estimates of the longer-run normal level (or natural rate) of unemployment and with the median estimate by FOMC participants in the December 2016 Summary of Economic Projections (SEP)."
12,"Accordingly, the red line in the figure indicates that the unemployment rate gap has essentially been closed.2 A variety of other measures also suggest that we are close to maximum employment."
13,Surveys of household sentiment about the availability of jobs and of business sentiment regarding the difficulty of filling jobs have now reached levels seen in prior periods of full employment.
14,"Moreover, although the pace of wage increases is slower than during pre-crisis periods of full employment, wages have been increasing faster than both output per hour (productivity) and inflation, and labor's share of income has begun to move up after a long decline."
15,"All in all, we appear to be close to our employment objective, and are nearing our inflation objective."
16,"Take the concept of ""maximum employment,"" which requires an estimate of both the natural rate of unemployment for those who are in the labor force and the sustainable level of labor force participation.3 The natural rate of unemployment is not directly observed, and the record suggests that it could be materially lower or higher than current estimates.4 There is also uncertainty about the underlying trend level of labor force participation."
17,"By contrast, other recent work does not find a strong case for a meaningful further slack.6 The issue has important implications, since changes in participation can have material effects on the unemployment rate: Holding the level of employment constant, a 25 basis point change in the participation rate would lead roughly to a corresponding 40 basis point change in the unemployment rate."
18,Longer-Run Issues Productivity and growth Our economy is strong and operating near its capacity.
