,sentence
0,We economists have made some important strides in our understanding of inflation dynamics in recent years.
1,"Today, I will outline what I see as the key stylized facts that research has in recent years uncovered about changes in the dynamics of inflation and will present my view of how to interpret these findings."
2,The interpretation has important implications for how we should think about the conduct of monetary policy and what we think might happen to inflation over the next couple of years.
3,"The Empirical Evidence on Changes in Inflation Dynamics To see what research has discovered about the evolution of inflation dynamics in recent years, letâ€™s explore the following questions: (1) What is the available evidence on changes in inflation persistence in recent years?"
4,(3) What role do other variables play in the inflation process?
5,"Inflation Persistence To answer the first question, we need to measure how long the effects of a shock to inflation will last."
6,"Specifically, we need to know whether inflation tends to revert quickly to its initial level, or whether the effects of the shock persist--that is, lead to a changed level of inflation for an extended period."
7,The most obvious way of measuring inflation persistence is to regress inflation on several of its own lags and then calculate the sum of the coefficients on lagged inflation.
8,"If the sum of the coefficients is close to 1.0, then shocks to inflation have long-lived effects on inflation."
9,"In other words, inflation behaves like a random walk, so that when inflation goes up, it stays up."
10,"If the sum of the coefficients drops well below 1.0, then a shock to inflation has only a temporary effect on inflation, and inflation soon reverts back to its trend level."
11,The evidence from these so-called autoregressions with U.S. data suggests that inflation may have grown less persistent over time.
12,"Figure 1 illustrates this tendency, with the core personal consumption expenditures (PCE) price index as the measure of inflation."
13,"Recent work by Jim Stock and Mark Watson (2007) provides an alternative and, to me, a quite intuitive way of thinking about inflation persistence."
14,They estimate a model that decomposes inflation into two components.
15,"The first component, which can be thought of as the underlying trend, follows a random walk, so that shocks to this component persist indefinitely and thus affect the trend inflation rate going forward."
16,"When the relative importance of the trend shocks became high, as it did in the 1970s and early 1980s, inflation became highly persistent."
17,"Under such conditions, if inflation went up, the trend component typically rose in tandem so that inflation stayed up."
18,"In contrast, when the temporary shocks were relatively more important, as was true before the 1970s and after the mid-1980s, a change in inflation tended to reflect a change in the temporary component, not the trend."
19,"As a result, fluctuations in inflation tended to fade away, implying that inflation persistence was much lower."
20,"In the context of the Stock-Watson model, then, when inflation rose to double-digit levels during the ""Great Inflation"" period of the 1970s and early 1980s, persistence became very high because the trend rate of inflation moved around a lot--that is, trend inflation became unanchored."
21,"For example, Cecchetti et al (2007) employ a slightly modified version of the Stock-Watson procedure in a recent paper and find that inflation persistence has fallen so low that their estimated trend for gross domestic product (GDP) price inflation has been almost perfectly flat at about 2.2 percent over the past few years."
22,"Finally, follow-up work by staff members at the Federal Reserve Board suggests that the degree of persistence found with these techniques varies across different measures of inflation."
23,"Nonetheless, I think it fair to say that inflation has become less persistent over the past two decades but that the underlying trend may not yet be perfectly stable."
24,"In short, all these countries experienced a similar ""Great Inflation,"" when trend inflation became unanchored."
25,"Germany and Japan had shorter periods of high persistence of inflation, with persistence beginning to decline around 1969 in Germany and around 1979 in Japan."
26,Cecchetti and his co-authors conclude that the rise and subsequent decline of inflation persistence has thus been a worldwide phenomenon.
27,"Slope of the Phillips Curve In traditional Phillips-curve equations, inflation depends on past values of inflation, an unemployment gap (the difference between the unemployment rate and an estimate of its natural rate), and variables such as the relative price of energy and import prices."
28,"When researchers estimate these equations, they typically find that the coefficient on the unemployment gap has declined (in absolute value) since the 1980s, often by a marked amount.4 In other words, the evidence suggests that the Phillips curve has flattened."
29,"The finding that inflation is less responsive to the unemployment gap, if taken at face value, suggests that fluctuations in resource utilization will have smaller implications for inflation than used to be the case."
30,"From the point of view of policymakers, this development is a two-edged sword: On the plus side, it implies that an overheating economy will tend to generate a smaller increase in inflation."
31,"On the negative side, however, a flatter Phillips curve also implies that a given increase in inflation will be more costly to wring out of the system."
32,We can quantify this latter consideration using the so-called sacrifice ratio--the number of years that unemployment has to be 1.0 percentage point greater than its natural rate to reduce the inflation rate 1.0 percentage point.
33,"Averaging estimates obtained from a comprehensive battery of equation specifications suggests that the sacrifice ratio may be 40 percent larger--that is, it may be 40 percent more costly to reduce inflation than it was two decades ago."
34,Role of Other Variables in the Inflation Process Empirical evidence suggests that inflation has also become less responsive to other shocks.
35,"The two oil price shocks in the 1970s were associated with large jumps in core inflation, whereas recent surges in energy prices have not had a similar effect."
36,This reduced sensitivity manifests itself in traditional Phillips-curve models as a substantial decline in the estimated coefficient on the energy price term in these equations.
37,"Because this term equals the change in relative energy prices multiplied by the share of energy in aggregate output, energy price effects on inflation appear to have fallen by more than can be accounted for by the greater energy efficiency of the economy.5 In contrast, unpublished empirical work by the staff at the Federal Reserve Board suggests that, once we take the rising share of imports into account, the influence of import prices on core inflation in the United States has not changed much in the context of reduced-form forecasting models.6 At the same time, the influence of exchange rate movements on import prices--the so-called pass-through effect--may have fallen substantially, at least according to some studies.7 If so, then the influence of exchange rate fluctuations on domestic inflation may now be less than it once was, when one controls for changes in the volume of our foreign trade."
38,What Interpretation Can We Give to Changes in Inflation Dynamics?
39,"In interpreting these stylized facts about changes in inflation dynamics, we must first recognize that all of them are based on reduced-form relationships, and thus they are about correlations and not necessarily about true structural relationships."
40,"Because the explanatory variables in inflation regressions are themselves influenced by changes in economic conditions, changes in the underlying monetary policy regime are likely to be a source of changes in reduced-form inflation dynamics."
41,"In such cases, we cannot use the reduced-form equations to disentangle the effects of such unobserved factors--which themselves may be driven by changes in monetary policy--from that of other influences."
42,Theory tells us that inflation expectations must be a key driving force behind inflation.
43,"This dependence has long been implicit in traditional Phillips-curve analysis, but expectations--now in explicit form--are also a central feature of the increasingly popular New Keynesian Phillips curves, in which current-period inflation is a function of expectations of next periodâ€™s inflation and resource utilization."
44,"Therefore, a natural first place to look for explanations of changing inflation dynamics is a possible change in the expectations-formation process."
45,"The first stylized fact discussed earlier is that inflation persistence, which rose in the 1970s during the Great Inflation, has since declined to a much lower level."
46,"An intuitive way of thinking about this rise and fall in inflation persistence is that it resulted from an un-anchoring of trend inflation during the period of the Great Inflation, and a re-anchoring in recent years, as the work of Stock and Watson suggests."
47,"When we think about what drives trend inflation, inflation expectations--particularly long-run expectations--come to mind."
48,"A de-anchoring of inflation expectations would surely lead to trend inflation becoming unanchored, whereas an anchoring of inflation expectations at a particular level would necessarily lead to a stabilization of trend inflation and hence a decline in inflation persistence."
49,Do indicators of inflation expectations support this story?
50,Consider the measure of expected inflation for the coming twelve months reported by the Livingston survey.
51,"As illustrated by the dashed line in figure 3 , this measure of expected short-run inflation--adjusted by a constant factor to convert it from a CPI basis to a PCE basis--soared during the 1970s and then fell back markedly during the 1980s and early 1990s."
52,"Over the past few years, the short-run series has fluctuated around 2 percent, with its month-to-month movements correlated with swings in energy prices, as one might expect."
53,"An even more striking story is told by the survey-based measure of expected long-run inflation used in the FRB/US model, the dotted blue line in figure 3.8 When we look at this long-run series (which should be more closely related to expectations about policy objectives than the short-run measure), we see that the publicâ€™s expectations stood at a high level of 7-3/4 percent at the start of the 1980s, when this information first began to be collected."
54,Estimates of inflation compensation derived from indexed Treasury yields have also been remarkably stable in recent years.
55,Figure 3 also reproduces the estimate of trend inflation produced by the Stock-Watson procedure (the solid line).
56,"As you can see, this series more or less tracks the survey-based measures of long-run expectations, suggesting that the anchoring of long-run inflation expectations in recent years may explain the finding of a marked decline in inflation persistence."
57,Anchoring of inflation expectations is not a deus ex machina.
58,"It must come from somewhere, and since Milton Friedmanâ€™s adage that â€œ[i]nflation is always and everywhere a monetary phenomenonâ€ is still true, monetary policy must be the source of the change in the evolution of long-run inflation expectations."
59,"During the 1960s and 1970s, the Federal Reserve and a number of other central banks maintained a policy stance that, inadvertently or not, was too easy on average and that allowed both actual and expected inflation to drift up markedly over many years."
60,"Since the late 1970s, however, the Federal Reserve and many other central banks have increased their commitment to price stability, in both words and actions."
61,"The Fed pursued preemptive strikes against rises in inflation in 1994-95, 1999-00, and in 2004-06, as well as preemptive strikes against potentially deflationary forces in the fall of 1998 and in 2001-04."
62,"The result has been not only low and stable inflation but also, as we have seen, a strong anchoring of long-run inflation expectations."
63,The pursuit of more-aggressive monetary policy to control inflation and the achievement of anchored inflation expectations can also help explain the other stylized facts about inflation dynamics.
64,"With expectations of inflation anchored, any given shock to inflation--whether it is from aggregate demand, energy prices, or the foreign exchange rate--will have a smaller effect on expected inflation and hence on trend inflation."
65,These shocks will then have a much less persistent effect on actual inflation.
66,The recent experience with surging oil prices seems consistent with this story.
67,The price of West Texas intermediate crude oil rose from about $30 per barrel in late 2003 to a peak of almost $75 per barrel in July of last year.
68,"During this episode, inflation appears to have been boosted only temporarily and by a strikingly small amount, in contrast to the 1970s when oil price shocks led to large, persistent increases in inflation."
69,"Interestingly, monetary policy could have worked to flatten the estimated Phillips curve even without these favorable expectational effects, simply by moving more aggressively to stabilize both inflation and output."
70,"Thus, a monetary policy that more successfully stabilizes inflation and resource utilization could well lead to a smaller estimated coefficient on unemployment gaps in a traditional Phillips-curve equation."
71,"In particular, their analyses suggest that changes in the way the Federal Reserve conducts monetary policy--including changes in both the parameters of monetary policy reaction functions and the volatility of shocks to those functions--may account for most of the reduction in the coefficients on resource utilization in traditional Phillips curves.9 What is particularly attractive about highlighting a better anchoring of inflation expectations as probably the primary factor driving the changes in inflation dynamics is that this one explanation covers so many of the stylized facts--an application of Occamâ€™s razor."
72,"Indeed, I have always become more confident in a theory if it can explain a number of very different facts.10 This is why I am so attracted to the view that inflation expectations are a key driving factor in the inflation process."
73,"Of course, many other factors also influence inflation, and some of these provide other possible explanations for the recent changes in inflation dynamics."
74,"For example, smaller coefficients on unemployment gaps and energy prices in traditional Phillips curve equations may reflect the influence of lower and less-variable inflation on the frequency with which firms change their prices."
75,"In the context of a low-inflation environment, firms may have concluded that they can leave their prices fixed for longer periods at little cost, causing inflation to be less responsive to shocks, particularly if they are transitory."
76,"In this way, monetary policy may have affected the slope of the Phillips curve without having affected the manner in which expectations are formed."
