,sentence
0,"The very low levels of interest rates in Japan, Switzerland, and the United States in recent years have stimulated much interesting research on this question, and some has been applied in the field."
1,Our purpose in this paper is to give a brief progress report and overview of current thinking on the conduct of monetary policy when short-term interest rates are very low or even zero.1 Monetary policy works for the most part through financial markets.
2,"Central bank actions are designed in the first instance to influence asset prices and yields, which in turn affect economic decisions and thus the evolution of the economy."
3,"When the short-term policy rate is at or near zero, the conventional means of effecting monetary ease--lowering the target for the policy rate--is no longer feasible, but monetary policy is not impotent."
4,"In the final section, we briefly discuss the macroeconomic costs and benefits of very low interest rates, an issue that bears on the question of whether the central bank should take the policy rate all the way to zero before undertaking some of the alternatives we describe."
5,"Shaping Interest-Rate Expectations The pricing of long-lived assets, such as long-term bonds and equities, depends on the entire expected future path of short-term interest rates as well as on the current short-term rate."
6,"Prices and yields of long-lived assets are important determinants of economic behavior because they affect incentives to spend, save, and invest."
7,"Thus, a central bank may hope to affect financial markets and economic activity by influencing financial market participants' expectations of future short-term rates."
8,"This literature suggests that, even with the overnight nominal interest rate at zero, a central bank can impart additional stimulus by offering some form of commitment to the public to keep the short rate low for a longer period than previously expected."
9,"This commitment, if credible, should lower yields throughout the term structure and support other asset prices."
10,"For example, policy ease could be promised until the committee observes sustained economic growth, substantial progress in trimming economic slack, or a period of inflation above a specified floor."
11,"More recently, the Bank of Japan has been more explicit about the conditions under which it would begin to raise rates; for example, it has been specified that a change from deflation to inflation that is perceived to be temporary will not provoke a tightening.2 In the United States, the August 2003 statement of the Federal Open Market Committee that ""policy accommodation can be maintained for a considerable period"" is another example of commitment."
12,"The close association of this statement with the Committee's expressed concerns about ""unwelcome disinflation"" implied that this commitment was conditioned on the assessment of the economy."
13,"The conditional nature of the commitment was sharpened in the Committee's December statement, which explicitly linked continuing policy accommodation to the low level of inflation and the slack in resource use.3 More generally, in recent years central banks have devoted enormous effort to improving their communications and transparency; a major benefit of such efforts should be a greater ability to align market expectations of policy with the policymaking committee's own intentions."
14,"Eggertsson and Woodford (2003) point out that a government can more credibly promise to carry out policies that raise prices when (1) the government debt is large and not indexed to inflation and (2) the central bank values the reduction in fiscal burden that reflationary policies will bring (for example, because it may reduce the future level of distortionary taxation)."
15,"Altering the Composition of the Central Bank's Balance Sheet Central banks typically hold a variety of assets, and the composition of assets on the central bank's balance sheet offers another potential lever for monetary policy."
16,"In simple terms, if the liquidity or risk characteristics of securities differ, so that investors do not treat all securities as perfect substitutes, then changes in relative demands by a large purchaser have the potential to alter relative security prices."
17,This policy entails (in principle) an unlimited commitment to purchase the targeted security at the announced price.
18,"If this view is correct, then attempts to enforce a floor on the prices of long-dated Treasury securities (for example) could be effective only if the target prices were broadly consistent with investor expectations of future values of the policy rate."
