,sentence
0,"Even so, from time to time monetary policy settings have been influenced by the perception of a potential for serious economic and financial dislocation."
1,"Before going further, I should say the views I will express today are my own and not necessarily those of other members of the Board of Governors or its staff.1 Adjusting monetary policy in such circumstances is an example of a more general phenomenon."
2,"When central banks are not tightly focused on achieving a specific objective for an exchange rate, a monetary aggregate, or an inflation rate, policymakers may be granted a degree of discretion and can take account of the entire distribution of potential economic outcomes and their effects on societal welfare."
3,"More countries have recognized the benefits of allowing exchange rates to fluctuate freely, and the inflation-targeting regimes that have replaced exchange rate anchors in many countries have become more flexible over time."
4,"This evolution has not only allowed policymakers greater scope to weigh more than one short-run objective in the pursuit of long-term price stability, but it has also permitted them to pay greater attention to the consequences of potential economic outcomes with relatively low probabilities."
5,"In Chairman Greenspan’s risk-management paradigm, low-probability, high-impact events are always factors in the calculus of monetary policy.2 This approach recognizes that “impact” is the product of two separate distributions--one for expected economic outcomes and one for the effect of those outcomes on welfare--that may be nonlinear."
6,"Inflation has been low and stable in most economies, expectations that inflation will remain contained are much better anchored, and output fluctuations have been damped."
7,"This favorable economic climate has reduced the risk that temporarily aiming somewhat away from hitting objectives dead on will engender behaviors, like rising inflation expectations, that could have seriously adverse and destabilizing consequences for the economy."
8,"Although a whole range of possible events with varying probabilities and effects can be taken into account by monetary policymakers, the influence of possible low-probability events is most evident when serious instability is a much greater threat than usual."
9,"Guarding against such a low-probability, high-impact event can in turn significantly skew policy temporarily away from the rate setting most likely to achieve longer-run objectives for inflation or output.3 I will illustrate the rationale for making such choices and their possible implications by relating some of the episodes in which the Federal Reserve has given unusual weight to possible tail events--in reaction to the financial market events of 1987 and 1998 and in response to the threat of deflation in 2001 through 2003."
10,"In both instances, developments in financial markets caused forecasts of economic activity and inflation to be marked down."
11,"But concerns went beyond the direct macroeconomic fallout from the initial movement in asset prices, and in both cases the Federal Reserve, therefore, eased more than probably would have been justified by the change in the center of gravity of the forecast itself."
12,"Importantly, the potential effects of these events on confidence--on the psychology of market participants and of savers and spenders more generally--raised the specter of continuing flights to liquidity and safety that could disrupt the financial markets and economic activity even more severely."
13,"In addition, lower interest rates--taking some chances temporarily on the side of stronger activity--should help to limit upward pressures on private interest rates and restore market liquidity."
