,sentence
0,"Main Menu Toggle Button Sections Search Toggle Button Search Search Submit Button Submit Aboutthe Fed Structure of the Federal Reserve System The Fed Explained Board Members Advisory Councils Federal Reserve Banks Federal Reserve Act Currency Board Meetings Board Votes Diversity & Inclusion Careers Do Business with the Board Holidays Observed - K.8 Ethics & Values Contact Requesting Information (FOIA) FAQs Economic Education Fed Financial Statements Innovation News & Events Press Releases Speeches Testimony Calendar Videos Photo Gallery Conferences MonetaryPolicy Federal Open Market Committee About the FOMC Meeting calendars and information Transcripts and other historical materials FAQs Monetary Policy Principles and Practice Notes Policy Implementation Policy Normalization Policy Tools Reports Monetary Policy Report Beige Book Federal Reserve Balance Sheet Developments Review of Monetary Policy Strategy, Tools, and Communications Overview Supervision& Regulation Institution Supervision Community & Regional Financial Institutions Large Financial Institutions Foreign Banking Organizations Financial Market Utilities Consumer Compliance Reports Federal Reserve Supervision and Regulation Report Reporting Forms All Reporting Forms Recent Updates Information collections under review Financial Statements Applications/structure change Federal Financial Institutions Examination Council (FFIEC) Municipal & Government Securities Supervision & Regulation Letters By Year By Topic Banking Applications & Legal Developments Application Process Board & Reserve Bank Action Enforcement Actions & Legal Developments Regulatory Resources Regulations Manuals Basel Regulatory Framework Volcker Rule Education, Training, and Assistance Banking & Data Structure Beneficial Ownership reports Large Commercial Banks U.S. Offices of Foreign Entities Financial Holding Companies Interstate Branching Securities Underwriting & Dealing Subsidiaries Minority Depository Institutions FinancialStability Financial Stability Assessments About Financial Stability Types of Financial System Vulnerabilities & Risks Monitoring Risk Across the Financial System Proactive Monitoring of Markets & Institutions Financial Stability & Stress Testing Financial Stability Coordination & Actions Responding to Financial System Emergencies Cooperation on Financial Stability Reports Financial Stability Report PaymentSystems Regulations & Statutes Regulation CC (Availability of Funds and Collection of Checks) Regulation II (Debit Card Interchange Fees and Routing) Regulation HH (Financial Market Utilities) Other Regulations and Statutes Payment Policies Federal Reserve's Key Policies for the Provision of Financial Services Overnight Overdrafts Payment System Risk Sponsorship for Priority Telecommunication Services Reserve Bank Payment Services & Data Automated Clearinghouse Services Check Services Currency and Coin Services Daylight Overdrafts and Fees FedNowâ„ Service Fedwire Funds Services Fedwire Securities Services Fiscal Agency Services National Settlement Service Financial Market Utilities & Infrastructures Supervision & Oversight of Financial Market Infrastructures Designated Financial Market Utilities International Standards for Financial Market Infrastructures Research, Committees, and Forums Payment Research Federal Reserve Payments Study (FRPS) Payments System Policy Advisory Committee Forums EconomicResearch Meet the Economists Working Papers and Notes Finance and Economics Discussion Series (FEDS) FEDS Notes International Finance Discussion Papers (IFDP) Data, Models and Tools Economic Research Data FRB/US Model Estimated Dynamic Optimization (EDO) Model Survey of Consumer Finances (SCF) Data Data Download Program Bank Assets and Liabilities Aggregate Reserves of Depository Institutions and the Monetary Base - H.3 Assets and Liabilities of Commercial Banks in the U.S. - H.8 Assets and Liabilities of U.S."
1,Corporations Dealer Financing Terms Senior Credit Officer Opinion Survey on Dealer Financing Terms Exchange Rates and International Data Foreign Exchange Rates - H.10/G.5 International Summary Statistics Securities Holdings and Transactions Statistics Reported by Banks and Other Financial Firms in the United States Structure and Share Data for U.S. Offices of Foreign Banks Financial Accounts Financial Accounts of the United States - Z.1 Household Finance Consumer Credit - G.19 Household Debt Service and Financial Obligations Ratios Mortgage Debt Outstanding Survey of Consumer Finances (SCF) Survey of Household Economics and Decisionmaking Industrial Activity Industrial Production and Capacity Utilization - G.17 Interest Rates Selected Interest Rates - H.15 Micro Data Reference Manual (MDRM) Micro and Macro Data Collections Money Stock and Reserve Balances Factors Affecting Reserve Balances - H.4.1 Money Stock Measures - H.6 Other Yield Curve Models and Data Consumers& Communities Regulations Community Reinvestment Act (CRA) All Regulations SupervisionÂ & Enforcement CA Letters Enforcement Actions Independent Foreclosure Review Community Development Housing and Neighborhood Revitalization Small Business and Entrepreneurship Employment and Workforce Development Community Development Finance Rural Community and Economic Development Conferences ResearchÂ & Analysis Survey of Household Economics and Decisionmaking Research Publications & Data Analysis Community Advisory Council Consumer Resources Mortgage and Foreclosure Resources Federal Reserve Community Development Resources Home News & Events Speeches Speech PDF Please enable JavaScript if it is disabled in your browser or access the information through the links provided below.
2,"A strong labor market that is sustained for an extended period can deliver substantial economic and social benefits, including higher employment and income levels, improved and expanded job opportunities, narrower economic disparities, and healing of the entrenched damage inflicted by past recessions on individuals' economic and personal well-being."
3,"The overall unemployment rate was 3.5 percent, the lowest level in a half-century."
4,The unemployment rate for African Americans had also reached historical lows (figure 1).
5,"""1 Overall wage growth was moderate, but wages were rising more rapidly for earners on the lower end of the scale."
6,"In fact, in 2015, prime-age labor force participationâ€”which I focus on because it is not significantly affected by the aging of the populationâ€”reached its lowest level in 30 years even as the unemployment rate declined to a relatively low 5 percent."
7,"Given that U.S. labor force participation has lagged relative to other advanced economy nations, this progress was especially welcome (figure 3).3 As I mentioned, we also saw faster wage growth for low earners once the labor market had strengthened sufficiently."
8,"Nearly six years into the recovery, wage growth for the lowest earning quartile had been persistently modest and well below the pace enjoyed by other workers."
9,"At the tipping point of 2015, however, as the labor market continued to strengthen, the trend reversed, with wage growth for the lowest quartile consistently and significantly exceeding that of other workers (figure 4)."
10,"At the end of 2015, the Black unemployment rate was still quite elevated, at 9 percent, despite the relatively low overall unemployment rate."
11,"But that disparity too began to shrink; as the expansion continued beyond 2015, Black unemployment reached a historic low of 5.2 percent, and the gap between Black and white unemployment rates was the narrowest since 1972, when data on unemployment by race started to be collected."
12,"Black unemployment has tended to rise more than overall unemployment in recessions but also to fall more quickly in expansions.4 Over the course of a long expansion, these persistent disparities can decline significantly, but, without policies to address their underlying causes, they may increase again when the economy ultimately turns down."
13,"These late-breaking improvements in the labor market did not result in unwanted upward pressures on inflation, as might have been expected; in fact, inflation did not even rise to 2 percent on a sustained basis."
14,There was every reason to expect that the labor market could have strengthened even further without causing a worrisome increase in inflation were it not for the onset of the pandemic.
15,"Employment in January of this year was nearly 10 million below its February 2020 level, a greater shortfall than the worst of the Great Recession's aftermath (figure 5)."
16,"After rising to 14.8 percent in April of last year, the published unemployment rate has fallen relatively swiftly, reaching 6.3 percent in January."
17,But published unemployment rates during COVID have dramatically understated the deterioration in the labor market.
18,"Most importantly, the pandemic has led to the largest 12-month decline in labor force participation since at least 1948.5 Fear of the virus and the disappearance of employment opportunities in the sectors most affected by it, such as restaurants, hotels, and entertainment venues, have led many to withdraw from the workforce."
19,Correcting this misclassification and counting those who have left the labor force since last February as unemployed would boost the unemployment rate to close to 10 percent in January (figure 6).
20,"Aggregate employment has declined 6.5 percent since last February, but the decline in employment for workers in the top quartile of the wage distribution has been only 4 percent, while the decline for the bottom quartile has been a staggering 17 percent (figure 7)."
21,"Moreover, employment for these workers has changed little in recent months, while employment for the higher-wage groups has continued to improve."
22,"Similarly, the unemployment rates for Blacks and Hispanics have risen significantly more than for whites since February 2020 (figure 8)."
23,Extended periods of unemployment can inflict persistent damage on lives and livelihoods while also eroding the productive capacity of the economy.6 And we know from the previous expansion that it can take many years to reverse the damage.
24,"At the start of the pandemic, the increase in unemployment was almost entirely due to temporary job losses.7 Temporarily laid-off workers tend to return to work much more quickly, on average, than those whose ties to their former employers are permanently severed."
25,So too has long-term unemployment.
26,"Of course, in a healthy market-based economy, perpetual churn will always render some jobs obsolete as they are replaced by new employment opportunities."
27,Experience tells us that getting to and staying at full employment will not be easy.
28,Also important is a patiently accommodative monetary policy stance that embraces the lessons of the pastâ€”about the labor market in particular and the economy more generally.
29,I also noted that these benefits were achieved with low inflation.
30,"Indeed, inflation has been much lower and more stable over the past three decades than in earlier times."
31,"In addition, we have seen that the longer-run potential growth rate of the economy appears to be lower than it once was, in part because of population aging, and that the neutral rate of interestâ€”or the rate consistent with the economy being at full employment with 2 percent inflationâ€”is also much lower than before."
32,"To take these economic developments into account, we made substantial revisions to our monetary policy framework, as described in the FOMC's Statement on Longer-Run Goals and Monetary Policy Strategy.11 This revised statement shares many features with its predecessor, including our view that longer-run inflation of 2 percent is most consistent with our mandate to promote maximum employment and price stability."
33,The revised statement emphasizes that maximum employment is a broad and inclusive goal.
