,sentence
0,"Main Menu Toggle Button Sections Search Toggle Button Search Search Submit Button Submit Aboutthe Fed Structure of the Federal Reserve System The Fed Explained Board Members Advisory Councils Federal Reserve Banks Federal Reserve Act Currency Board Meetings Board Votes Diversity & Inclusion Careers Do Business with the Board Holidays Observed - K.8 Ethics & Values Contact Requesting Information (FOIA) FAQs Economic Education Fed Financial Statements Innovation News & Events Press Releases Speeches Testimony Calendar Videos Photo Gallery Conferences MonetaryPolicy Federal Open Market Committee About the FOMC Meeting calendars and information Transcripts and other historical materials FAQs Monetary Policy Principles and Practice Notes Policy Implementation Policy Normalization Policy Tools Reports Monetary Policy Report Beige Book Federal Reserve Balance Sheet Developments Review of Monetary Policy Strategy, Tools, and Communications Overview Supervision& Regulation Institution Supervision Community & Regional Financial Institutions Large Financial Institutions Foreign Banking Organizations Financial Market Utilities Consumer Compliance Reports Federal Reserve Supervision and Regulation Report Reporting Forms All Reporting Forms Recent Updates Information collections under review Financial Statements Applications/structure change Federal Financial Institutions Examination Council (FFIEC) Municipal & Government Securities Supervision & Regulation Letters By Year By Topic Banking Applications & Legal Developments Application Process Board & Reserve Bank Action Enforcement Actions & Legal Developments Regulatory Resources Regulations Manuals Basel Regulatory Framework Volcker Rule Education, Training, and Assistance Banking & Data Structure Beneficial Ownership reports Large Commercial Banks U.S. Offices of Foreign Entities Financial Holding Companies Interstate Branching Securities Underwriting & Dealing Subsidiaries Minority Depository Institutions FinancialStability Financial Stability Assessments About Financial Stability Types of Financial System Vulnerabilities & Risks Monitoring Risk Across the Financial System Proactive Monitoring of Markets & Institutions Financial Stability & Stress Testing Financial Stability Coordination & Actions Responding to Financial System Emergencies Cooperation on Financial Stability Reports Financial Stability Report PaymentSystems Regulations & Statutes Regulation CC (Availability of Funds and Collection of Checks) Regulation II (Debit Card Interchange Fees and Routing) Regulation HH (Financial Market Utilities) Other Regulations and Statutes Payment Policies Federal Reserve's Key Policies for the Provision of Financial Services Overnight Overdrafts Payment System Risk Sponsorship for Priority Telecommunication Services Reserve Bank Payment Services & Data Automated Clearinghouse Services Check Services Currency and Coin Services Daylight Overdrafts and Fees FedNowâ„ Service Fedwire Funds Services Fedwire Securities Services Fiscal Agency Services National Settlement Service Financial Market Utilities & Infrastructures Supervision & Oversight of Financial Market Infrastructures Designated Financial Market Utilities International Standards for Financial Market Infrastructures Research, Committees, and Forums Payment Research Federal Reserve Payments Study (FRPS) Payments System Policy Advisory Committee Forums EconomicResearch Meet the Economists Working Papers and Notes Finance and Economics Discussion Series (FEDS) FEDS Notes International Finance Discussion Papers (IFDP) Data, Models and Tools Economic Research Data FRB/US Model Estimated Dynamic Optimization (EDO) Model Survey of Consumer Finances (SCF) Data Data Download Program Bank Assets and Liabilities Aggregate Reserves of Depository Institutions and the Monetary Base - H.3 Assets and Liabilities of Commercial Banks in the U.S. - H.8 Assets and Liabilities of U.S."
1,Corporations Dealer Financing Terms Senior Credit Officer Opinion Survey on Dealer Financing Terms Exchange Rates and International Data Foreign Exchange Rates - H.10/G.5 International Summary Statistics Securities Holdings and Transactions Statistics Reported by Banks and Other Financial Firms in the United States Structure and Share Data for U.S. Offices of Foreign Banks Financial Accounts Financial Accounts of the United States - Z.1 Household Finance Consumer Credit - G.19 Household Debt Service and Financial Obligations Ratios Mortgage Debt Outstanding Survey of Consumer Finances (SCF) Survey of Household Economics and Decisionmaking Industrial Activity Industrial Production and Capacity Utilization - G.17 Interest Rates Selected Interest Rates - H.15 Micro Data Reference Manual (MDRM) Micro and Macro Data Collections Money Stock and Reserve Balances Factors Affecting Reserve Balances - H.4.1 Money Stock Measures - H.6 Other Yield Curve Models and Data Consumers& Communities Regulations Community Reinvestment Act (CRA) All Regulations SupervisionÂ & Enforcement CA Letters Enforcement Actions Independent Foreclosure Review Community Development Housing and Neighborhood Revitalization Small Business and Entrepreneurship Employment and Workforce Development Community Development Finance Rural Community and Economic Development Conferences ResearchÂ & Analysis Survey of Household Economics and Decisionmaking Research Publications & Data Analysis Community Advisory Council Consumer Resources Mortgage and Foreclosure Resources Federal Reserve Community Development Resources Home News & Events Speeches Speech PDF Please enable JavaScript if it is disabled in your browser or access the information through the links provided below.
2,"February 21, 2020 Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?"
3,"Vice Chair Richard H. Clarida At the 2020 U.S. Monetary Policy Forum, sponsored by the Initiative on Global Markets at the University of Chicago Booth School of Business, New York, New York Share Thank you to the conference organizers for inviting me here to discuss what former Chair Bernanke has famously referred to as a ""hall of mirrors"" problem: a situation in which a central bank's reaction function and financial market prices interact in economically suboptimal and potentially destabilizing ways.1 In my remarks today, I will lay out the way I think about the interplay between financial markets and monetary policy, with a focus on how I myself seek to integrate noisy but often correlated signals about the economy that I glean from models, surveys, and financial markets.2 Three Observations I begin with three unobjectionable observations."
4,"First, because of Friedman's long and variable lags, monetary policy should beâ€”and, at the Fed, isâ€”forward looking."
5,"Policy decisions made today will have no effect on today's inflation or unemployment rates, so good policy needs to assess where the economic fundamentals are going tomorrow to calibrate appropriate policy today."
6,"Thus, central banks and financial markets are looking at the same data on macro fundamentals to make inferences about the future path of the economy, and, of course, any decisions on the policy path made by the central bank will influence asset prices through the discount factor."
7,So optimal monetary policy will (almost) always be correlated with asset prices.
8,"Second, because key variables that are crucial inputs for conducting monetary policyâ€”such as r*, u*, and expected inflation, to name just threeâ€”are both unobserved and time varying, responsible monetary policy requires informed views about how these variables evolve over time as well as a humility and an appreciation for the uncertainties surrounding baseline views, however well informed they might be."
9,"Third, when trying to make an inference about unobserved variables like r* or expected inflation, it is generally a good idea to seek data from multiple signals correlated with the variable of interest, so long as the signals themselves are not perfectly correlated with one another."
10,"Think of this third unobjectionable observation as a sort of ""model averaging"" or ""triangulation"" principle of robust inference in a noisy and complex environment.3 Data Dependence As I have written before, monetary policy needs to beâ€”and, at the Fed, isâ€” ""data dependent"" in two distinct ways.4 Policy should be data dependent in the sense that incoming data indicate the position of the economy relative to the ultimate objectives of price stability and maximum employment."
11,"This information on where the economy is relative to the goals of monetary policy is an important input into standard interest rate feedback rules, such as those introduced by John Taylor in 1993 and ones that continue today to inform monetary policy decisions at the Fed and at other central banks.5 Monetary policy, however, also needs to be data dependent in the second senseâ€”that incoming data contain signalsâ€”that can enable the central bank to update its estimates of r* and u* in order to obtain its best estimate of the destination to which the economy is heading."
12,"As I mentioned a moment ago, a challenge for policymakers is that key variables that are essential inputs to monetary policyâ€”such as u*, r*, and expected inflationâ€”cannot be observed directly and must be inferred from observed data."
13,"And as is indicated in the Summary of Economic Projections, Federal Open Market Committee (FOMC) participants have, over the past seven years, repeatedly revised down their estimates of both u* and r* as unemployment fell and as real interest rates remained well below previous estimates of neutral without the rise in inflation those earlier estimates would have predicted."
14,"In addition to u* and r*, an important input into any monetary policy assessment is the state of inflation expectations."
15,"One of the robust messages from the DSGE (dynamic stochastic general equilibrium) literature on optimal monetary policy is that, away from the effective lower bound, optimal monetary policy will not eliminate all inflation volatilityâ€”there are always shocksâ€”but will, under rational expectations (RE), deliver average, and under RE, expected, inflation equal to the target."
16,"Since the late 1990s, inflation expectations appear to have been stable and well anchored in the neighborhood of our 2 percent goal."
17,"However, like r* and u*, inflation expectations are not directly observable and so must be inferred from data."
18,Financial Data and Monetary Policy Let me now discuss in more detail how I use a form of model averaging to combine financial market data with data from surveys and econometric models to inform my thinking about the evolution of two key inputs to monetary policy: r* and long-run expected inflation.
19,"To be sure, financial market signals are noisy, and day-to-day movements in asset prices are unlikely to tell us much about the cyclical or structural position of the economy, let alone r* and expected inflation."
20,"Signals derived from financial market data, when combined with signals revealed from surveys of households and firms along with the filtered estimates from econometric models, can together provide valuable and reasonably robust foundations for real-time inference about the direction of travel in r* and expected inflation."
21,"For example, a ""straight read"" of interest rate futures prices provides one source of high-frequency information about the destination for the federal funds rate expected by market participants."
22,The destination for the federal funds rate implied by a straight read of futures prices is in turn the sum of the market-implied r* plus market-implied expected inflation.
23,But these signals from interest rate futures are only a pure measure of the expected policy rate path under the assumption of a zero risk premium.
24,"For this reason, it is useful to compare policy rate paths derived from market prices with the path obtained from surveys of market participants, which, while subject to measurement error, should not be contaminated with a term premium."
