,sentence
0,This morning I'd like to outline my view of current economic conditions and the economic outlook and then turn to the implications for monetary policy.
1,"In particular, with employment still well below its February 2020 peak, I will focus on how the escalation in inflation this year is testing the monetary policy framework adopted by the Federal Open Market Committee (FOMC) in August 2020.1 Outlook for Economic Growth Recent data suggest that growth in the third quarter is likely to be lower than we had expected, but the foundations remain in place for strong economic growth over the remainder of this year and next."
2,"Employment is growing, financial conditions are accommodative, businesses are investing, and households, in the aggregate, have a large stock of savings to draw on for future spending."
3,"Weaker growth in payrolls in August and September, along with uneven consumer spending in July and August, appear to reflect ongoing concerns in some parts of the country about the spread of COVID-19, especially in high-contact service industries."
4,"Supply bottlenecks and labor shortages that have been more widespread and persistent than many expected are camouflaging continued strong underlying demand for goods, services, and workers."
5,"I expect that these developments, however, have for the most part simply postponed activity temporarily and that robust growth will return in the coming months."
6,"The Labor Market Continues to Strengthen Without a doubt, the headline job gains in August and September were lower than expected, but, as I will show, based on almost every other major labor market indicator, there is ample evidence that the demand for labor is strong."
7,"Another indicator I've been watching closely is the so-called U-6 unemployment rate, which consists of people who are working part time but prefer full-time work and discouraged workers who want a job but have given up looking."
8,"U-6 unemployment declined significantly over the past two months to 8.5 percent in September, roughly the same level as in the middle of 2017, when most everyone considered the job market to be quite healthy."
9,"Strong demand for labor is outpacing supply, and, naturally, that development is putting upward pressure on wages."
10,"I noted the imbalance between the demand and supply for labor, and some of the labor market indicators that are still well short of pre-COVID levels are those related to labor force participation, which has been about unchanged this year on balance."
11,"One reason is that a disproportionate number of older workers responded to the initial shock of the COVID event by retiring, which may be an area where participation and employment struggle to retrace lost ground."
12,Longer-lasting changes in labor force participation could make wage pressures more persistent and have implications for the assessment of maximum employment.
13,"Tapering Asset Purchases Since the middle of last year, the Fed has been increasing its holdings of Treasury securities and agency mortgage-backed securities by $120 billion a month to foster smooth market functioning and to support the economy by putting downward pressure on interest rates."
14,"Conditions had improved considerably by the time we announced our forward guidance for asset purchases in December, but the unemployment rate remained at 6.7 percent, near-term growth was being constrained by heightened social-distancing restrictions amid surging hospitalizations from COVID-19, and inflation was running significantly below 2 percent."
15,"As we sit here today, demand for labor is strong, and unemployment has declined to 4.8 percent."
16,"Inflation, about which I will say more shortly, is running at more than twice the FOMC's longer-run goal."
17,"Taking all of the evidence into account, I think it is clear that we have met the test of substantial further progress toward both our employment and our inflation mandates, and I would support a decision at our November meeting to start reducing these purchases and complete that process by the middle of next year."
18,"Bear in mind that asset purchases are pressing down on the accelerator, adding each month to the amount of accommodation the Fed is providing to the economy through downward pressure on longer-term interest rates."
19,"Monetary Policy When the Goals Are Not Complementary A move to reduce the pace of asset purchases soon also is entirely consistent with the FOMC's plan to pursue our longer-run maximum-employment and price-stability goals, and our new monetary policy strategy, which we refer to as our framework."
20,"Last December, with inflation running well below 2 percent and unemployment still elevated, we committed to continue purchasing assets at least at the current pace until we had made substantial further progress toward our goals."
21,"That is, high unemployment usually coincides with subdued inflationary pressures."
22,But we are facing a situation now where inflation is high even though employment has yet to fully recover from the COVID event.
23,"In that case, according to the FOMC's monetary policy framework, when objectives are not complementary, the Committee ""takes into account the employment shortfalls and inflation deviations and the potentially different time horizons over which employment and inflation are projected to return to levels judged consistent with its mandate."
24,"Early on, patience was easy: In December of last year, my FOMC colleagues and I were expecting much lower inflationâ€”the median projection for 2021 by FOMC participants was 1.8 percent."
25,The FOMC's preferred inflation gauge did not crack 2 percent until March 2021.
26,"But, by June, prices had risen 4 percent over the previous 12 months, ticked up to 4.2 percent in July, and increased further to 4.3 percent in August."
27,The median of the most recent projections by FOMC participants traces a path in which inflation ends the year just a touch lower than the current level.
28,"Nonetheless, I do not see the FOMC as behind the curve, for three reasons: Most of the biggest drivers of the very high current inflation rates will ease in coming quarters, some measures of underlying inflation pressures are less worrisome, and longer-term inflation expectations are anchored, at least for now."
29,"First, let me address the big drivers of this year's price increases."
30,The inflation we have experienced so far has been very unusual and largely related to supply constraints associated both with production and distribution problems related to COVID and with a demand shock arising from the unprecedented and rapid reopening of the economy.
31,We all saw the remarkable price increases and shortages in the used car market.
32,"There have been a few other very specific and identifiable supply problems that have driven some other prices to very high levelsâ€”the semiconductor shortages that led to auto production slowdowns, for example, and, in some cases, labor shortages or restrictions related to the COVID event were associated with trade disruptions."
33,"Second, if we recognize that much of the excessive inflation we are seeing this year is directly attributable to disruptions that, like the COVID event, will end, then monetary policy often can look through those types of disruptions to consider what inflation will be in the future when this episode passes."
34,"To get a fix on where inflation is headed, it is helpful to consider measures of inflation that try to filter out the most unusual and presumably transitory price increases that may be driving headline inflation."
35,"The Federal Reserve Bank of Dallas's trimmed mean measure of inflation systematically removes prices that are increasing or decreasing at abnormally large rates, in order to get some perspective on underlying inflation pressures."
36,"For the 12 months through August, the Dallas trimmed mean inflation was an even 2 percent."
37,"Of course, while this metric may provide a better indicator of future PCE (personal consumption expenditures) inflation, I do not mean to suggest that this is necessarily a better reading on current inflationâ€”consumers and businesses have to pay for the goods whose prices have risen sharply, and those increases are being felt."
38,That brings us to the third reason that I do not think the FOMC is behind the curve: anchored inflation expectations.
39,We monitor longer-term expectations of future inflation because we believe they influence changes in actual inflation over the medium term.
40,"In fact, our new framework recognizes that stable, well-anchored inflation expectations help return inflation to 2 percent when it is running high, as it is now, as well as when it has fallen somewhat below that goal, as it often does during a recession."
41,"So far, market-based measures of longer-term inflation expectations, as well as surveys of professional forecasters, have increased only moderately this year, moves that more or less reversed declines in those expectations over the previous half-dozen years."
42,"Measuring expectations is an inexact science, but smoothing through the ups and downs in expectations in recent years leaves these indicators within a range that has been consistent with inflation near our 2 percent goal."
