,sentence
0,The program's history in the twentieth century was one of steady growth.
1,"A disability insurance program was added to the normal retirement benefits in 1954, and benefits were automatically indexed for inflation beginning in 1975."
2,"But although growth was the watchword in the twentieth century, many commentators now predict a slowdown in program growth."
3,"Not only that, but these benefits are automatically protected from inflation."
4,"Perhaps more significantly, when combined with a similar growth in Medicare, these types of entitlement spending roughly double as a share of federal revenues in the course of three decades, crowding out other types of government spending or requiring new federal tax increases."
5,"Many years ago, the economist Paul Samuelson established that the long-run equilibrium real return on a pay-as-you-go pension fund of this sort would be equal to the trend rate of growth of real wages plus the trend rate of growth of the labor force, roughly 1 percent according to present assumptions."
6,"And in terms of underlying social equity, these younger workers should remember that they did not have to live through two world wars and a depression, and that they are benefiting from the rising productivity and living standards of the American economy."
7,"The drop in fertility rates lowers population growth rates and takes pressure off the world's resources, and the drop in death rates implies a generally healthier and more productive workforce, with people permitted to live into their retirement years to enjoy the fruits of their labors."
8,"Though as I said above, one can make very good arguments for at least a slow trimming of the growth of benefits over time, the proposals are very much alike in that each preserves in essential form the present system of benefits."
9,"Since the accounts would be separate from the social security trust fund, there would also need to be some gradual cuts in the growth of benefits over time to bring the trust fund into long-term actuarial balance."
10,"There is no doubt that stocks have outperformed bonds in the past, but at this point earnings-price ratios on stocks have been driven close to real interest rates on bonds, in the view of many financial experts providing inadequate compensation for the greater risk on stocks."
11,"Covering the actuarial deficit by general revenue financing should raise national saving, at least if the non-social security portion of the federal budget is suitably altered, but it may simultaneously weaken fiscal discipline."
12,"The history of social security in the twentieth century has been one of program growth--of tax rates, benefit levels, and coverage levels."
